form	lemma	POS	morph	treated_token
etiam	etiam	ADV	Deg=Pos	etiam
materiem	materies	NOMcom	Case=Acc|Numb=Sing	materiem
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
terram	terra	NOMcom	Case=Acc|Numb=Sing	terram
de	de	PRE	MORPH=empty	de
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
ut	ut4	CONsub	MORPH=empty	ut
omnino	omnino	ADV	Deg=Pos	omnino
caro	caro1	NOMcom	Case=Nom|Numb=Sing	caro
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
sic	sic	ADV	Deg=Pos	sic
fortasse	fortasse	ADV	Deg=Pos	fortasse
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	potuit
et	et2	CONcoo	MORPH=empty	et
anima	anima	NOMcom	Case=Abl|Numb=Sing	anima
antequam	antequam1	CONsub	MORPH=empty	antequam
ea	is	PROdem	Case=Nom|Numb=Sing	ea
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
natura	natura	NOMcom	Case=Nom|Numb=Sing	natura
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
cuius	qui1	PROrel	Case=Gen|Numb=Sing	cuius
uel	uel2	CONcoo	MORPH=empty	uel
pulchritudo	pulchritudo	NOMcom	Case=Nom|Numb=Sing	pulchritudo
uirtus	uirtus	NOMcom	Case=Nom|Numb=Sing	uirtus
uel	uel2	CONcoo	MORPH=empty	uel
deformitas	deformitas	NOMcom	Case=Nom|Numb=Sing	deformitas
uitium	uitium	NOMcom	Case=Nom|Numb=Sing	uitium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
aliquam	aliquis	PROind	Case=Acc|Numb=Sing	aliquam
materiem	materies	NOMcom	Case=Acc|Numb=Sing	materiem
pro	pro1	PRE	MORPH=empty	pro
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
genere	genus?	NOMcom	Case=Abl|Numb=Sing	genere
spiritalem	spiritalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	spiritalem
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
nondum	nondum	ADVneg	MORPH=empty	nondum
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
sicut	sicut1	ADVrel	MORPH=empty	sicut
terra	terra	NOMcom	Case=Nom|Numb=Sing	terra
de	de	PRE	MORPH=empty	de
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
caro	caro1	NOMcom	Case=Nom|Numb=Sing	caro
facta	facio	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
iam	iam	ADV	Deg=Pos	iam
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
aliquid	aliquis	PROind	Case=Nom|Numb=Sing	aliquid
quamuis	quamuis2	CONsub	MORPH=empty	quamuis
non	non	ADVneg	MORPH=empty	non
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
caro	caro1	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	caro
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
enim	enim2	CONcoo	MORPH=empty	enim
terra	terra	NOMcom	Case=Nom|Numb=Sing	terra
inplebat	impleo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	inplebat
mundi	mundus1	NOMcom	Case=Gen|Numb=Sing	mundi
infimam	inferus	ADJqua	Case=Acc|Numb=Sing|Deg=Sup	infimam
partem	pars	NOMcom	Case=Acc|Numb=Sing	partem
antequam	antequam1	CONsub	MORPH=empty	antequam
de	de	PRE	MORPH=empty	de
illa	ille	PROdem	Case=Abl|Numb=Sing	illa
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
conferens	confero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conferens
uniuerso	uniuersum	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	uniuerso
totum	totus	PROind	Case=Acc|Numb=Sing	totum
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
ut	ut4	CONsub	MORPH=empty	ut
etiamsi	etiamsi	CONsub	MORPH=empty	etiamsi
nulla	nullus	PROind	Case=Nom|Numb=Sing	nulla
ex	ex	PRE	MORPH=empty	ex
ea	is	PROdem	Case=Abl|Numb=Sing	ea
caro	caro1	NOMcom	Case=Nom|Numb=Sing	caro
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
animantis	animans1	NOMcom	Case=Gen|Numb=Sing	animantis
cuiusquam	quisquam	PROind	Case=Gen|Numb=Sing	cuiusquam
.	.	PUNC	MORPH=empty	.
specie	species	NOMcom	Case=Abl|Numb=Sing	specie
tamen	tamen	ADV	Deg=Pos	tamen
sua	suus	PROpos.ref	Case=Abl|Numb=Sing	sua
mundi	mundus1	NOMcom	Case=Gen|Numb=Sing	mundi
fabricam	fabrica	NOMcom	Case=Acc|Numb=Sing	fabricam
molem	moles	NOMcom	Case=Acc|Numb=Sing	molem
-que	que	CONcoo	MORPH=empty	-que
conpleret	compleo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	conpleret
secundum	secundus1	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	secundum
quam	qui1	PROrel	Case=Acc|Numb=Sing	quam
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
mundus	mundus1	NOMcom	Case=Nom|Numb=Sing	mundus
caelum	caelum?	NOMcom	Case=Nom|Numb=Sing	caelum
et	et2	CONcoo	MORPH=empty	et
terra	terra	NOMcom	Case=Nom|Numb=Sing	terra
.	.	PUNC	MORPH=empty	.
At	at2	CONcoo	MORPH=empty	at
uero	uero3	ADV	Deg=Pos	uero
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
materies	materies	NOMcom	Case=Nom|Numb=Sing	materies
si	si2	CONsub	MORPH=empty	si
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
ulla	ullus	PROind	Case=Nom|Numb=Sing	ulla
unde	unde1	ADVrel	MORPH=empty	unde
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
uel	uel2	CONcoo	MORPH=empty	uel
si	si2	CONsub	MORPH=empty	si
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ulla	ullus	PROind	Case=Nom|Numb=Sing	ulla
unde	unde1	ADVrel	MORPH=empty	unde
animae	anima	NOMcom	Case=Nom|Numb=Plur	animae
fiunt	fio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	fiunt
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	quis?	PROrel	Case=Nom|Numb=Sing	quod
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
quam	qui2	ADVrel	Numb=Sing	quam
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
usum	usus	NOMcom	Case=Acc|Numb=Sing	usum
in	in	PRE	MORPH=empty	in
rebus	res	NOMcom	Case=Abl|Numb=Plur	rebus
conditis	condo	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conditis
tenet	teneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	tenet
uiuit	uiuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uiuit
an	an	ADVint	MORPH=empty	an
non	non	ADVneg	MORPH=empty	non
si	si2	CONsub	MORPH=empty	si
uiuit	uiuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uiuit
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
agit	ago	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	agit
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
confert	confero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	confert
uniuersitatis	uniuersitas	NOMcom	Case=Gen|Numb=Sing	uniuersitatis
effectibus	effectus1	NOMcom	Case=Dat|Numb=Plur	effectibus
beatam	beatus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	beatam
-ne	ne2	CONcoo	MORPH=empty	-ne
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
gerit	gero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	gerit
an	an	ADVint	MORPH=empty	an
miseram	miser	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	miseram
an	an	ADVint	MORPH=empty	an
neutram	neuter	PROind	Case=Acc|Numb=Sing	neutram
uiuificat	uiuifico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uiuificat
aliquid	aliquis	PROind	Case=Nom|Numb=Sing	aliquid
an	an	ADVint	MORPH=empty	an
ab	ab	PRE	MORPH=empty	ab
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
etiam	etiam	ADV	Deg=Pos	etiam
opere	opus?	NOMcom	Case=Abl|Numb=Sing	opere
uacat	uaco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uacat
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
quodam	quidam	PROind	Case=Abl|Numb=Sing	quodam
secreto	secretum	NOMcom	Case=Abl|Numb=Sing	secreto
uniuersitatis	uniuersitas	NOMcom	Case=Gen|Numb=Sing	uniuersitatis
otiosa	otiosus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	otiosa
requiescit	requiesco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	requiescit
sine	sine	PRE	MORPH=empty	sine
uigili	uigil?	NOMcom	Case=Abl|Numb=Sing|Deg=Pos	uigili
sensu	sensus	NOMcom	Case=Abl|Numb=Sing	sensu
motu	motus	NOMcom	Case=Abl|Numb=Sing	motu
-que	que	CONcoo	MORPH=empty	-que
uitali	uitalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	uitali
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
nulla	nullus	PROind	Case=Nom|Numb=Sing	nulla
prorsus	prorsus2	ADV	Deg=Pos	prorsus
adhuc	adhuc	ADV	Deg=Pos	adhuc
uita	uita	NOMcom	Case=Nom|Numb=Sing	uita
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
quomodo	quomodo2	ADVint	MORPH=empty	quomodo
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
uitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
futurae	futurus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	futurae
quaedam	quidam	PROind	Case=Nom|Numb=Sing	quaedam
incorporea	incorporeus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	incorporea
nec	nec2	CONcoo	MORPH=empty	nec
uiua	uiuus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	uiua
materies	materies	NOMcom	Case=Nom|Numb=Sing	materies
aut	aut	CONcoo	MORPH=empty	aut
falsum	falsus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	falsum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
aut	aut	CONcoo	MORPH=empty	aut
nimis	nimis	ADV	Deg=Pos	nimis
latet	lateo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	latet
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
autem	autem	CONcoo	MORPH=empty	autem
iam	iam	ADV	Deg=Pos	iam
uiuebat	uiuo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	uiuebat
nec	nec2	CONcoo	MORPH=empty	nec
beate	beate	ADV	Deg=Pos	beate
nec	nec2	CONcoo	MORPH=empty	nec
misere	misere	ADV	Deg=Pos	misere
quomodo	quomodo1	ADVrel	MORPH=empty	quomodo
rationalis	rationalis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rationalis
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
quodsi	quodsi	PROrel	Case=Gen|Numb=Sing	quodsi
tunc	tunc	ADV	Deg=Pos	tunc
rationalis	rationalis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rationalis
facta	factum	NOMcom	Case=Nom|Numb=Sing	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
ex	ex	PRE	MORPH=empty	ex
illa	ille	PROdem	Case=Abl|Numb=Sing	illa
materie	materies	NOMcom	Case=Abl|Numb=Sing	materie
natura	natura	NOMcom	Case=Nom|Numb=Sing	natura
humanae	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humanae
animae	anima	NOMcom	Case=Gen|Numb=Sing	animae
facta	factum	ADJqua	Case=Nom|Numb=Sing	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
inrationalis	irrationalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	inrationalis
ergo	ergo2	CONcoo	MORPH=empty	ergo
uita	uita	NOMcom	Case=Nom|Numb=Sing	uita
materies	materies	NOMcom	Case=Nom|Numb=Sing	materies
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
animae	anima	NOMcom	Case=Gen|Numb=Sing	animae
rationalis	rationalis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rationalis
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
humanae	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humanae
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
ergo	ergo2	CONcoo	MORPH=empty	ergo
inter	inter	PRE	MORPH=empty	inter
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
pecoris	pecus?	NOMcom	Case=Gen|Numb=Sing	pecoris
-que	que	CONcoo	MORPH=empty	-que
distabat	disto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	distabat
an	an	ADVint	MORPH=empty	an
rationalis	rationalis2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	rationalis
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
iam	iam	ADV	Deg=Pos	iam
possibilitate	possibilitas	NOMcom	Case=Abl|Numb=Sing	possibilitate
nondum	nondum	ADVneg	MORPH=empty	nondum
facultate	facultas	NOMcom	Case=Abl|Numb=Sing	facultate
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
uidemus	uideo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	uidemus
infantilem	infantilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	infantilem
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
iam	iam	ADV	Deg=Pos	iam
utique	utique	ADV	Deg=Pos	utique
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
nondum	nondum	ADVneg	MORPH=empty	nondum
coepisse	coepio	VER	Mood=Inf|Tense=Perf|Voice=Act	coepisse
uti	ut4	CONsub	MORPH=empty	uti
ratione	ratio	NOMcom	Case=Abl|Numb=Sing	ratione
et	et2	CONcoo	MORPH=empty	et
tamen	tamen	ADV	Deg=Pos	tamen
eam	is	PROdem	Case=Acc|Numb=Sing	eam
rationalem	rationalis2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	rationalem
iam	iam	ADV	Deg=Pos	iam
dicimus	dico?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	dicimus
cur	cur	ADVint	MORPH=empty	cur
non	non	ADVneg	MORPH=empty	non
credatur	credo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	credatur
sic	sic	ADV	Deg=Pos	sic
in	in	PRE	MORPH=empty	in
illa	ille	PROdem	Case=Abl|Numb=Sing	illa
materie	materies	NOMcom	Case=Abl|Numb=Sing	materie
de	de	PRE	MORPH=empty	de
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
facta	facio	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quietum	quietus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	quietum
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act	fuisse
motum	motus	NOMcom	Case=Acc|Numb=Sing	motum
etiam	etiam	ADV	Deg=Pos	etiam
sentiendi	sentio	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	sentiendi
sicut	sicut1	ADVrel	MORPH=empty	sicut
in	in	PRE	MORPH=empty	in
ista	iste	PROdem	Case=Abl|Numb=Sing	ista
infantili	infantilis	NOMcom	Case=Dat|Numb=Sing|Deg=Pos	infantili
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
iam	iam	ADV	Deg=Pos	iam
certe	certe	ADV	Deg=Pos	certe
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
quietus	quietus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	quietus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
adhuc	adhuc	ADV	Deg=Pos	adhuc
motus	motus	NOMcom	Case=Gen|Numb=Sing	motus
ratiocinandi	ratiocinor	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Dep	ratiocinandi
Nam	nam	CONcoo	MORPH=empty	nam
si	si2	CONsub	MORPH=empty	si
iam	iam	ADV	Deg=Pos	iam
beata	beatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	beata
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
uita	uita	NOMcom	Case=Nom|Numb=Sing	uita
de	de	PRE	MORPH=empty	de
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
facta	factum	ADJqua	Case=Nom|Numb=Sing	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
hominis	homo	NOMcom	Case=Gen|Numb=Sing	hominis
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
deterius	deterior	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	deterius
ergo	ergo2	CONcoo	MORPH=empty	ergo
facta	factum	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et1	ADV	MORPH=empty	et
ideo	ideo	ADV	Deg=Pos	ideo
non	non	ADVneg	MORPH=empty	non
iam	iam	ADV	Deg=Pos	iam
illa	ille	PROdem	Case=Nom|Numb=Sing	illa
materies	materies	NOMcom	Case=Nom|Numb=Sing	materies
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
sed	sed	CONcoo	MORPH=empty	sed
illius	ille	PROdem	Case=Gen|Numb=Sing	illius
ista	iste	PROdem	Case=Nom|Numb=Sing	ista
defluxio	defluxio	NOMcom	Case=Nom|Numb=Sing	defluxio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
materies	materies	NOMcom	Case=Nom|Numb=Sing	materies
aliqua	aliquis	PROind	Case=Nom|Numb=Sing	aliqua
cum	cum3	CONsub	MORPH=empty	cum
formatur	formo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	formatur
praesertim	praesertim	ADV	Deg=Pos	praesertim
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
in	in	PRE	MORPH=empty	in
melius	bonus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	melius
sine	sine	PRE	MORPH=empty	sine
dubitatio	dubitatio	NOMcom	Case=Nom|Numb=Sing	dubitatio
-ne	ne2	CONcoo	MORPH=empty	-ne
formatur	formo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	formatur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
etiam	etiam	ADV	Deg=Pos	etiam
si	si2	CONsub	MORPH=empty	si
cuiusquam	quisquam	PROind	Case=Gen|Numb=Sing	cuiusquam
in	in	PRE	MORPH=empty	in
aliqua	aliquis	PROind	Case=Abl|Numb=Sing	aliqua
beatitudi	beatitudo	NOMcom	Case=Gen|Numb=Sing	beatitudi
-ne	ne2	CONcoo	MORPH=empty	-ne
factae	facio	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Pass|Person=3	factae
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
uitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
defluxio	defluxio	NOMcom	Case=Nom|Numb=Sing	defluxio
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
humana	humanus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humana
posset	possum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	posset
intellegi	intelligo	VER	Mood=Inf|Tense=Pres|Voice=Pass	intellegi
nec	nec2	CONcoo	MORPH=empty	nec
sic	sic	ADV	Deg=Pos	sic
credenda	credo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	credenda
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
coepisse	coepio	VER	Mood=Inf|Tense=Perf|Voice=Act	coepisse
in	in	PRE	MORPH=empty	in
aliquo	aliquis	PROind	Case=Abl|Numb=Sing	aliquo
actu	actus1	NOMcom	Case=Abl|Numb=Sing	actu
meritorum	meritum	NOMcom	Case=Gen|Numb=Plur	meritorum
suorum	suus	PROpos.ref	Case=Gen|Numb=Plur	suorum
nisi	nisi	CONsub	MORPH=empty	nisi
ex	ex	PRE	MORPH=empty	ex
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
propriam	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	propriam
coepit	coepio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	coepit
agere	ago	VER	Mood=Inf|Tense=Pres|Voice=Act	agere
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
dum	dum2	CONsub	MORPH=empty	dum
anima	anima	NOMcom	Case=Nom|Numb=Sing	anima
facta	facio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	facta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
animans	animans1	NOMcom	Case=Nom|Numb=Sing	animans
carnem	caro1	NOMcom	Case=Acc|Numb=Sing	carnem
et	et2	CONcoo	MORPH=empty	et
eius	is	PROdem	Case=Gen|Numb=Sing	eius
sensibus	sensus	NOMcom	Case=Abl|Numb=Plur	sensibus
uelut	uelut1	ADVrel	MORPH=empty	uelut
nuntiis	nuntius1	NOMcom	Case=Abl|Numb=Plur	nuntiis
utens	utor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	utens
atque	atque1	CONcoo	MORPH=empty	atque
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Abl|Numb=Sing	se
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
se	sui1	PROref	Case=Acc|Numb=Sing	se
uiuere	uiuo	VER	Mood=Inf|Tense=Pres|Voice=Act	uiuere
sentiens	sentio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	sentiens
sua	suus	PROpos.ref	Case=Abl|Numb=Sing	sua
uoluntate	uoluntas	NOMcom	Case=Abl|Numb=Sing	uoluntate
intellectu	intellectus	NOMcom	Case=Abl|Numb=Sing	intellectu
memoria	memoria	NOMcom	Case=Abl|Numb=Sing	memoria
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
aliquid	aliquis	PROind	Case=Nom|Numb=Sing	aliquid
unde	unde1	ADVrel	MORPH=empty	unde
istam	iste	PROdem	Case=Acc|Numb=Sing	istam
defluxionem	defluxio	NOMcom	Case=Acc|Numb=Sing	defluxionem
formatae	formo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	formatae
carni	caro1	NOMcom	Case=Gen|Numb=Sing	carni
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
inspiraret	inspiro	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	inspiraret
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
sufflando	sufflo	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act	sufflando
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
faciens	facio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	faciens
idem	idem	PROdem	Case=Nom|Numb=Sing	idem
-que	que	CONcoo	MORPH=empty	-que
beatum	beatus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	beatum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
nullo	nullus	PROind	Case=Abl|Numb=Sing	nullo
modo	modus	NOMcom	Case=Abl|Numb=Sing	modo
mouetur	moueo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	mouetur
aut	aut	CONcoo	MORPH=empty	aut
mutatur	muto2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	mutatur
aut	aut	CONcoo	MORPH=empty	aut
amittit	amitto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	amittit
