form	lemma	POS	morph	treated_token
enim	enim2	CONcoo	MORPH=empty	enim
solummodo	solummodus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	solummodo
ab	ab	PRE	MORPH=empty	ab
initio	initium	NOMcom	Case=Abl|Numb=Sing	initio
probatissimos	probatus	ADJqua	Case=Acc|Numb=Plur|Deg=Sup	probatissimos
uiros	uir	NOMcom	Case=Acc|Numb=Plur	uiros
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
placatio	placatio	NOMcom	Case=Nom|Numb=Sing	placatio
-ne	ne2	CONcoo	MORPH=empty	-ne
praeparatos	praeparo2	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	praeparatos
ad	ad2	PRE	MORPH=empty	ad
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
exercenda	exerceo	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	exercenda
constituerunt	constituo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	constituerunt
sed	sed	CONcoo	MORPH=empty	sed
quatenus	quatenus3	CONsub	MORPH=empty	quatenus
etiam	etiam	ADV	Deg=Pos	etiam
genus	genus?	NOMcom	Case=Nom|Numb=Sing	genus
sacerdotum	sacerdos	NOMcom	Case=Gen|Numb=Plur	sacerdotum
sine	sine	PRE	MORPH=empty	sine
permixtio	permixtio	NOMcom	Case=Abl|Numb=Sing	permixtio
-ne	ne2	CONcoo	MORPH=empty	-ne
purum	purus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	purum
-que	que	CONcoo	MORPH=empty	-que
consisteret	consisto	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	consisteret
prouiderunt	prouideo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	prouiderunt
.	.	PUNC	MORPH=empty	.
oportet	oportet	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	oportet
enim	enim2	CONcoo	MORPH=empty	enim
eum	is	PROdem	Case=Acc|Numb=Sing	eum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
sacerdotium	sacerdotium	NOMcom	Case=Acc|Numb=Sing	sacerdotium
habiturus	habeo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Act	habiturus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
eiusdem	idem	PROdem	Case=Gen|Numb=Sing	eiusdem
gentis	gens	NOMcom	Case=Gen|Numb=Sing	gentis
nasci	nascor	VER	Mood=Inf|Tense=Pres|Voice=Dep	nasci
muliere	mulier	NOMcom	Case=Abl|Numb=Sing	muliere
et	et2	CONcoo	MORPH=empty	et
neque	neque	CONcoo	MORPH=empty	neque
ad	ad2	PRE	MORPH=empty	ad
pecunias	pecunia	NOMcom	Case=Acc|Numb=Plur	pecunias
neque	neque	CONcoo	MORPH=empty	neque
ad	ad2	PRE	MORPH=empty	ad
honores	honor	NOMcom	Case=Acc|Numb=Plur	honores
inspicere	inspicio	VER	Mood=Inf|Tense=Pres|Voice=Act	inspicere
et	et2	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
per	per	PRE	MORPH=empty	per
antiquam	antiquus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	antiquam
lineam	linea	NOMcom	Case=Acc|Numb=Sing	lineam
et	et2	CONcoo	MORPH=empty	et
multis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	multis
testibus	testis?	NOMcom	Case=Abl|Numb=Plur	testibus
approbare	approbo	VER	Mood=Inf|Tense=Pres|Voice=Act	approbare
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
scilicet	scilicet	ADV	Deg=Pos	scilicet
agimus	ago	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	agimus
non	non	ADVneg	MORPH=empty	non
solum	solum2	ADV	Deg=Pos	solum
in	in	PRE	MORPH=empty	in
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
Iudaea	iudaeus	NOMcom	Case=Nom|Numb=Sing	iudaea
sed	sed	CONcoo	MORPH=empty	sed
ubicumque	ubicumque1	ADVrel	MORPH=empty	ubicumque
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
generis	genus?	NOMcom	Case=Gen|Numb=Sing	generis
constitutio	constitutio	NOMcom	Case=Nom|Numb=Sing	constitutio
reperitur	reperio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	reperitur
etiam	etiam	ADV	Deg=Pos	etiam
ibi	ibi	ADV	Deg=Pos	ibi
integritas	integritas	NOMcom	Case=Nom|Numb=Sing	integritas
ista	iste	PROdem	Case=Nom|Numb=Sing	ista
seruatur	seruo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	seruatur
circa	circa2	PRE	MORPH=empty	circa
nuptias	nuptiae	NOMcom	Case=Acc|Numb=Plur	nuptias
sacerdotum	sacerdos	NOMcom	Case=Gen|Numb=Plur	sacerdotum
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
Aegypto	aegyptus	NOMcom	Case=Abl|Numb=Sing	aegypto
et	et2	CONcoo	MORPH=empty	et
Babylonia	babylonium	NOMcom	Case=Abl|Numb=Plur	babylonia
et	et2	CONcoo	MORPH=empty	et
quocumque	quicumque?	ADVrel	Case=Abl|Numb=Sing	quocumque
terrarum	terra	NOMcom	Case=Gen|Numb=Plur	terrarum
orbe	orbis	NOMcom	Case=Abl|Numb=Sing	orbe
quilibet	quilibet	PROind	Case=Nom|Numb=Sing	quilibet
de	de	PRE	MORPH=empty	de
sacerdotum	sacerdos	NOMcom	Case=Gen|Numb=Plur	sacerdotum
genere	genus?	NOMcom	Case=Abl|Numb=Sing	genere
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
dispersi	dispergo	VER	Case=Nom|Numb=Plur|Mood=Ind|Tense=Perf|Voice=Pass	dispersi
.	.	PUNC	MORPH=empty	.
mittunt	mitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	mittunt
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
Hierosolymam	hierosolyma	NOMcom	Case=Acc|Numb=Sing	hierosolymam
conscribentes	conscribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	conscribentes
a	ab	PRE	MORPH=empty	a
patre	pater	NOMcom	Case=Abl|Numb=Sing	patre
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
nuptae	nupta	NOMcom	Case=Gen|Numb=Plur	nuptae
et	et2	CONcoo	MORPH=empty	et
antiquorum	antiqui	NOMcom	Case=Gen|Numb=Plur	antiquorum
progenitorum	progenitus	NOMcom	Case=Gen|Numb=Plur	progenitorum
quicumque	quicumque1	PROrel	Case=Nom|Numb=Plur	quicumque
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
rei	res	NOMcom	Case=Gen|Numb=Sing	rei
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
praebuerunt	praebeo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	praebuerunt
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
autem	autem	CONcoo	MORPH=empty	autem
bella	bellum	NOMcom	Case=Nom|Numb=Plur	bella
proueniant	prouenio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	proueniant
sicut	sicut1	ADVrel	MORPH=empty	sicut
iam	iam	ADV	Deg=Pos	iam
crebro	crebro2	ADV	Deg=Pos	crebro
factum	facio	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	factum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
dum	dum2	CONsub	MORPH=empty	dum
Antiochus	antiochus	NOMcom	Case=Nom|Numb=Sing	antiochus
Epiphanes	epiphanes	NOMcom	Case=Nom|Numb=Sing	epiphanes
ad	ad2	PRE	MORPH=empty	ad
nostram	noster	PROpos	Case=Acc|Numb=Sing	nostram
uenisset	uenio	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	uenisset
regionem	regio	NOMcom	Case=Acc|Numb=Sing	regionem
et	et2	CONcoo	MORPH=empty	et
Pompeius	pompeius	ADV	Case=Nom|Numb=Sing|Deg=Comp	pompeius
Magnus	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	magnus
et	et2	CONcoo	MORPH=empty	et
Quintillus	quintillus	NOMcom	Case=Nom|Numb=Sing	quintillus
Varus	areus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	varus
et	et2	CONcoo	MORPH=empty	et
praecipue	praecipue	ADV	Deg=Pos	praecipue
nostris	nostri	PROpos	Case=Dat|Numb=Plur	nostris
gesta	gero	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	gesta
temporibus	tempus?	NOMcom	Case=Abl|Numb=Plur	temporibus
tunc	tunc	ADV	Deg=Pos	tunc
hi	hic1	PROdem	Case=Nom|Numb=Plur	hi
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
de	de	PRE	MORPH=empty	de
sacerdotibus	sacerdos	NOMcom	Case=Abl|Numb=Plur	sacerdotibus
supersunt	supersum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	supersunt
ex	ex	PRE	MORPH=empty	ex
antiquis	antiquus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	antiquis
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
iterum	iterum	ADV	Deg=Pos	iterum
noua	nouus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	noua
conficiunt	conficio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conficiunt
et	et2	CONcoo	MORPH=empty	et
probant	probo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	probant
mulieres	mulier	NOMcom	Case=Nom|Numb=Plur	mulieres
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
relinquuntur	relinquo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	relinquuntur
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
enim	enim2	CONcoo	MORPH=empty	enim
ad	ad2	PRE	MORPH=empty	ad
captiuas	captiuus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	captiuas
accedunt	accedo1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	accedunt
alienigenarum	alienigena	NOMcom	Case=Gen|Numb=Plur	alienigenarum
consortia	consortium	NOMcom	Case=Acc|Numb=Plur	consortia
formidantes	formido2	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	formidantes
.	.	PUNC	MORPH=empty	.
indicium	indicium	NOMcom	Case=Nom|Numb=Sing	indicium
uero	uero4	CONcoo	MORPH=empty	uero
integritatis	integritas	NOMcom	Case=Gen|Numb=Sing	integritatis
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
maximum	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	maximum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quia	quia	CONsub	MORPH=empty	quia
pontifices	pontifex	NOMcom	Case=Voc|Numb=Plur	pontifices
apud	apud	PRE	MORPH=empty	apud
nos	nos	PROper	Case=Acc|Numb=Plur	nos
a	ab	PRE	MORPH=empty	a
duobus	duo	ADJcar	Case=Abl|Numb=Plur	duobus
milibus	mille	ADJcar	Case=Abl|Numb=Plur	milibus
annis	annus	NOMcom	Case=Abl|Numb=Plur	annis
denominati	denomino	VER	Case=Nom|Numb=Plur|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	denominati
filii	filius	NOMcom	Case=Nom|Numb=Plur	filii
a	ab	PRE	MORPH=empty	a
patre	pater	NOMcom	Case=Abl|Numb=Sing	patre
conscripti	conscribo	VER	Case=Voc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conscripti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
.	.	PUNC	MORPH=empty	.
his	hic1	PROdem	Case=Abl|Numb=Plur	his
autem	autem	CONcoo	MORPH=empty	autem
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
praedicti	praedictus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	praedicti
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
si	si2	CONsub	MORPH=empty	si
quid	quis2	PROind	Case=Acc|Numb=Sing	quid
praeuaricentur	praeuaricor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	praeuaricentur
interdicitur	interdico2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	interdicitur
ne	ne4	CONsub	MORPH=empty	ne
uel	uel1	ADV	Deg=Pos	uel
ad	ad2	PRE	MORPH=empty	ad
altare	alto	VER	Mood=Inf|Tense=Pres|Voice=Act	altare
accedant	accedo1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	accedant
uel	uel2	CONcoo	MORPH=empty	uel
alia	alius	PROind	Case=Nom|Numb=Sing	alia
sanctificatio	sanctificatio	NOMcom	Case=Nom|Numb=Sing	sanctificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
fungantur	fungor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	fungantur
.	.	PUNC	MORPH=empty	.
recte	recte	ADV	Deg=Pos	recte
siquidem	siquidem	CONsub	MORPH=empty	siquidem
potius	potius	ADV	Deg=Comp	potius
autem	autem	CONcoo	MORPH=empty	autem
necessarie	necessarie	ADV	Deg=Pos	necessarie
cum	cum3	CONsub	MORPH=empty	cum
neque	neque	CONcoo	MORPH=empty	neque
conscribendi	conscribo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	conscribendi
potestas	potestas	NOMcom	Case=Nom|Numb=Sing	potestas
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
data	do	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Pass|Person=3	data
neque	neque	CONcoo	MORPH=empty	neque
aliqua	aliquis	PROind	Case=Nom|Numb=Sing	aliqua
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
in	in	PRE	MORPH=empty	in
descriptio	descriptio	NOMcom	Case=Abl|Numb=Sing	descriptio
-ne	ne2	CONcoo	MORPH=empty	-ne
discordia	discordia	NOMcom	Case=Nom|Numb=Sing	discordia
sed	sed	CONcoo	MORPH=empty	sed
solummodo	solummodus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	solummodo
prophetis	prophetus	NOMcom	Case=Abl|Numb=Plur	prophetis
antiquissima	antiquus	ADJqua	Case=Acc|Numb=Plur|Deg=Sup	antiquissima
quidem	quidem	ADV	Deg=Pos	quidem
et	et2	CONcoo	MORPH=empty	et
ueterrima	uetus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	ueterrima
secundum	secundum2	PRE	MORPH=empty	secundum
inspirationem	inspiratio	NOMcom	Case=Acc|Numb=Sing	inspirationem
factam	facio	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	factam
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
cognoscentibus	cognosco	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	cognoscentibus
alia	alius	PROind	Case=Nom|Numb=Plur	alia
uero	uero4	CONcoo	MORPH=empty	uero
secundum	secundum2	PRE	MORPH=empty	secundum
se	sui1	PROref	Case=Acc|Numb=Sing	se
sicuti	sicut1	ADVrel	MORPH=empty	sicuti
facta	facio	VER	Case=Nom|Numb=Plur|Mood=Ind|Tense=Perf|Voice=Pass	facta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
palam	palam1	ADV	Deg=Pos	palam
conscribentibus	conscribo	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	conscribentibus
infiniti	infinitus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	infiniti
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
non	non	ADVneg	MORPH=empty	non
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
apud	apud	PRE	MORPH=empty	apud
nos	nos	PROper	Case=Acc|Numb=Plur	nos
discordantes	discordo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	discordantes
et	et2	CONcoo	MORPH=empty	et
sibimet	sui1	PROref	Case=Dat|Numb=Sing	sibimet
repugnantes	repugno	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	repugnantes
sed	sed	CONcoo	MORPH=empty	sed
solummodo	solummodum	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	solummodo
duo	duo	ADJcar	Case=Nom|Numb=Plur	duo
et	et2	CONcoo	MORPH=empty	et
uiginti	uiginti	ADJcar	Case=Ind	uiginti
libri	liber1	NOMcom	Case=Nom|Numb=Plur	libri
habentes	habeo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	habentes
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
totius	totus	PROind	Case=Gen|Numb=Sing	totius
conscriptionem	conscriptio	NOMcom	Case=Acc|Numb=Sing	conscriptionem
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
iuste	iuste	ADV	Deg=Pos	iuste
fides	fides?	NOMcom	Case=Nom|Numb=Sing	fides
ammittitur	ammitto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	ammittitur
.	.	PUNC	MORPH=empty	.
horum	hic1	PROdem	Case=Gen|Numb=Plur	horum
ergo	ergo2	CONcoo	MORPH=empty	ergo
quinque	quinque	ADJcar	Case=Ind	quinque
quidem	quidem	ADV	Deg=Pos	quidem
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
Moyseos	moyseus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	moyseos
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
natiuitates	natiuitas	NOMcom	Case=Acc|Numb=Plur	natiuitates
continent	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	continent
et	et2	CONcoo	MORPH=empty	et
humanae	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humanae
generationis	generatio	NOMcom	Case=Gen|Numb=Sing	generationis
traditionem	traditio	NOMcom	Case=Acc|Numb=Sing	traditionem
habent	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habent
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
eius	is	PROdem	Case=Gen|Numb=Sing	eius
mortem	mors	NOMcom	Case=Acc|Numb=Sing	mortem
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
tempus	tempus?	NOMcom	Case=Nom|Numb=Sing	tempus
de	de	PRE	MORPH=empty	de
tribus	tres	ADJcar	Case=Abl|Numb=Plur	tribus
milibus	mille	ADJcar	Case=Abl|Numb=Plur	milibus
annis	annus	NOMcom	Case=Abl|Numb=Plur	annis
paululum	paululum2	ADV	Deg=Pos	paululum
minus	parum?	ADJqua	Deg=Comp	minus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
a	ab	PRE	MORPH=empty	a
morte	mors	NOMcom	Case=Abl|Numb=Sing	morte
uero	uero4	CONcoo	MORPH=empty	uero
Moyseos	moyseus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	moyseos
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
Artaxerxem	artaxerxes	NOMcom	Case=Acc|Numb=Sing	artaxerxem
Persarum	persa	VER	Case=Gen|Numb=Plur	persarum
regem	rex	NOMcom	Case=Acc|Numb=Sing	regem
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
post	post2	PRE	MORPH=empty	post
Xerxem	xerxes	VER	Case=Acc|Numb=Sing	xerxem
prophetae	prophetus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	prophetae
post	post1	ADV	Deg=Pos	post
Moyse	moysis	NOMcom	Numb=Sing	moyse
-ne	ne2	CONcoo	MORPH=empty	-ne
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
secundum	secundum2	PRE	MORPH=empty	secundum
eos	is	PROdem	Case=Acc|Numb=Plur	eos
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
gesta	gero	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	gesta
conscripserunt	conscribo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	conscripserunt
in	in	PRE	MORPH=empty	in
tredecim	tredecim	ADJcar	Case=Ind	tredecim
libris	liber1	NOMcom	Case=Abl|Numb=Plur	libris
.	.	PUNC	MORPH=empty	.
reliqui	reliqui	NOMcom	Case=Nom|Numb=Plur|Person=1	reliqui
uero	uero4	CONcoo	MORPH=empty	uero
quattuor	quatuor	ADJcar	Case=Ind	quattuor
hymnos	hymnus	NOMcom	Case=Acc|Numb=Plur	hymnos
in	in	PRE	MORPH=empty	in
deum	deus	NOMcom	Case=Gen|Numb=Plur	deum
et	et2	CONcoo	MORPH=empty	et
uitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
humanae	humanus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	humanae
noscuntur	nosco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	noscuntur
pignora	pignus	NOMcom	Case=Acc|Numb=Plur	pignora
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
.	.	PUNC	MORPH=empty	.
ab	ab	PRE	MORPH=empty	ab
Artaxerxe	artax	NOMcom	Case=Abl|Numb=Sing	artaxerxe
uero	uero4	CONcoo	MORPH=empty	uero
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
nostrum	noster	PROpos	Case=Acc|Numb=Sing	nostrum
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
singula	singulus	ADJdis	Case=Nom|Numb=Plur	singula
quidem	quidem	ADV	Deg=Pos	quidem
conscripta	conscribo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conscripta
non	non	ADVneg	MORPH=empty	non
tamen	tamen	ADV	Deg=Pos	tamen
priorum	prior	ADJord	Case=Gen|Numb=Plur|Deg=Comp	priorum
simili	similis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	simili
fide	fides?	NOMcom	Case=Abl|Numb=Sing	fide
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
habita	habeo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	habita
eo	is	PROdem	Case=Abl|Numb=Sing	eo
quod	quod?	PROrel	Case=Nom|Numb=Sing	quod
non	non	ADVneg	MORPH=empty	non
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fuerit
certa	certus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	certa
successio	successio	NOMcom	Case=Nom|Numb=Sing	successio
prophetarum	prophetus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	prophetarum
.	.	PUNC	MORPH=empty	.
palam	palam1	ADV	Deg=Pos	palam
namque	namque	CONcoo	MORPH=empty	namque
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ipsis	ipse	PROdem	Case=Dat|Numb=Plur	ipsis
operibus	opus?	NOMcom	Case=Dat|Numb=Plur	operibus
quemammodum	quemammodum	ADVrel	Case=Acc	quemammodum
nos	nos	PROper	Case=Nom|Numb=Plur	nos
propriis	proprius	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	propriis
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
credimus	credo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	credimus
;	;	PUNC	MORPH=empty	;
tanto	tantus	PROdem	Case=Abl|Numb=Sing	tanto
namque	namque	CONcoo	MORPH=empty	namque
saeculo	saeculum	NOMcom	Case=Abl|Numb=Sing	saeculo
iam	iam	ADV	Deg=Pos	iam
praeterito	praetereo1	NOMcom	Case=Abl|Numb=Sing	praeterito
neque	neque	CONcoo	MORPH=empty	neque
adicere	adicio	VER	Mood=Inf|Tense=Pres|Voice=Act	adicere
quisquam	quisquam	PROind	Case=Nom|Numb=Sing	quisquam
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
nec	nec2	CONcoo	MORPH=empty	nec
auferre	aufero	VER	Mood=Inf|Tense=Pres|Voice=Act	auferre
nec	nec2	CONcoo	MORPH=empty	nec
transformare	transformo	VER	Mood=Inf|Tense=Pres|Voice=Act	transformare
praesumpsit	praesumo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	praesumpsit
.	.	PUNC	MORPH=empty	.
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
enim	enim2	CONcoo	MORPH=empty	enim
insertum	insero?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	insertum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
mox	mox	ADV	Deg=Pos	mox
ex	ex	PRE	MORPH=empty	ex
prima	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	prima
generatio	generatio	NOMcom	Case=Nom|Numb=Sing	generatio
-ne	ne2	CONcoo	MORPH=empty	-ne
Iudaeis	iudaeum	NOMcom	Case=Dat|Numb=Plur	iudaeis
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
diuina	diuinus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	diuina
dogmata	dogma	NOMcom	Case=Nom|Numb=Plur	dogmata
nominare	nomino	VER	Mood=Inf|Tense=Pres|Voice=Act	nominare
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
utique	utique	ADV	Deg=Pos	utique
permanere	permaneo	VER	Mood=Inf|Tense=Pres|Voice=Act	permanere
et	et2	CONcoo	MORPH=empty	et
propter	propter2	PRE	MORPH=empty	propter
ea	is	PROdem	Case=Acc|Numb=Plur	ea
si	si2	CONsub	MORPH=empty	si
oporteat	oportet	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	oporteat
mori	morior	VER	Mood=Inf|Tense=Pres|Voice=Dep	mori
libenter	libenter	ADV	Deg=Pos	libenter
.	.	PUNC	MORPH=empty	.
iam	iam	ADV	Deg=Pos	iam
itaque	itaque	CONcoo	MORPH=empty	itaque
