form	lemma	POS	morph	treated_token
ridicule	ridicule	ADV	Deg=Pos	ridicule
subdidit	subdo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	subdidit
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
aurum	aurum	NOMcom	Case=Acc|Numb=Sing	aurum
in	in	PRE	MORPH=empty	in
templis	templum	NOMcom	Case=Abl|Numb=Plur	templis
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
Veneri	eenus	ADJqua	Case=Nom|Numb=Plur	veneri
donatae	dono	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	donatae
a	ab	PRE	MORPH=empty	a
uirgine	uirgo	NOMcom	Case=Abl|Numb=Sing	uirgine
pupae	pupa	NOMcom	Case=Nom|Numb=Plur	pupae
;	;	PUNC	MORPH=empty	;
quas	qui1	PROrel	Case=Acc|Numb=Plur	quas
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
ob	ob	PRE	MORPH=empty	ob
minutiem	minuties	NOMcom	Case=Acc|Numb=Sing	minutiem
fortasse	fortasse	ADV	Deg=Pos	fortasse
contemserit	contemno	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	contemserit
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
uidebat	uideo	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	uidebat
enim	enim2	CONcoo	MORPH=empty	enim
simulacra	simulacrum	NOMcom	Case=Acc|Numb=Plur	simulacra
ipsa	ipse	PROdem	Case=Acc|Numb=Plur	ipsa
et	et2	CONcoo	MORPH=empty	et
effigies	effigies	NOMcom	Case=Acc|Numb=Plur	effigies
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
Polycleti	polycletus	NOMcom	Case=Gen|Numb=Sing	polycleti
et	et2	CONcoo	MORPH=empty	et
Euphranoris	euphranor	NOMcom	Case=Gen|Numb=Sing	euphranoris
et	et2	CONcoo	MORPH=empty	et
Phidiae	phidia	NOMcom	Case=Gen|Numb=Sing	phidiae
manu	manus1	NOMcom	Case=Abl|Numb=Sing	manu
ex	ex	PRE	MORPH=empty	ex
auro	aurum	NOMcom	Case=Abl|Numb=Sing	auro
atque	atque1	CONcoo	MORPH=empty	atque
ebore	ebur	NOMcom	Case=Abl|Numb=Sing	ebore
perfectas	perficio	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	perfectas
nihil	nihil	PROind	Case=Ind	nihil
aliut	alius	PROind	Numb=Sing	aliut
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
quam	quam1	ADVrel	MORPH=empty	quam
grandes	grandis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	grandes
pupas	pupa	NOMcom	Case=Acc|Numb=Plur	pupas
non	non	ADVneg	MORPH=empty	non
a	ab	PRE	MORPH=empty	a
uirginibus	uirgo	NOMcom	Case=Abl|Numb=Plur	uirginibus
quaj	qui1	PROrel	Case=Nom|Numb=Sing	quai
um	uns	NOMcom	MORPH=empty	um
lusibus	lusus	NOMcom	Case=Abl|Numb=Plur	lusibus
uenia	uenia	NOMcom	Case=Nom|Numb=Sing	uenia
dari	do	VER	Mood=Inf|Tense=Pres|Voice=Pass	dari
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	potest
sed	sed	CONcoo	MORPH=empty	sed
a	ab	PRE	MORPH=empty	a
barbatis	barbatus2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	barbatis
hominibus	homo	NOMcom	Case=Abl|Numb=Plur	hominibus
consecra	consecro	VER	Numb=Sing|Mood=Imp|Tense=Pres	consecra
.	.	PUNC	MORPH=empty	.
tas	tas	NOMcom	Numb=Sing	tas
.	.	PUNC	MORPH=empty	.
merito	merito2	ADV	Deg=Pos	merito
igitur	igitur	CONcoo	MORPH=empty	igitur
etiam	etiam	ADV	Deg=Pos	etiam
Renum	renus	NOMcom	Case=Gen|Numb=Sing	renum
stultitiam	stultitia	NOMcom	Case=Acc|Numb=Sing	stultitiam
Seneca	seneca	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	seneca
deridet	derideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	deridet
.	.	PUNC	MORPH=empty	.
non	non	ADVneg	MORPH=empty	non
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
bis	bis	ADJadv.mul	MORPH=empty	bis
pueri	puer	NOMcom	Case=Nom|Numb=Plur	pueri
sumus	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sumus
ut	ut1	ADVrel	MORPH=empty	ut
uulgo	uulgo2	ADV	Case=Dat|Deg=Pos	uulgo
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
sed	sed	CONcoo	MORPH=empty	sed
semper	semper	ADV	Deg=Pos	semper
uerum	uerus	NOMcom	MORPH=empty	uerum
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
interest	intersum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	interest
quod	quod2	CONsub	MORPH=empty	quod
maiora	magnus	ADJqua	Case=Acc|Numb=Plur|Deg=Comp	maiora
nos	nos	PROper	Case=Acc|Numb=Plur	nos
ludimus	ludo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	ludimus
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
his	hic1	PROdem	Case=Abl|Numb=Plur	his
ludicris	ludicrum	NOMcom	Case=Abl|Numb=Plur	ludicris
et	et2	CONcoo	MORPH=empty	et
ornatis	ornatus2	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	ornatis
et	et2	CONcoo	MORPH=empty	et
grandibus	grandis	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	grandibus
pupis	pupis	NOMcom	Case=Dat|Numb=Sing	pupis
unguenta	unguentum	NOMcom	Case=Nom|Numb=Plur	unguenta
et	et2	CONcoo	MORPH=empty	et
tura	tus	NOMcom	Case=Acc|Numb=Plur	tura
et	et2	CONcoo	MORPH=empty	et
odores	odor	NOMcom	Case=Acc|Numb=Plur	odores
inferunt	infero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inferunt
his	hic1	PROdem	Case=Dat|Numb=Plur	his
opimas	opimus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	opimas
et	et2	CONcoo	MORPH=empty	et
pingues	pinguis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	pingues
hostias	hostia	NOMcom	Case=Acc|Numb=Plur	hostias
immolant	immolo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	immolant
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quidem	quidem	ADV	Deg=Pos	quidem
os	os?	NOMcom	Case=Nom|Numb=Sing	os
sed	sed	CONcoo	MORPH=empty	sed
carens	careo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	carens
officio	officium	NOMcom	Case=Abl|Numb=Sing	officio
dentium	dens	NOMcom	Case=Gen|Numb=Plur	dentium
his	hic1	PROdem	Case=Dat|Numb=Plur	his
peplos	peplus	NOMcom	Case=Acc|Numb=Plur	peplos
et	et2	CONcoo	MORPH=empty	et
indumenta	impementum	NOMcom	Case=Nom|Numb=Plur	indumenta
pretiosa	pretiosus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	pretiosa
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
usus	usus	NOMcom	Case=Nom|Numb=Sing	usus
uelaminis	uelamen	NOMcom	Case=Gen|Numb=Sing	uelaminis
nullus	nullus	PROind	Case=Nom|Numb=Sing	nullus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
his	hic1	PROdem	Case=Dat|Numb=Plur	his
aurum	aurum	NOMcom	Case=Acc|Numb=Sing	aurum
et	et2	CONcoo	MORPH=empty	et
argentum	argentum	NOMcom	Case=Acc|Numb=Sing	argentum
consecrant	consecro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	consecrant
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
tam	tam	ADV	Deg=Pos	tam
non	non	ADVneg	MORPH=empty	non
habent	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habent
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
accipiunt	accipio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	accipiunt
quam	quam1	ADVrel	MORPH=empty	quam
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
illa	ille	PROdem	Case=Nom|Numb=Plur	illa
dona	donum	NOMcom	Case=Nom|Numb=Plur	dona
runt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	runt
.	.	PUNC	MORPH=empty	.
nec	nec2	CONcoo	MORPH=empty	nec
inmerito	immerito	ADV	Deg=Pos	inmerito
Dionysius	dionysius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dionysius
Siciliae	sicilia	NOMcom	Case=Gen|Numb=Sing	siciliae
tyrannus	tyrannus	NOMcom	Case=Nom|Numb=Sing	tyrannus
post	post2	PRE	MORPH=empty	post
uictoriam	uictoria	NOMcom	Case=Acc|Numb=Sing	uictoriam
Graecia	graecium	NOMcom	Case=Acc|Numb=Plur	graecia
potitus	potior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	potitus
deos	deus	NOMcom	Case=Acc|Numb=Plur	deos
tales	talis	PROdem	Case=Acc|Numb=Plur	tales
contempsit	contemno	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	contempsit
spoliauit	spolio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	spoliauit
inlusit	illudo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	inlusit
siquidem	siquidem	CONsub	MORPH=empty	siquidem
sacrilegia	sacrilegium	NOMcom	Case=Acc|Numb=Plur	sacrilegia
sua	suus	PROpos.ref	Case=Acc|Numb=Sing	sua
iocularibus	iocularis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	iocularibus
etiam	etiam	ADV	Deg=Pos	etiam
dictis	dictum	NOMcom	Case=Abl|Numb=Plur	dictis
prosequebatur	prosequor	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Dep|Person=3	prosequebatur
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
Ioui	iuuenis2	ADJqua	Case=Nom|Numb=Sing	ioui
Olympio	olympium	NOMcom	Case=Abl|Numb=Sing	olympio
aureum	aureus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	aureum
amiculum	amiculum	NOMcom	Case=Acc|Numb=Sing	amiculum
detraxisset	detraho	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	detraxisset
laneum	laneus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	laneum
iussit	iubeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	iussit
inponi	impono	VER	Mood=Inf|Tense=Pres|Voice=Pass	inponi
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
aestate	aestas	NOMcom	Case=Abl|Numb=Sing	aestate
graue	grauis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	graue
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
aureum	aureus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	aureum
hieme	hiems	NOMcom	Case=Abl|Numb=Sing	hieme
frigidum	frigidus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	frigidum
laneum	laneus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	laneum
uero	uero4	CONcoo	MORPH=empty	uero
utrique	uterque	PROind	Case=Dat|Numb=Sing	utrique
tempori	tempus?	NOMcom	Case=Dat|Numb=Sing	tempori
aptum	aptus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	aptum
.	.	PUNC	MORPH=empty	.
idem	idem	PROdem	Case=Acc|Numb=Sing	idem
auream	aureus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	auream
barbai	barba	NOMcom	Case=Gen|Numb=Sing	barbai
-ne	ne2	CONcoo	MORPH=empty	-ne
detrahens	detraho	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	detrahens
Aesculapio	aesculapium	NOMcom	Case=Dat|Numb=Sing	aesculapio
incongruens	incongruens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	incongruens
et	et2	CONcoo	MORPH=empty	et
inicum	iniquus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inicum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
cum	cum3	CONsub	MORPH=empty	cum
Apollo	apollo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	apollo
pater	pater	NOMcom	Case=Nom|Numb=Sing	pater
eius	is	PROdem	Case=Gen|Numb=Sing	eius
inberbis	imberbis	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	inberbis
adhuc	adhuc	ADV	Deg=Pos	adhuc
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ac	ac1	CONcoo	MORPH=empty	ac
leuis	leuis?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	leuis
priorem	prior	ADJord	Case=Acc|Numb=Sing|Deg=Comp	priorem
filium	filius	NOMcom	Case=Acc|Numb=Sing	filium
quam	quam?	PROint	MORPH=empty	quam
patrem	pater	NOMcom	Case=Acc|Numb=Sing	patrem
barbatum	barbatus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	barbatum
uideri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass	uideri
.	.	PUNC	MORPH=empty	.
item	item	ADV	Deg=Pos	item
pateras	patera	NOMcom	Case=Acc|Numb=Plur	pateras
et	et2	CONcoo	MORPH=empty	et
exuuias	exuuiae	NOMcom	Case=Acc|Numb=Plur	exuuias
et	et2	CONcoo	MORPH=empty	et
parua	paruus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	parua
quaedam	quidam	PROind	Case=Acc|Numb=Plur	quaedam
sigilla	sigillum	NOMcom	Case=Acc|Numb=Plur	sigilla
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
simulacrorum	simulacrum	NOMcom	Case=Gen|Numb=Plur	simulacrorum
protentis	protendo	VER	Case=Abl|Numb=Plur|Deg=Pos|Mood=Par|Voice=Pass	protentis
manibus	manus1	NOMcom	Case=Abl|Numb=Plur	manibus
tenebantur	teneo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	tenebantur
detrahebat	detraho	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	detrahebat
et	et2	CONcoo	MORPH=empty	et
accipere	accipio	VER	Mood=Inf|Tense=Pres|Voice=Act	accipere
se	sui1	PROref	Case=Acc|Numb=Sing	se
illa	ille	PROdem	Case=Acc|Numb=Plur	illa
non	non	ADVneg	MORPH=empty	non
auferre	aufero	VER	Mood=Inf|Tense=Pres|Voice=Act	auferre
dicebat	dico?	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	dicebat
perquam	perquam	ADV	Deg=Pos	perquam
enim	enim2	CONcoo	MORPH=empty	enim
stultum	stultus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	stultum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
et	et2	CONcoo	MORPH=empty	et
ingratum	ingratus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	ingratum
nolle	nolo	VER	Mood=Inf|Tense=Pres|Voice=Act	nolle
accipere	accipio	VER	Mood=Inf|Tense=Pres|Voice=Act	accipere
ab	ab	PRE	MORPH=empty	ab
iis	is	PROdem	Case=Abl|Numb=Plur	iis
ultro	ultro	ADV	Deg=Pos	ultro
porrigentibus	porrigo2	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	porrigentibus
a	ab	PRE	MORPH=empty	a
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
bona	bonum	NOMcom	Case=Acc|Numb=Plur	bona
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
homines	homo	NOMcom	Case=Acc|Numb=Plur	homines
precarentur	precor	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Dep|Person=3	precarentur
.	.	PUNC	MORPH=empty	.
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
fecit	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fecit
inpune	impune	ADV	Deg=Pos	inpune
quia	quia	CONsub	MORPH=empty	quia
rex	rex	NOMcom	Case=Nom|Numb=Sing	rex
et	et2	CONcoo	MORPH=empty	et
uictor	uictor	NOMcom	Case=Nom|Numb=Sing	uictor
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
quin	quin1	ADV	Deg=Pos	quin
etiam	etiam	ADV	Deg=Pos	etiam
secuta	sequor	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Dep	secuta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
eum	is	PROdem	Case=Acc|Numb=Sing	eum
solita	solitus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos|Tense=Perf	solita
felicitas	felicitas	NOMcom	Case=Nom|Numb=Sing	felicitas
uixit	uiuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uixit
enim	enim2	CONcoo	MORPH=empty	enim
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
senectutem	senectus1	NOMcom	Case=Acc|Numb=Sing	senectutem
regnum	regnum	NOMcom	Case=Acc|Numb=Sing	regnum
-que	que	CONcoo	MORPH=empty	-que
per	per	PRE	MORPH=empty	per
manus	manus1	NOMcom	Case=Acc|Numb=Plur	manus
filio	filius	NOMcom	Case=Dat|Numb=Sing	filio
tradidit	trado	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	tradidit
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
igitur	igitur	CONcoo	MORPH=empty	igitur
quia	quia	CONsub	MORPH=empty	quia
homines	homo	NOMcom	Case=Nom|Numb=Plur	homines
sacrilegia	sacrilegium	NOMcom	Case=Acc|Numb=Plur	sacrilegia
uindicare	uindico	VER	Mood=Inf|Tense=Pres|Voice=Act	uindicare
non	non	ADVneg	MORPH=empty	non
poterant	possum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	poterant
oportuit	oportet	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	oportuit
deos	deus	NOMcom	Case=Acc|Numb=Plur	deos
ipsos	ipse	PROdem	Case=Acc|Numb=Plur	ipsos
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
uindices	uindex	NOMcom	Case=Acc|Numb=Plur	uindices
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
si	si2	CONsub	MORPH=empty	si
humilis	humilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	humilis
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
tale	talis	PROdem	Case=Acc|Numb=Sing	tale
commiserit	committo	VER	Numb=Sing|Mood=Sub|Tense=Fut|Voice=Act|Person=3	commiserit
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
praesto	praesto2	ADV	Deg=Pos	praesto
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
flagella	flagellum	NOMcom	Case=Nom|Numb=Plur	flagella
ignes	ignis	NOMcom	Case=Nom|Numb=Plur	ignes
eculei	equuleus	NOMcom	Case=Nom|Numb=Plur	eculei
cruces	crux	NOMcom	Case=Acc|Numb=Plur	cruces
et	et2	CONcoo	MORPH=empty	et
quidquid	quisquis1	PROrel	Case=Acc|Numb=Sing	quidquid
excogitare	excogito	VER	Mood=Inf|Tense=Pres|Voice=Act	excogitare
iratis	iratus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	iratis
ac	ac1	CONcoo	MORPH=empty	ac
furentibus	furo	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	furentibus
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
cum	cum3	CONsub	MORPH=empty	cum
puniunt	punio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	puniunt
deprehensos	deprehendo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	deprehensos
in	in	PRE	MORPH=empty	in
sacrilegio	sacrilegium	NOMcom	Case=Abl|Numb=Sing	sacrilegio
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
e	ex	PRE	MORPH=empty	e
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
suorum	sui2	PROpos.ref	Case=Gen|Numb=Plur	suorum
potestate	potestas	NOMcom	Case=Abl|Numb=Sing	potestate
diffidunt	diffido	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	diffidunt
.	.	PUNC	MORPH=empty	.
cur	cur	ADVint	MORPH=empty	cur
enim	enim2	CONcoo	MORPH=empty	enim
non	non	ADVneg	MORPH=empty	non
ipsis	ipse	PROdem	Case=Dat|Numb=Plur	ipsis
potissimum	potius	ADV	Deg=Sup	potissimum
relinquant	relinquo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	relinquant
ulciscendi	ulciscor	VER	Case=Gen|Numb=Sing|Mood=Adj|Voice=Dep	ulciscendi
sui	sui1	PROref	Case=Gen|Numb=Sing	sui
locum	locus	NOMcom	Case=Acc|Numb=Sing	locum
si	si2	CONsub	MORPH=empty	si
eos	is	PROdem	Case=Acc|Numb=Plur	eos
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
arbitra	arbitra	NOMcom	Case=Nom|Numb=Plur	arbitra
ntur	o	VER	Numb=Plur|Person=3	ntur
quin	quin1	ADV	Deg=Pos	quin
etiam	etiam	ADV	Deg=Pos	etiam
putant	puto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putant
illorum	ille	PROdem	Case=Gen|Numb=Plur	illorum
numine	numen	NOMcom	Case=Abl|Numb=Sing	numine
accidisse	accido?	VER	Mood=Inf|Tense=Perf|Voice=Act	accidisse
ut	ut4	CONsub	MORPH=empty	ut
prapdones	prapdo	NOMcom	Case=Nom|Numb=Plur	prapdones
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
sacrarum	sacer	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sacrarum
conprehensi	comprehendo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	conprehensi
tenerentur	teneo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	tenerentur
et	et2	CONcoo	MORPH=empty	et
saeuiunt	saeuio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	saeuiunt
non	non	ADVneg	MORPH=empty	non
tam	tam	ADV	Deg=Pos	tam
ira	ira	NOMcom	Case=Abl|Numb=Sing	ira
quam	quam1	ADVrel	MORPH=empty	quam
metu	metus	NOMcom	Case=Abl|Numb=Sing	metu
ne	ne4	CONsub	MORPH=empty	ne
si	si2	CONsub	MORPH=empty	si
deorum	deus	NOMcom	Case=Gen|Numb=Plur	deorum
iniuriam	iniuria	NOMcom	Case=Acc|Numb=Sing	iniuriam
non	non	ADVneg	MORPH=empty	non
uindicauerint	uindico	VER	Numb=Plur|Mood=Sub|Tense=Fut|Voice=Act|Person=3	uindicauerint
in	in	PRE	MORPH=empty	in
ipsos	ipse	PROdem	Case=Acc|Numb=Plur	ipsos
expetant	expeto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	expetant
poenae	poena	NOMcom	Case=Dat|Numb=Sing	poenae
incredibi	incredio	VER	Mood=Inf|Tense=Pres|Voice=Pass	incredibi
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	i
scilicet	scilicet	ADV	Deg=Pos	scilicet
.	.	PUNC	MORPH=empty	.
uanitate	uanitas	NOMcom	Case=Abl|Numb=Sing	uanitate
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
nocituros	noceo	VER	Case=Acc|Numb=Plur|Mood=Inf|Tense=Fut|Voice=Act	nocituros
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
deos	deus	NOMcom	Case=Acc|Numb=Plur	deos
putent	puto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	putent
ob	ob	PRE	MORPH=empty	ob
aliena	alienus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	aliena
scelera	scelus	NOMcom	Case=Acc|Numb=Plur	scelera
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
ipsis	ipse	PROdem	Case=Dat|Numb=Plur	ipsis
a	ab	PRE	MORPH=empty	a
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
uiola	uiolo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	uiola
.	.	PUNC	MORPH=empty	.
ti	tu	PROper	Numb=Sing	ti
spolia	spolium	NOMcom	Case=Nom|Numb=Plur	spolia
ti	tu	PROper	Numb=Plur	ti
-que	que	CONcoo	MORPH=empty	-que
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
per	per	PRE	MORPH=empty	per
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsos	ipse	PROdem	Case=Acc|Numb=Plur	ipsos
nihil	nihil	PROind	Case=Ind	nihil
nocere	noceo	VER	Mood=Inf|Tense=Pres|Voice=Act	nocere
potuerunt	possum1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	potuerunt
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
enim	enim2	CONcoo	MORPH=empty	enim
saepe	saepe	ADV	Deg=Pos	saepe
ipsi	ipse	PROdem	Case=Nom|Numb=Plur	ipsi
quoque	quoque	ADV	Deg=Pos	quoque
in	in	PRE	MORPH=empty	in
sacrilegos	sacrilegus1	NOMcom	Case=Acc|Numb=Plur	sacrilegos
uindica	uindico	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	uindica
.	.	PUNC	MORPH=empty	.
