form	lemma	POS	morph	treated_token
et	et2	CONcoo	MORPH=empty	et
fuerunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuerunt
quoniam	quoniam	CONsub	MORPH=empty	quoniam
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
natura	natura	NOMcom	Case=Abl|Numb=Sing	natura
longe	longe	ADV	Deg=Pos	longe
maximi	magnus	ADJqua	Case=Gen|Numb=Sing|Deg=Sup	maximi
consilii	consilium	NOMcom	Case=Gen|Numb=Sing	consilii
constituere	constituo	VER	Mood=Inf|Tense=Pres|Voice=Act	constituere
eam	is	PROdem	Case=Acc|Numb=Sing	eam
rem	res	NOMcom	Case=Acc|Numb=Sing	rem
publicam	publicus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	publicam
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
diuturna	diuturnus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	diuturna
si	si2	CONsub	MORPH=empty	si
singulos	singulus	ADJdis	Case=Acc|Numb=Plur	singulos
numeremus	numero1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	numeremus
in	in	PRE	MORPH=empty	in
singulas	singulus	ADJdis	Case=Acc|Numb=Plur	singulas
quanta	quantus1	PROrel	Case=Nom|Numb=Sing	quanta
iam	iam	ADV	Deg=Pos	iam
reperiatur	reperio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	reperiatur
virorum	uir	NOMcom	Case=Gen|Numb=Plur	uirorum
excellentium	excellens	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	excellentium
multitudo	multitudo	NOMcom	Case=Nom|Numb=Sing	multitudo
Quodsi	quodsum	PROint	Case=Gen|Numb=Sing	quodsi
aut	aut	CONcoo	MORPH=empty	aut
Italiae	italia	NOMcom	Case=Gen|Numb=Sing	italiae
Latium	latis	NOMcom	Case=Gen|Numb=Plur	latium
aut	aut	CONcoo	MORPH=empty	aut
eiusdem	idem	PROdem	Case=Gen|Numb=Sing	eiusdem
Sabinam	sabina	NOMcom	Case=Acc|Numb=Sing	sabinam
aut	aut	CONcoo	MORPH=empty	aut
Volscam	solscus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	volscam
gentem	gens	NOMcom	Case=Acc|Numb=Sing	gentem
si	si2	CONsub	MORPH=empty	si
Samnium	samnium	NOMcom	Case=Acc|Numb=Sing	samnium
si	si2	CONsub	MORPH=empty	si
Etruriam	etruria	NOMcom	Case=Acc|Numb=Sing	etruriam
si	si2	CONsub	MORPH=empty	si
magnam	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	magnam
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
Graeciam	graecia	NOMcom	Case=Acc|Numb=Sing	graeciam
conlustrare	collustro2	VER	Mood=Inf|Tense=Pres|Voice=Act	conlustrare
animo	animus	NOMcom	Case=Abl|Numb=Sing	animo
voluerimus	uolo?	VER	Numb=Plur|Mood=Sub|Tense=Fut|Voice=Act|Person=1	uoluerimus
si	si2	CONsub	MORPH=empty	si
deinde	deinde	ADV	Deg=Pos	deinde
Assyrios	assyrius	NOMcom	Case=Acc|Numb=Plur	assyrios
si	si2	CONsub	MORPH=empty	si
Persas	perso	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	persas
si	si2	CONsub	MORPH=empty	si
Poenos	poenus	NOMcom	Case=Acc|Numb=Plur	poenos
si	si2	CONsub	MORPH=empty	si
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
cati	catus	ADJqua	Numb=Sing|Deg=Pos	cati
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
Philus	philus	NOMcom	Case=Nom|Numb=Sing	philus
Praeclaram	praeclarus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	praeclaram
vero	uero4	CONcoo	MORPH=empty	uero
causam	causa	NOMcom	Case=Acc|Numb=Sing	causam
ad	ad2	PRE	MORPH=empty	ad
me	ego	PROper	Case=Acc|Numb=Sing	me
defertis	defero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	defertis
cum	cum3	CONsub	MORPH=empty	cum
me	ego	PROper	Case=Acc|Numb=Sing	me
improbitatis	improbitas	NOMcom	Case=Gen|Numb=Sing	improbitatis
patrocinium	patrocinium	NOMcom	Case=Acc|Numb=Sing	patrocinium
suscipere	suscipio	VER	Mood=Inf|Tense=Pres|Voice=Act	suscipere
voltis	uolo?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2	uoltis
.	.	PUNC	MORPH=empty	.
Atqui	atqui	CONcoo	MORPH=empty	atqui
id	is	PROdem	Case=Nom|Numb=Sing	id
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
Laelius	laelus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	laelius
verendum	uereor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	uerendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
si	si2	CONsub	MORPH=empty	si
ea	is	PROdem	Case=Acc|Numb=Plur	ea
dixeris	dico?	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	dixeris
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
contra	contra2	PRE	MORPH=empty	contra
iustitiam	iustitia	NOMcom	Case=Acc|Numb=Sing	iustitiam
dici	dico?	VER	Mood=Inf|Tense=Pres|Voice=Pass	dici
solent	soleo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	solent
ne	ne4	CONsub	MORPH=empty	ne
sic	sic	ADV	Deg=Pos	sic
etiam	etiam	ADV	Deg=Pos	etiam
sentire	sentio	VER	Mood=Inf|Tense=Pres|Voice=Act	sentire
videare	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=2	uideare
cum	cum3	CONsub	MORPH=empty	cum
et	et2	CONcoo	MORPH=empty	et
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
sis	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	sis
quasi	quasi1	ADVrel	MORPH=empty	quasi
unicum	unicus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	unicum
exemplum	exemplum	NOMcom	Case=Nom|Numb=Sing	exemplum
antiquae	antiquus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	antiquae
probitatis	probitas	NOMcom	Case=Gen|Numb=Sing	probitatis
et	et2	CONcoo	MORPH=empty	et
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
neque	neque	CONcoo	MORPH=empty	neque
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
ignota	ignotus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ignota
consuetudo	consuetudo	NOMcom	Case=Nom|Numb=Sing	consuetudo
tua	tuus	PROpos	Case=Nom|Numb=Sing	tua
contrarias	contrarius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	contrarias
in	in	PRE	MORPH=empty	in
partis	pars	NOMcom	Case=Acc|Numb=Plur	partis
disserendi	dissero?	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	disserendi
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
ita	ita	ADV	Deg=Pos	ita
facillume	facile	ADV	Deg=Sup	facillume
verum	uerum?	NOMcom	Case=Acc|Numb=Sing	uerum
inveniri	inuenio	VER	Mood=Inf|Tense=Pres|Voice=Pass	inueniri
putes	puto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	putes
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
Philus	philus	NOMcom	Case=Nom|Numb=Sing	philus
Heia	eia	INJ	MORPH=empty	heia
vero	uero3	ADV	Deg=Pos	uero
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
geram	gero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	geram
morem	mos	NOMcom	Case=Acc|Numb=Sing	morem
vobis	uos	PROper	Case=Dat|Numb=Plur	uobis
et	et2	CONcoo	MORPH=empty	et
me	ego	PROper	Case=Acc|Numb=Sing	me
oblinam	oblino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	oblinam
sciens	sciens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sciens
;	;	PUNC	MORPH=empty	;
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
quoniam	quoniam	CONsub	MORPH=empty	quoniam
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
aurum	aurum	NOMcom	Case=Acc|Numb=Sing	aurum
quaerunt	quaero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	quaerunt
non	non	ADVneg	MORPH=empty	non
putant	puto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putant
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
recusandum	recuso	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	recusandum
nos	nos	PROper	Case=Nom|Numb=Plur	nos
cum	cum3	CONsub	MORPH=empty	cum
iustitiam	iustitia	NOMcom	Case=Acc|Numb=Sing	iustitiam
quaeramus	quaero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	quaeramus
rem	res	NOMcom	Case=Acc|Numb=Sing	rem
multo	multus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	multo
omni	omnis	PROind	Case=Abl|Numb=Sing	omni
auro	aurum	NOMcom	Case=Abl|Numb=Sing	auro
cariorem	carus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	cariorem
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
profecto	profecto	ADV	Deg=Pos	profecto
molestiam	molestia	NOMcom	Case=Acc|Numb=Sing	molestiam
fugere	fugio	VER	Mood=Inf|Tense=Pres|Voice=Act	fugere
debemus	debeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	debemus
.	.	PUNC	MORPH=empty	.
Atque	atque1	CONcoo	MORPH=empty	atque
utinam	utinam	ADV	Deg=Pos	utinam
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
ad	ad2	PRE	MORPH=empty	ad
modum	modus	NOMcom	Case=Acc|Numb=Sing	modum
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
-ne	ne2	CONcoo	MORPH=empty	-ne
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sum
usurus	utor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Dep	usurus
aliena	alienus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	aliena
sic	sic	ADV	Deg=Pos	sic
mihi	ego	PROper	Case=Dat|Numb=Sing	mihi
ore	os?	NOMcom	Case=Abl|Numb=Sing	ore
uti	utor	VER	Mood=Inf|Tense=Pres|Voice=Dep	uti
liceret	licet1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	liceret
alieno	alienus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	alieno
Nunc	nunc	ADV	Deg=Pos	nunc
ea	is	PROdem	Case=Nom|Numb=Plur	ea
dicenda	dico?	VER	Case=Nom|Numb=Plur|Mood=Adj|Voice=Pass	dicenda
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
L	lil	NOMcom	Case=Nom	l
.	.	PUNC	MORPH=empty	.
Furio	furio1	NOMcom	Case=Abl|Numb=Sing	furio
Philo	philus	NOMcom	Case=Abl|Numb=Sing	philo
quae	quis?	PROrel	Case=Nom|Numb=Sing	quae
Carneades	carneas	NOMcom	Case=Nom|Numb=Sing	carneades
Graecus	graecus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	graecus
homo	homo	NOMcom	Case=Nom|Numb=Sing	homo
et	et2	CONcoo	MORPH=empty	et
consuetus	consuesco	VER	Numb=Sing|Deg=Pos|Mood=Ind|Tense=Perf|Voice=Pass	consuetus
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
commodum	commodus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	commodum
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
verbis	uerbum	NOMcom	Case=Abl|Numb=Plur	uerbis
ut	ut4	CONsub	MORPH=empty	ut
Carneadi	carneades	NOMcom	Case=Gen|Numb=Sing	carneadi
respondeatis	respondeo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=2	respondeatis
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
saepe	saepe	ADV	Deg=Pos	saepe
optimas	bonus	ADJqua	Case=Acc|Numb=Plur|Deg=Sup	optimas
causas	causa	NOMcom	Case=Acc|Numb=Plur	causas
ingenii	ingenium	NOMcom	Case=Gen|Numb=Sing	ingenii
calumnia	calumnia	NOMcom	Case=Abl|Numb=Sing	calumnia
ludificari	ludificor	VER	Mood=Inf|Tense=Pres|Voice=Pass	ludificari
solet	soleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3	solet
.	.	PUNC	MORPH=empty	.
Iustitia	iustitia	NOMcom	Case=Nom|Numb=Sing	iustitia
foras	foras	ADV	Deg=Pos	foras
spectat	specto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	spectat
et	et2	CONcoo	MORPH=empty	et
proiecta	proiectus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proiecta
tota	totus	PROind	Case=Nom|Numb=Sing	tota
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
atque	atque1	CONcoo	MORPH=empty	atque
eminet	emineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	eminet
.	.	PUNC	MORPH=empty	.
Quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
virtus	uirtus	NOMcom	Case=Nom|Numb=Sing	uirtus
praeter	praeter2	PRE	MORPH=empty	praeter
ceteras	ceterus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ceteras
totam	totus	PROind	Case=Acc|Numb=Sing	totam
se	sui1	PROref	Case=Acc|Numb=Sing	se
ad	ad2	PRE	MORPH=empty	ad
alienas	alienus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	alienas
porrigit	porrigo2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	porrigit
utilitatis	utilitas	NOMcom	Case=Gen|Numb=Sing	utilitatis
atque	atque1	CONcoo	MORPH=empty	atque
explicat	explico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	explicat
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
reperiret	reperio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	reperiret
et	et2	CONcoo	MORPH=empty	et
tueretur	tueor	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=3	tueretur
alter	alter	PROind	Case=Nom|Numb=Sing	alter
autem	autem	CONcoo	MORPH=empty	autem
de	de	PRE	MORPH=empty	de
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
iustitia	iustitia	NOMcom	Case=Abl|Numb=Sing	iustitia
quattuor	quatuor	ADJcar	Case=Ind	quattuor
implevit	impleo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	impleuit
sane	sane	ADV	Deg=Pos	sane
grandis	grandis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	grandis
libros	liber1	NOMcom	Case=Acc|Numb=Plur	libros
.	.	PUNC	MORPH=empty	.
Nam	nam	CONcoo	MORPH=empty	nam
ab	ab	PRE	MORPH=empty	ab
Chrysippo	chrysippus	NOMcom	Case=Abl|Numb=Sing	chrysippo
nihil	nihil	PROind	Case=Ind	nihil
magnum	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	magnum
nec	nec2	CONcoo	MORPH=empty	nec
magnificum	magnificus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	magnificum
desideravi	desidero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	desideraui
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
quodam	quidam	PROind	Case=Abl|Numb=Sing	quodam
more	mos	NOMcom	Case=Abl|Numb=Sing	more
loquitur	loquor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	loquitur
ut	ut4	CONsub	MORPH=empty	ut
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
verborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
momentis	momentum	NOMcom	Case=Abl|Numb=Plur	momentis
non	non	ADVneg	MORPH=empty	non
rerum	res	NOMcom	Case=Gen|Numb=Plur	rerum
ponderibus	pondus	NOMcom	Case=Abl|Numb=Plur	ponderibus
examinet	examino	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	examinet
.	.	PUNC	MORPH=empty	.
Illorum	ille	PROdem	Case=Gen|Numb=Plur	illorum
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
heroum	heros	NOMcom	Case=Gen|Numb=Plur	heroum
eam	is	PROdem	Case=Acc|Numb=Sing	eam
virtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
una	unus	ADJcar	Case=Nom|Numb=Sing	una
si	si2	CONsub	MORPH=empty	si
modo	modo1	ADV	Deg=Pos	modo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
maxime	magis2	ADV	Deg=Sup	maxime
munifica	munificus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	munifica
et	et2	CONcoo	MORPH=empty	et
liberalis	liberalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liberalis
et	et2	CONcoo	MORPH=empty	et
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
magis	magis2	ADV	Deg=Comp	magis
quam	quam1	ADVrel	MORPH=empty	quam
sepse	sepse	ADV	MORPH=empty	sepse
diligit	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	diligit
aliis	alius	PROind	Case=Dat|Numb=Plur	aliis
nata	nascor	VER	Case=Nom|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Dep	nata
potius	potius	ADV	Deg=Comp	potius
quam	quam1	ADVrel	MORPH=empty	quam
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
excitare	excito1	VER	Mood=Inf|Tense=Pres|Voice=Act	excitare
iacentem	iaceo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	iacentem
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
divino	diuinus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	diuino
solio	solium	NOMcom	Case=Abl|Numb=Sing	solio
non	non	ADVneg	MORPH=empty	non
longe	longe	ADV	Deg=Pos	longe
a	ab	PRE	MORPH=empty	a
sapientia	sapientia	NOMcom	Case=Abl|Numb=Sing	sapientia
conlocare	colloco	VER	Mood=Inf|Tense=Pres|Voice=Act	conlocare
.	.	PUNC	MORPH=empty	.
Nec	nec2	CONcoo	MORPH=empty	nec
vero	uero3	ADV	Deg=Pos	uero
illis	ille	PROdem	Case=Dat|Numb=Plur	illis
aut	aut	CONcoo	MORPH=empty	aut
voluntas	uoluntas	NOMcom	Case=Nom|Numb=Sing	uoluntas
defuit	desum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	defuit
quae	quis?	PROrel	Case=Nom|Numb=Sing	quae
enim	enim2	CONcoo	MORPH=empty	enim
iis	is	PROdem	Case=Dat|Numb=Plur	iis
scribendi	scribo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	scribendi
alia	alius	PROind	Case=Nom|Numb=Sing	alia
causa	causa	NOMcom	Case=Nom|Numb=Sing	causa
aut	aut	CONcoo	MORPH=empty	aut
quod	quis1	PROint	Case=Nom|Numb=Sing	quod
omnino	omnino	ADV	Deg=Pos	omnino
consilium	consilium	NOMcom	Case=Nom|Numb=Sing	consilium
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
aut	aut	CONcoo	MORPH=empty	aut
ingenium	ingenium	NOMcom	Case=Nom|Numb=Sing	ingenium
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
praestiterunt	praesto1	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	praestiterunt
;	;	PUNC	MORPH=empty	;
sed	sed	CONcoo	MORPH=empty	sed
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
et	et2	CONcoo	MORPH=empty	et
voluntatem	uoluntas	NOMcom	Case=Acc|Numb=Sing	uoluntatem
et	et2	CONcoo	MORPH=empty	et
copiam	copia	NOMcom	Case=Acc|Numb=Sing	copiam
causa	causa	NOMcom	Case=Nom|Numb=Sing	causa
vicit	uinco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	uicit
.	.	PUNC	MORPH=empty	.
Ius	ius?	NOMcom	Case=Acc|Numb=Sing	ius
enim	enim2	CONcoo	MORPH=empty	enim
de	de	PRE	MORPH=empty	de
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
quaerimus	quaero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	quaerimus
civile	ciuilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ciuile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
aliquod	aliquis	PROind	Case=Nom|Numb=Sing	aliquod
naturale	naturalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	naturale
nullum	nullus	PROind	Case=Nom|Numb=Sing	nullum
;	;	PUNC	MORPH=empty	;
nam	nam	CONcoo	MORPH=empty	nam
si	si2	CONsub	MORPH=empty	si
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ut	ut1	ADVrel	MORPH=empty	ut
calida	calidus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	calida
et	et2	CONcoo	MORPH=empty	et
frigida	frigidus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	frigida
ut	ut1	ADVrel	MORPH=empty	ut
amara	amarus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	amara
et	et2	CONcoo	MORPH=empty	et
dulcia	dulcis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	dulcia
sic	sic	ADV	Deg=Pos	sic
essent	sum1	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3	essent
iusta	iustus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	iusta
et	et2	CONcoo	MORPH=empty	et
iniusta	iniustus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	iniusta
eadem	idem	PROdem	Case=Nom|Numb=Plur	eadem
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
.	.	PUNC	MORPH=empty	.
Nunc	nunc	ADV	Deg=Pos	nunc
autem	autem	CONcoo	MORPH=empty	autem
si	si2	CONsub	MORPH=empty	si
quis	quis2	PROind	Case=Nom|Numb=Sing	quis
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
Pacuviano	pacuuianum	NOMcom	Case=Abl|Numb=Sing	pacuuiano
invehens	inueho	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	inuehens
alitum	ales1	NOMcom	Case=Acc|Numb=Sing	alitum
anguium	anguis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	anguium
curru	currus	NOMcom	Case=Abl|Numb=Sing	curru
multas	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multas
et	et2	CONcoo	MORPH=empty	et
varias	uarius	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	uarias
gentis	gens	NOMcom	Case=Acc|Numb=Plur	gentis
et	et2	CONcoo	MORPH=empty	et
urbes	urbs	NOMcom	Case=Acc|Numb=Plur	urbes
despicere	despicio	VER	Mood=Inf|Tense=Pres|Voice=Act	despicere
et	et2	CONcoo	MORPH=empty	et
oculis	oculus	NOMcom	Case=Abl|Numb=Plur	oculis
conlustrare	collustro2	VER	Mood=Inf|Tense=Pres|Voice=Act	conlustrare
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
videat	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	uideat
primum	primum	ADJadv.ord	Deg=Sup	primum
in	in	PRE	MORPH=empty	in
illa	ille	PROdem	Case=Abl|Numb=Sing	illa
incorrupta	incorruptus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	incorrupta
maxime	magis2	ADV	Deg=Sup	maxime
gente	gens	NOMcom	Case=Abl|Numb=Sing	gente
Aegyptiorum	aegyptium	ADJqua	Case=Gen|Numb=Plur	aegyptiorum
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
plurimorum	multus	ADJqua	Case=Gen|Numb=Plur|Deg=Sup	plurimorum
saeculorum	saeculum	NOMcom	Case=Gen|Numb=Plur	saeculorum
et	et2	CONcoo	MORPH=empty	et
eventorum	euentum	NOMcom	Case=Gen|Numb=Plur	euentorum
memoriam	memoria	NOMcom	Case=Acc|Numb=Sing	memoriam
litteris	littera	NOMcom	Case=Abl|Numb=Plur	litteris
continet	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	continet
bovem	bos	NOMcom	Case=Acc|Numb=Sing	bouem
quendam	quidam	PROind	Case=Acc|Numb=Sing	quendam
putari	puto	VER	Mood=Inf|Tense=Pres|Voice=Pass	putari
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
Apim	apis	NOMcom	Case=Acc|Numb=Sing	apim
Aegyptii	aegyptius	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	aegyptii
nominant	nomino	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	nominant
multa	multus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	multa
-que	que	CONcoo	MORPH=empty	-que
alia	alius	PROind	Case=Acc|Numb=Plur	alia
portenta	portentum	NOMcom	Case=Acc|Numb=Plur	portenta
apud	apud	PRE	MORPH=empty	apud
eosdem	idem	PROdem	Case=Acc|Numb=Plur	eosdem
et	et2	CONcoo	MORPH=empty	et
cuiusque	quisque2	PROind	Case=Gen|Numb=Sing	cuiusque
generis	genus?	NOMcom	Case=Gen|Numb=Sing	generis
