form	lemma	POS	morph	treated_token
diligere	diligo3	VER	Mood=Inf|Tense=Pres|Voice=Act	diligere
pro	pro1	PRE	MORPH=empty	pro
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
maluit	malo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	maluit
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
tueri	tueor	VER	Mood=Inf|Tense=Pres|Voice=Dep	tueri
.	.	PUNC	MORPH=empty	.
Talibus	talis	PROdem	Case=Abl|Numb=Plur	talibus
igitur	igitur	CONcoo	MORPH=empty	igitur
decessionum	decessio	NOMcom	Case=Gen|Numb=Plur	decessionum
profectibus	profectus	NOMcom	Case=Abl|Numb=Plur	profectibus
in	in	PRE	MORPH=empty	in
deterius	deterior	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	deterius
crescens	cresco	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	crescens
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
deinceps	deinceps	ADV	Deg=Pos	deinceps
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
caritatis	caritas	NOMcom	Case=Gen|Numb=Sing	caritatis
nullam	nullus	PROind	Case=Acc|Numb=Sing	nullam
oboedientiae	obedientia	NOMcom	Case=Gen|Numb=Sing	oboedientiae
non	non	ADVneg	MORPH=empty	non
dicam	dico?	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	dicam
uirtutem	uirtus	NOMcom	Case=Acc|Numb=Sing	uirtutem
sed	sed	CONcoo	MORPH=empty	sed
ne	ne3	ADVneg	MORPH=empty	ne
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
quidem	quidem	ADV	Deg=Pos	quidem
retinere	retineo	VER	Mood=Inf|Tense=Pres|Voice=Act	retinere
contentus	contentus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	contentus
indignatur	indignor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	indignatur
ad	ad2	PRE	MORPH=empty	ad
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
et	et2	CONcoo	MORPH=empty	et
ad	ad2	PRE	MORPH=empty	ad
singula	singulus	ADJdis	Case=Acc|Numb=Plur	singula
opera	opus?	NOMcom	Case=Acc|Numb=Plur	opera
murmurat	murmuro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	murmurat
atque	atque1	CONcoo	MORPH=empty	atque
suspirat	suspiro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	suspirat
nulla	nullus	PROind	Case=Nom|Numb=Sing	nulla
-que	que	CONcoo	MORPH=empty	-que
iam	iam	ADV	Deg=Pos	iam
reuerentia	reuerentia	NOMcom	Case=Nom|Numb=Sing	reuerentia
reseruata	reseruo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	reseruata
uelut	uelut1	ADVrel	MORPH=empty	uelut
equus	equus	NOMcom	Case=Nom|Numb=Sing	equus
durissimus	durus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	durissimus
ad	ad2	PRE	MORPH=empty	ad
praecipitium	praeceps1	NOMcom	Case=Gen|Numb=Plur	praecipitium
fertur	fero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	fertur
infrenis	infrenus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	infrenis
nec	nec2	CONcoo	MORPH=empty	nec
uictu	uictus	NOMcom	Case=Abl|Numb=Sing	uictu
cotidiano	cotidianus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	cotidiano
nec	nec2	CONcoo	MORPH=empty	nec
solito	solitus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	solito
indumento	indumentum	NOMcom	Case=Abl|Numb=Sing	indumento
contentus	contentus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	contentus
non	non	ADVneg	MORPH=empty	non
se	sui1	PROref	Case=Acc|Numb=Sing	se
diutius	diu	ADV	Deg=Comp	diutius
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
toleraturum	tolero	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	toleraturum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
testatur	testor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	testatur
deum	deus	NOMcom	Case=Acc|Numb=Sing	deum
-que	que	CONcoo	MORPH=empty	-que
non	non	ADVneg	MORPH=empty	non
ibi	ibi	ADV	Deg=Pos	ibi
solummodo	solummodus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	solummodo
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
proclamat	proclamo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	proclamat
nec	nec2	CONcoo	MORPH=empty	nec
salutem	salus	NOMcom	Case=Acc|Numb=Sing	salutem
suam	suus	PROpos.ref	Case=Acc|Numb=Sing	suam
in	in	PRE	MORPH=empty	in
illo	ille	PROdem	Case=Abl|Numb=Sing	illo
tantum	tantum1	PROdem	Case=Acc|Numb=Sing	tantum
loco	locus	NOMcom	Case=Abl|Numb=Sing	loco
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
conclusam	concludo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	conclusam
unde	unde1	ADVrel	MORPH=empty	unde
si	si2	CONsub	MORPH=empty	si
quoquam	quoquam	ADV	Deg=Pos	quoquam
se	sui1	PROref	Case=Acc|Numb=Sing	se
non	non	ADVneg	MORPH=empty	non
celerius	celeriter	ADV	Deg=Comp	celerius
asportarit	asporto	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	asportarit
periturum	pereo1	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	periturum
protinus	protinus	ADV	Deg=Pos	protinus
grauiter	grauiter	ADV	Deg=Pos	grauiter
ingemescit	ingemisco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ingemescit
.	.	PUNC	MORPH=empty	.
Itaque	itaque	CONcoo	MORPH=empty	itaque
instabilitatis	instabilitas	NOMcom	Case=Gen|Numb=Sing	instabilitatis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
uiaticum	uiaticum	NOMcom	Case=Acc|Numb=Sing	uiaticum
habens	habeo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	habens
nummos	numus	NOMcom	Case=Acc|Numb=Plur	nummos
in	in	PRE	MORPH=empty	in
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
praesidio	praesidium	NOMcom	Case=Abl|Numb=Sing	praesidio
alarum	ala	NOMcom	Case=Gen|Numb=Plur	alarum
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
instar	instar	NOMcom	Case=Ind	instar
aptauit	apto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	aptauit
iam	iam	ADV	Deg=Pos	iam
-que	que	CONcoo	MORPH=empty	-que
ad	ad2	PRE	MORPH=empty	ad
transmigrandum	transmigro	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	transmigrandum
paratus	paratus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	paratus
insoleuter	insoleuter	ADV	Numb=Sing|Deg=Pos	insoleuter
ad	ad2	PRE	MORPH=empty	ad
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
praecepta	praeceptum	NOMcom	Case=Acc|Numb=Plur	praecepta
respondet	respondeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	respondet
et	et2	CONcoo	MORPH=empty	et
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
peregrinum	peregrinus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	peregrinum
extraneum	extraneus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	extraneum
-que	que	CONcoo	MORPH=empty	-que
se	sui1	PROref	Case=Acc|Numb=Sing	se
gerens	gero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	gerens
quaecumque	quicumque1	PROrel	Case=Acc|Numb=Sing	quaecumque
indigentia	indigentia	NOMcom	Case=Nom|Numb=Sing	indigentia
correctio	correctio	NOMcom	Case=Nom|Numb=Sing	correctio
-ne	ne2	CONcoo	MORPH=empty	-ne
perspexerit	perspicio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	perspexerit
neglegit	negligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	neglegit
atque	atque1	CONcoo	MORPH=empty	atque
contemnit	contemno	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	contemnit
.	.	PUNC	MORPH=empty	.
cumque	cumque	ADV	Deg=Pos	cumque
furtim	furtim	ADV	Deg=Pos	furtim
poesideat	poesideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	poesideat
reconditam	recondo	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	reconditam
pecuniam	pecunia	NOMcom	Case=Acc|Numb=Sing	pecuniam
ne	ne3	ADVneg	MORPH=empty	ne
calciamenta	calceamentum	NOMcom	Case=Acc|Numb=Plur	calciamenta
quidem	quidem	ADV	Deg=Pos	quidem
ac	ac1	CONcoo	MORPH=empty	ac
uestimenta	uestimentum	NOMcom	Case=Acc|Numb=Plur	uestimenta
se	sui1	PROref	Case=Acc|Numb=Sing	se
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
conqueritur	conqueror	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	conqueritur
dari	do	VER	Mood=Inf|Tense=Pres|Voice=Pass	dari
-que	que	CONcoo	MORPH=empty	-que
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
tardius	tarde	ADV	Deg=Comp	tardius
indignatur	indignor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	indignatur
.	.	PUNC	MORPH=empty	.
ac	ac1	CONcoo	MORPH=empty	ac
si	si2	CONsub	MORPH=empty	si
forte	forte	ADV	Deg=Pos	forte
dispensatio	dispensatio	NOMcom	Case=Nom|Numb=Sing	dispensatio
-ne	ne2	CONcoo	MORPH=empty	-ne
senioris	senex2	ADJqua	Case=Gen|Numb=Sing|Deg=Comp	senioris
ei	is	PROdem	Case=Dat|Numb=Sing	ei
prius	prius	ADJadv.ord	Deg=Comp	prius
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nihil	nihil	PROind	Case=Ind	nihil
penitus	penitus2	ADV	Deg=Pos	penitus
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
cognoscitur	cognosco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	cognoscitur
aliquid	aliquis	PROind	Case=Nom|Numb=Sing	aliquid
horum	hic1	PROdem	Case=Gen|Numb=Plur	horum
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fuerit
impertitum	impertitus	ADJqua	Case=Nom|Numb=Sing	impertitum
maioribus	magnus	ADJqua	Case=Dat|Numb=Plur|Deg=Comp	maioribus
irae	ira	NOMcom	Case=Dat|Numb=Sing	irae
stimulis	stimulus	NOMcom	Case=Abl|Numb=Plur	stimulis
inardescit	inardesco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inardescit
se	sui1	PROref	Case=Acc|Numb=Sing	se
-que	que	CONcoo	MORPH=empty	-que
despici	despicio	VER	Mood=Inf|Tense=Pres|Voice=Pass	despici
ueluti	uelut1	ADVrel	MORPH=empty	ueluti
extraneum	extraneus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	extraneum
putat	puto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	putat
nec	nec2	CONcoo	MORPH=empty	nec
ad	ad2	PRE	MORPH=empty	ad
ullum	ullus	PROind	Case=Acc|Numb=Sing	ullum
opus	opus?	NOMcom	Case=Acc|Numb=Sing	opus
manus	manus1	NOMcom	Case=Acc|Numb=Plur	manus
suas	suus	PROpos.ref	Case=Acc|Numb=Plur	suas
adcommodare	accommodo	VER	Mood=Inf|Tense=Pres|Voice=Act	adcommodare
contentus	contentus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	contentus
reprehendit	reprehendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	reprehendit
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
necessario	necessario	ADV	Deg=Pos	necessario
fieri	fio	VER	Mood=Inf|Tense=Pres|Voice=Act	fieri
monasterii	monasterium	NOMcom	Case=Gen|Numb=Sing	monasterii
conpellit	compello?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conpellit
utilitas	utilitas	NOMcom	Case=Nom|Numb=Sing	utilitas
.	.	PUNC	MORPH=empty	.
deinde	deinde	ADV	Deg=Pos	deinde
occasiones	occasio	NOMcom	Case=Acc|Numb=Plur	occasiones
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
offendi	offendo	VER	Mood=Inf|Tense=Pres|Voice=Pass	offendi
uel	uel2	CONcoo	MORPH=empty	uel
irasci	irascor	VER	Mood=Inf|Tense=Pres|Voice=Dep	irasci
debeat	debeo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	debeat
studiose	studiose	ADV	Deg=Pos	studiose
perquirit	perquiro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	perquirit
ne	ne4	CONsub	MORPH=empty	ne
leuiter	leuiter	ADV	Deg=Pos	leuiter
motus	moueo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	motus
de	de	PRE	MORPH=empty	de
coenobii	coenobium	NOMcom	Case=Gen|Numb=Sing	coenobii
disciplina	disciplina	NOMcom	Case=Abl|Numb=Sing	disciplina
uideatur	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	uideatur
exire	exeo1	VER	Mood=Inf|Tense=Pres|Voice=Act	exire
.	.	PUNC	MORPH=empty	.
nec	nec2	CONcoo	MORPH=empty	nec
solus	solus	PROind	Case=Nom|Numb=Sing	solus
tamen	tamen	ADV	Deg=Pos	tamen
trausmigrare	trausmigro	VER	Mood=Inf|Tense=Pres|Voice=Act	trausmigrare
contentus	contentus?	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	contentus
ne	ne4	CONsub	MORPH=empty	ne
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
uitio	uitium	NOMcom	Case=Abl|Numb=Sing	uitio
deseruisse	desero?	VER	Mood=Inf|Tense=Perf|Voice=Act	deseruisse
credatur	credo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	credatur
quantos	quantus1	PROrel	Case=Acc|Numb=Plur	quantos
potuerit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	potuerit
susurrationibus	susurratio	NOMcom	Case=Abl|Numb=Plur	susurrationibus
clandestinis	clandestinus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	clandestinis
deprauare	deprauo	VER	Mood=Inf|Tense=Pres|Voice=Act	deprauare
non	non	ADVneg	MORPH=empty	non
desinit	desino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	desinit
.	.	PUNC	MORPH=empty	.
quodsi	quodsum	ADJord	Case=Gen|Numb=Sing|Deg=Pos	quodsi
etiam	etiam	ADV	Deg=Pos	etiam
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
asperitas	asperitas	NOMcom	Case=Nom|Numb=Sing	asperitas
itineris	iter	NOMcom	Case=Gen|Numb=Sing	itineris
seu	seu2	CONsub	MORPH=empty	seu
nauigationis	nauigatio	NOMcom	Case=Gen|Numb=Sing	nauigationis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
intercluserit	intercludo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	intercluserit
commeatum	commeatus	NOMcom	Case=Acc|Numb=Sing	commeatum
per	per	PRE	MORPH=empty	per
omne	omnis	PROind	Case=Acc|Numb=Sing	omne
illud	ille	PROdem	Case=Acc|Numb=Sing	illud
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
suspenso	suspendo	VER	Case=Abl|Numb=Sing|Deg=Pos|Mood=Par	suspenso
anxio	anxius	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	anxio
-que	que	CONcoo	MORPH=empty	-que
residens	resideo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	residens
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
tristitias	tristitia	NOMcom	Case=Acc|Numb=Plur	tristitias
serere	sero?	VER	Mood=Inf|Tense=Pres|Voice=Act	serere
uel	uel2	CONcoo	MORPH=empty	uel
excitare	excito1	VER	Mood=Inf|Tense=Pres|Voice=Act	excitare
non	non	ADVneg	MORPH=empty	non
cessat	cesso	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	cessat
discessus	discessus	NOMcom	Case=Nom|Numb=Sing	discessus
solacium	solacium	NOMcom	Case=Acc|Numb=Sing	solacium
et	et2	CONcoo	MORPH=empty	et
excusationem	excusatio	NOMcom	Case=Acc|Numb=Sing	excusationem
leuitatis	leuitas?	NOMcom	Case=Gen|Numb=Sing	leuitatis
non	non	ADVneg	MORPH=empty	non
se	sui1	PROref	Case=Acc|Numb=Sing	se
aliter	aliter	ADV	Deg=Pos	aliter
credens	credo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	credens
quam	quam1	ADVrel	MORPH=empty	quam
nota	notus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	nota
uel	uel2	CONcoo	MORPH=empty	uel
macula	macula	NOMcom	Case=Abl|Numb=Sing	macula
monasterii	monasterium	NOMcom	Case=Gen|Numb=Sing	monasterii
reperturum	reperio	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	reperturum
.	.	PUNC	MORPH=empty	.
Agitur	ago	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	agitur
itaque	itaque	CONcoo	MORPH=empty	itaque
facibus	fax	NOMcom	Case=Abl|Numb=Plur	facibus
pecuniarum	pecunia	NOMcom	Case=Gen|Numb=Plur	pecuniarum
suarum	suus	PROpos.ref	Case=Gen|Numb=Plur	suarum
magis	magis2	ADV	Deg=Comp	magis
ac	ac1	CONcoo	MORPH=empty	ac
magis	magis2	ADV	Deg=Comp	magis
accensus	accendo	NOMcom	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	accensus
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
possessae	possideo	VER	Numb=Plur|Mood=Ind|Tense=Pqp|Voice=Pass|Person=3	possessae
numquam	numquam	ADVneg	MORPH=empty	numquam
monachum	monachus	NOMcom	Case=Acc|Numb=Sing	monachum
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
monasterio	monasterium	NOMcom	Case=Abl|Numb=Sing	monasterio
residere	resideo	VER	Mood=Inf|Tense=Pres|Voice=Act	residere
uel	uel2	CONcoo	MORPH=empty	uel
uiuere	uiuo	VER	Mood=Inf|Tense=Pres|Voice=Act	uiuere
sub	sub	PRE	MORPH=empty	sub
regulae	regula	NOMcom	Case=Gen|Numb=Sing	regulae
institutio	institutio	NOMcom	Case=Nom|Numb=Sing	institutio
-ne	ne2	CONcoo	MORPH=empty	-ne
permittunt	permitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	permittunt
.	.	PUNC	MORPH=empty	.
cumque	cumque	ADV	Deg=Pos	cumque
exinde	exinde	ADV	Deg=Pos	exinde
eum	is	PROdem	Case=Acc|Numb=Sing	eum
uelut	uelut1	ADVrel	MORPH=empty	uelut
feralis	feralis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	feralis
quaedam	quidam	PROind	Case=Nom|Numb=Sing	quaedam
bestia	bestia	NOMcom	Case=Nom|Numb=Sing	bestia
de	de	PRE	MORPH=empty	de
coetu	coetus	NOMcom	Case=Abl|Numb=Sing	coetu
gregis	grex	NOMcom	Case=Gen|Numb=Sing	gregis
separans	separo2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	separans
pecus	pecus?	NOMcom	Case=Nom|Numb=Sing	pecus
oportunum	oportunus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	oportunum
praedae	praeda	NOMcom	Case=Gen|Numb=Sing	praedae
destitutio	destitutio	NOMcom	Case=Nom|Numb=Sing	destitutio
-ne	ne2	CONcoo	MORPH=empty	-ne
sodalium	sodalis1	NOMcom	Case=Gen|Numb=Plur	sodalium
fecerit	facio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	fecerit
et	et2	CONcoo	MORPH=empty	et
deuorationi	deuoratio	NOMcom	Case=Dat|Numb=Sing	deuorationi
facilem	facilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	facilem
contubernii	contubernium	NOMcom	Case=Gen|Numb=Sing	contubernii
priuatio	priuatio	NOMcom	Case=Nom|Numb=Sing	priuatio
-ne	ne2	CONcoo	MORPH=empty	-ne
reddiderit	reddo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	reddiderit
eum	is	PROdem	Case=Acc|Numb=Sing	eum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
prius	prius	ADJadv.ord	Deg=Comp	prius
opera	opus?	NOMcom	Case=Acc|Numb=Plur	opera
monasterii	monasterium	NOMcom	Case=Gen|Numb=Sing	monasterii
leuia	leuis?	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	leuia
exercere	exerceo	VER	Mood=Inf|Tense=Pres|Voice=Act	exercere
despexerat	despicio	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	despexerat
die	dies	NOMcom	Case=Abl|Numb=Sing	die
ac	ac1	CONcoo	MORPH=empty	ac
nocte	nox	NOMcom	Case=Abl|Numb=Sing	nocte
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
quaestus	quaestus	NOMcom	Case=Gen|Numb=Sing	quaestus
infatigabiliter	infatigabiter	ADV	Deg=Pos	infatigabiliter
laborare	laboro	VER	Mood=Inf|Tense=Pres|Voice=Act	laborare
conpellit	compello?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conpellit
non	non	ADVneg	MORPH=empty	non
orationum	oratio	NOMcom	Case=Gen|Numb=Plur	orationum
sollemnia	sollemne	NOMcom	Case=Acc|Numb=Plur	sollemnia
non	non	ADVneg	MORPH=empty	non
ieiuniorum	ieiunus	ADJqua	Case=Gen|Numb=Plur|Deg=Comp	ieiuniorum
modum	modus	NOMcom	Case=Acc|Numb=Sing	modum
non	non	ADVneg	MORPH=empty	non
uigiliarum	uigilia	NOMcom	Case=Gen|Numb=Plur	uigiliarum
regulam	regula	NOMcom	Case=Acc|Numb=Sing	regulam
custodire	custodio	VER	Mood=Inf|Tense=Pres|Voice=Act	custodire
permittit	permitto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	permittit
non	non	ADVneg	MORPH=empty	non
honestarum	honestus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	honestarum
intercessionum	intercessio	NOMcom	Case=Gen|Numb=Plur	intercessionum
explere	expleo	VER	Mood=Inf|Tense=Pres|Voice=Act	explere
officia	officium	NOMcom	Case=Acc|Numb=Plur	officia
sinit	sino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sinit
dummodo	dummodo	CONsub	MORPH=empty	dummodo
uel	uel1	ADV	Deg=Pos	uel
auaritiae	auaritia	NOMcom	Case=Gen|Numb=Sing	auaritiae
rabiem	rabies	NOMcom	Case=Acc|Numb=Sing	rabiem
satiare	satio2	VER	Mood=Inf|Tense=Pres|Voice=Act	satiare
uel	uel2	CONcoo	MORPH=empty	uel
cotidianis	cotidianus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	cotidianis
usibus	usus	NOMcom	Case=Abl|Numb=Plur	usibus
possit	possum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	possit
occurrere	occurro	VER	Mood=Inf|Tense=Pres|Voice=Act	occurrere
cupiditatis	cupiditas	NOMcom	Case=Gen|Numb=Sing	cupiditatis
ignem	ignis	NOMcom	Case=Acc|Numb=Sing	ignem
dum	dum2	CONsub	MORPH=empty	dum
ad	ad2	PRE	MORPH=empty	ad
quirendo	quiro	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act	quirendo
extinguendum	exstinguo	VER	Case=Acc|Numb=Sing|Mood=Ger|Voice=Act	extinguendum
credit	credo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	credit
accendens	accendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	accendens
.	.	PUNC	MORPH=empty	.
Hinc	hinc	ADV	Deg=Pos	hinc
iam	iam	ADV	Deg=Pos	iam
nonnulli	nonnullus	PROind	Case=Nom|Numb=Plur	nonnulli
per	per	PRE	MORPH=empty	per
abruptum	abruptus	NOMcom	Case=Acc|Numb=Sing	abruptum
praecipitium	praeceps1	NOMcom	Case=Gen|Numb=Plur	praecipitium
lapsi	labor2	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	lapsi
inreucabili	irreucabilis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	inreucabili
ruina	ruina	NOMcom	Case=Abl|Numb=Sing	ruina
feruntur	fero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	feruntur
ad	ad2	PRE	MORPH=empty	ad
mortem	mors	NOMcom	Case=Acc|Numb=Sing	mortem
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
contenti	contentus?	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	contenti
soli	solus	PROind	Case=Nom|Numb=Plur	soli
possidere	possideo	VER	Mood=Inf|Tense=Pres|Voice=Act	possidere
quas	qui1	PROrel	Case=Acc|Numb=Plur	quas
uel	uel2	CONcoo	MORPH=empty	uel
numquam	numquam	ADVneg	MORPH=empty	numquam
habuerant	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	habuerant
uel	uel2	CONcoo	MORPH=empty	uel
initio	initium	NOMcom	Case=Abl|Numb=Sing	initio
malo	malum?	NOMcom	Case=Abl|Numb=Sing|Deg=Pos	malo
reseruarant	reseruo	VER	Numb=Plur|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	reseruarant
pecunias	pecunia	NOMcom	Case=Acc|Numb=Plur	pecunias
inquirunt	inquiro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquirunt
contubernia	contubernium	NOMcom	Case=Nom|Numb=Plur	contubernia
feminarum	femina	NOMcom	Case=Gen|Numb=Plur	feminarum
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
debeant	debeo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	debeant
ea	is	PROdem	Case=Acc|Numb=Plur	ea
