form	lemma	POS	morph	treated_token
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
uias	uia	NOMcom	Case=Acc|Numb=Plur	uias
praedicet	praedico?	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	praedicet
quia	quia	CONsub	MORPH=empty	quia
in	in	PRE	MORPH=empty	in
uia	uia	NOMcom	Case=Abl|Numb=Sing	uia
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
quisque	quisque2	PROind	Case=Nom|Numb=Sing	quisque
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
uia	uia	NOMcom	Case=Abl|Numb=Sing	uia
non	non	ADVneg	MORPH=empty	non
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
huic	hic1	PROdem	Case=Dat|Numb=Sing	huic
praesenti	praesens	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	praesenti
dicto	dictum	NOMcom	Case=Dat|Numb=Sing	dicto
consentiens	consentiens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	consentiens
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
uidetur	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	uidetur
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
dictum	dictum	NOMcom	Case=Nom|Numb=Sing	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
pronuntiabo	pronuntio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	pronuntiabo
aduersum	aduersus3	PRE	MORPH=empty	aduersum
me	ego	PROper	Case=Acc|Numb=Sing	me
iniustitias	iniustitia	NOMcom	Case=Acc|Numb=Plur	iniustitias
meas	meus	PROpos	Case=Acc|Numb=Plur	meas
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
et	et2	CONcoo	MORPH=empty	et
rursum	rursus	ADV	Deg=Pos	rursum
iustus	iustus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	iustus
in	in	PRE	MORPH=empty	in
exordio	exordium	NOMcom	Case=Abl|Numb=Sing	exordio
sermonis	sermo	NOMcom	Case=Gen|Numb=Sing	sermonis
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
sui	sui1	PROref	Case=Gen|Numb=Sing	sui
accusator	accusator	NOMcom	Case=Nom|Numb=Sing	accusator
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
hic	hic1	PROdem	Case=Nom	hic
pronuntiatio	pronuntiatio	NOMcom	Case=Nom|Numb=Sing	pronuntiatio
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
non	non	ADVneg	MORPH=empty	non
laudatio	laudatio	NOMcom	Case=Nom|Numb=Sing	laudatio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sed	sed	CONcoo	MORPH=empty	sed
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
uiarum	uia	NOMcom	Case=Gen|Numb=Plur	uiarum
suarum	suus	PROpos.ref	Case=Gen|Numb=Plur	suarum
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
peccatorum	peccatum	NOMcom	Case=Gen|Numb=Plur	peccatorum
suorum	suus	PROpos.ref	Case=Gen|Numb=Plur	suorum
paenitens	paenitens	NOMcom	Case=Nom|Numb=Sing|Tense=Pres	paenitens
professio	professio	NOMcom	Case=Nom|Numb=Sing	professio
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
ut	ut1	ADVrel	MORPH=empty	ut
dignus	dignus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	dignus
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
prophetiae	prophetia	NOMcom	Case=Gen|Numb=Sing	prophetiae
uias	uia	NOMcom	Case=Acc|Numb=Plur	uias
suas	suus	PROpos.ref	Case=Acc|Numb=Plur	suas
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
ante	ante1	ADV	Deg=Pos	ante
confessus	confiteor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf	confessus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
post	post2	PRE	MORPH=empty	post
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
pronuntiationem	pronuntiatio	NOMcom	Case=Acc|Numb=Sing	pronuntiationem
earum	is	PROdem	Case=Gen|Numb=Plur	earum
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
capax	capax	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	capax
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
.	.	PUNC	MORPH=empty	.
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
utrumque	uterque	PROind	Case=Nom|Numb=Sing	utrumque
docetur	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	docetur
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
cum	cum3	CONsub	MORPH=empty	cum
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
pronuntiaui	pronuntio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	pronuntiaui
confessionem	confessio	NOMcom	Case=Acc|Numb=Sing	confessionem
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
temporis	tempus?	NOMcom	Case=Gen|Numb=Sing	temporis
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
demonstrat	demonstro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	demonstrat
;	;	PUNC	MORPH=empty	;
cum	cum3	CONsub	MORPH=empty	cum
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
doce	doceo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	doce
me	ego	PROper	Case=Acc|Numb=Sing	me
oratio	oratio	NOMcom	Case=Nom|Numb=Sing	oratio
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ex	ex	PRE	MORPH=empty	ex
futuro	futurum	NOMcom	Case=Abl|Numb=Sing	futuro
quia	quia	CONsub	MORPH=empty	quia
confitendum	confiteor	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Dep	confitendum
ante	ante1	ADV	Deg=Pos	ante
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
de	de	PRE	MORPH=empty	de
peccatis	peccatum	NOMcom	Case=Abl|Numb=Plur	peccatis
et	et2	CONcoo	MORPH=empty	et
exacta	exigo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	exacta
confessio	confessio	NOMcom	Case=Nom|Numb=Sing	confessio
-ne	ne2	CONcoo	MORPH=empty	-ne
discendum	disco	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	discendum
.	.	PUNC	MORPH=empty	.
Manens	maneo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	manens
autem	autem	CONcoo	MORPH=empty	autem
propheta	prophetus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	propheta
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
non	non	ADVneg	MORPH=empty	non
ex	ex	PRE	MORPH=empty	ex
his	hic1	PROdem	Case=Abl|Numb=Plur	his
doceri	doceo	VER	Mood=Inf|Tense=Pres|Voice=Pass	doceri
se	sui1	PROref	Case=Acc|Numb=Sing	se
postulat	postulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	postulat
corporali	corporalis	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	corporali
tunc	tunc	ADV	Deg=Pos	tunc
ministerio	ministerium	NOMcom	Case=Abl|Numb=Sing	ministerio
gerebantur	gero	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Pass|Person=3	gerebantur
sed	sed	CONcoo	MORPH=empty	sed
ex	ex	PRE	MORPH=empty	ex
his	hic1	PROdem	Case=Abl|Numb=Plur	his
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
per	per	PRE	MORPH=empty	per
speciem	species	NOMcom	Case=Acc|Numb=Sing	speciem
praesentium	praesentia?	NOMcom	Case=Gen|Numb=Plur|Deg=Pos	praesentium
futuri	sum1	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Fut|Voice=Act	futuri
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erant
sacramenta	sacramentum	NOMcom	Case=Nom|Numb=Plur	sacramenta
conplexa	complector	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	conplexa
.	.	PUNC	MORPH=empty	.
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
tuarum	tuus	PROpos	Case=Gen|Numb=Plur	tuarum
fac	facio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	fac
ut	ut4	CONsub	MORPH=empty	ut
intellegam	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	intellegam
et	et2	CONcoo	MORPH=empty	et
exercebor	exerceo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=1	exercebor
in	in	PRE	MORPH=empty	in
mirabilibus	mirabilis	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	mirabilibus
tuis	tuus	PROpos	Case=Abl|Numb=Plur	tuis
.	.	PUNC	MORPH=empty	.
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
praesens	praesens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	praesens
discreuisse	discerno	VER	Mood=Inf|Tense=Perf|Voice=Act	discreuisse
cognoscitur	cognosco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	cognoscitur
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
a	ab	PRE	MORPH=empty	a
uia	uia	NOMcom	Case=Abl|Numb=Sing	uia
earum	is	PROdem	Case=Gen|Numb=Plur	earum
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quantum	quantum3	ADVrel	MORPH=empty	quantum
re	res	NOMcom	Case=Abl|Numb=Sing	re
ipsa	ipse	PROdem	Case=Abl|Numb=Sing	ipsa
intellegitur	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	intellegitur
omne	omnis	PROind	Case=Nom|Numb=Sing	omne
quidem	quidem	ADV	Deg=Pos	quidem
ad	ad2	PRE	MORPH=empty	ad
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
per	per	PRE	MORPH=empty	per
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
tenditur	tendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	tenditur
non	non	ADVneg	MORPH=empty	non
idem	idem	PROdem	Case=Nom|Numb=Sing	idem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quod	quod?	PROrel	Case=Nom	quod
et	et2	CONcoo	MORPH=empty	et
uia	uia	NOMcom	Case=Nom|Numb=Sing	uia
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
qua	qui1	PROrel	Case=Abl|Numb=Sing	qua
pergitur	pergo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	pergitur
.	.	PUNC	MORPH=empty	.
quaerenda	quaero	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	quaerenda
igitur	igitur	CONcoo	MORPH=empty	igitur
causa	causa	NOMcom	Case=Nom|Numb=Sing	causa
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cur	cur	ADVint	MORPH=empty	cur
propheta	prophetus	VER	Case=Nom|Numb=Sing	propheta
praestari	praesto1	VER	Mood=Inf|Tense=Pres|Voice=Pass	praestari
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
ut	ut4	CONsub	MORPH=empty	ut
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
intellegat	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	intellegat
potius	potius	ADV	Deg=Comp	potius
quam	quam1	ADVrel	MORPH=empty	quam
ut	ut4	CONsub	MORPH=empty	ut
ipsas	ipse	PROdem	Case=Acc|Numb=Plur	ipsas
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
cognoscat	cognosco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	cognoscat
.	.	PUNC	MORPH=empty	.
meminit	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	meminit
etenim	etenim	CONcoo	MORPH=empty	etenim
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
sanctarum	sanctus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	sanctarum
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
continere	contineo	VER	Mood=Inf|Tense=Pres|Voice=Act	continere
cum	cum3	CONsub	MORPH=empty	cum
post	post2	PRE	MORPH=empty	post
sexennii	sexennium	NOMcom	Case=Gen|Numb=Sing	sexennii
seruitutem	seruitus	NOMcom	Case=Acc|Numb=Sing	seruitutem
Hebraeus	hebraeus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	hebraeus
puer	puer	NOMcom	Case=Nom|Numb=Sing	puer
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cum	cum3	CONsub	MORPH=empty	cum
septimi	septimus	ADJord	Case=Gen|Numb=Plur|Deg=Pos	septimi
anni	annus	NOMcom	Case=Gen|Numb=Plur	anni
fructus	fructus	NOMcom	Case=Nom|Numb=Plur	fructus
indigentibus	indigens2	ADJqua	Case=Abl|Numb=Plur|Tense=Pres	indigentibus
et	et2	CONcoo	MORPH=empty	et
pecoribus	pecus?	NOMcom	Case=Abl|Numb=Plur	pecoribus
terrae	terra	NOMcom	Case=Nom|Numb=Plur	terrae
relincuntur	relinquo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	relincuntur
cum	cum3	CONsub	MORPH=empty	cum
post	post2	PRE	MORPH=empty	post
quinquagesimum	quinquagesimus	ADJord	Case=Acc|Numb=Sing|Deg=Pos	quinquagesimum
annum	annus	NOMcom	Case=Acc|Numb=Sing	annum
omnia	omnis	PROind	Case=Nom|Numb=Plur	omnia
in	in	PRE	MORPH=empty	in
ius	ius?	NOMcom	Case=Acc|Numb=Sing	ius
eius	is	PROdem	Case=Gen|Numb=Sing	eius
unde	unde1	ADVrel	MORPH=empty	unde
decesserint	decedo1	VER	Numb=Plur|Mood=Sub|Tense=Perf|Voice=Act|Person=3	decesserint
reuertuntur	reuertor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	reuertuntur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
constituta	constituo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	constituta
uia	uia	NOMcom	Case=Nom|Numb=Sing	uia
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
praeformatur	praeformo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	praeformatur
exemplum	exemplum	NOMcom	Case=Nom|Numb=Sing	exemplum
uiam	uia	NOMcom	Case=Acc|Numb=Sing	uiam
harum	hic1	PROdem	Case=Gen|Numb=Plur	harum
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
ut	ut4	CONsub	MORPH=empty	ut
intellegens	intelligens	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres	intellegens
in	in	PRE	MORPH=empty	in
mirabilibus	mirabilis	ADJqua	Case=Abl|Numb=Plur	mirabilibus
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
exerceatur	exerceo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	exerceatur
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
operibus	opus?	NOMcom	Case=Abl|Numb=Plur	operibus
uersetur	uersor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	uersetur
quia	quia	CONsub	MORPH=empty	quia
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
ad	ad2	PRE	MORPH=empty	ad
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
bonorum	bonum	NOMcom	Case=Gen|Numb=Plur	bonorum
speculum	speculum	NOMcom	Case=Acc|Numb=Sing	speculum
constituta	constituo	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	constituta
.	.	PUNC	MORPH=empty	.
De	de	PRE	MORPH=empty	de
consequenti	consequor	ADJqua	Case=Abl|Numb=Sing|Deg=Pos|Voice=Dep	consequenti
uersu	uersus1	NOMcom	Case=Abl|Numb=Sing	uersu
conperi	comperio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	conperi
multos	multi	NOMcom	Case=Acc|Numb=Plur	multos
uaria	uarius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	uaria
sensisse	sentio	VER	Mood=Inf|Tense=Perf|Voice=Act	sensisse
eo	is	PROdem	Case=Abl|Numb=Sing	eo
quod	quod2	CONsub	MORPH=empty	quod
non	non	ADVneg	MORPH=empty	non
eadem	idem	PROdem	Case=Abl|Numb=Sing	eadem
proprietate	proprietas	NOMcom	Case=Abl|Numb=Sing	proprietate
a	ab	PRE	MORPH=empty	a
ceteris	ceterus	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	ceteris
translatoribus	translator	NOMcom	Case=Abl|Numb=Plur	translatoribus
ex	ex	PRE	MORPH=empty	ex
hebrseo	hebrseum	NOMcom	Case=Abl|Numb=Sing	hebrseo
demutatus	demuto2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	demutatus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ut	ut4	CONsub	MORPH=empty	ut
ab	ab	PRE	MORPH=empty	ab
his	hic1	PROdem	Case=Abl|Numb=Plur	his
septuaginta	septuaginta	ADJcar	Case=Ind	septuaginta
interpretantibus	interpretor	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	interpretantibus
conscriptus	conscribo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	conscriptus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nonnulli	nonnullus	PROind	Case=Nom|Numb=Plur	nonnulli
enim	enim2	CONcoo	MORPH=empty	enim
pro	pro1	PRE	MORPH=empty	pro
eo	is	PROdem	Case=Abl|Numb=Sing	eo
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
ab	ab	PRE	MORPH=empty	ab
illis	ille	PROdem	Case=Abl|Numb=Plur	illis
dictum	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
posuerunt	pono	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3	posuerunt
.	.	PUNC	MORPH=empty	.
.	.	PUNC	MORPH=empty	.
quidam	quidam	PROind	Case=Nom|Numb=Sing	quidam
autem	autem	CONcoo	MORPH=empty	autem
ex	ex	PRE	MORPH=empty	ex
illis	ille	PROdem	Case=Abl|Numb=Plur	illis
non	non	ADVneg	MORPH=empty	non
sed	sed	CONcoo	MORPH=empty	sed
transtulit	transfero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	transtulit
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
significare	significo	VER	Mood=Inf|Tense=Pres|Voice=Act	significare
intellegitur	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	intellegitur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
neque	neque	CONcoo	MORPH=empty	neque
tutum	tutus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	tutum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
translationem	translatio	NOMcom	Case=Acc|Numb=Sing	translationem
septuaginta	septuaginta	ADJcar	Case=Ind	septuaginta
interpretum	interpretum	NOMcom	Case=Acc|Numb=Sing	interpretum
transgredi	transgredior	VER	Mood=Inf|Tense=Pres|Voice=Dep	transgredi
et	et2	CONcoo	MORPH=empty	et
sane	sane	ADV	Deg=Pos	sane
ratio	ratio	NOMcom	Case=Nom|Numb=Sing	ratio
et	et2	CONcoo	MORPH=empty	et
sensus	sensus	NOMcom	Case=Acc|Numb=Plur	sensus
dictorum	dictum	NOMcom	Case=Gen|Numb=Plur	dictorum
ita	ita	ADV	Deg=Pos	ita
admonet	admoneo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	admonet
ut	ut4	CONsub	MORPH=empty	ut
recte	recte	ADV	Deg=Pos	recte
ac	ac1	CONcoo	MORPH=empty	ac
probabiliter	probabiliter	ADV	Deg=Pos	probabiliter
uersum	uersus1	NOMcom	Case=Acc|Numb=Sing	uersum
translatum	transfero	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	translatum
intellegamus	intelligo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	intellegamus
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
enim	enim2	CONcoo	MORPH=empty	enim
cum	cum2	PRE	MORPH=empty	cum
illis	ille	PROdem	Case=Abl|Numb=Plur	illis
et	et2	CONcoo	MORPH=empty	et
ita	ita	ADV	Deg=Pos	ita
dormitauit	dormito	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dormitauit
anima	anima	NOMcom	Case=Abl|Numb=Sing	anima
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
prse	prse	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	prse
taedio	taedium	NOMcom	Case=Abl|Numb=Sing	taedio
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
superior	superus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	superior
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
et	et2	CONcoo	MORPH=empty	et
consequens	consequens2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos|Tense=Pres|Voice=Dep	consequens
humilitatis	humilitas	NOMcom	Case=Gen|Numb=Sing	humilitatis
et	et2	CONcoo	MORPH=empty	et
infirmitatis	infirmitas	NOMcom	Case=Gen|Numb=Sing	infirmitatis
confessionem	confessio	NOMcom	Case=Acc|Numb=Sing	confessionem
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
cum	cum2	PRE	MORPH=empty	cum
pauimento	pauimentum	NOMcom	Case=Abl|Numb=Sing	pauimento
anima	anima	NOMcom	Case=Abl|Numb=Sing	anima
cum	cum3	CONsub	MORPH=empty	cum
peccatorum	peccatum	NOMcom	Case=Gen|Numb=Plur	peccatorum
confitentur	confiteor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	confitentur
cum	cum3	CONsub	MORPH=empty	cum
intellegentiam	intelligentia	NOMcom	Case=Acc|Numb=Sing	intellegentiam
uiae	uia	NOMcom	Case=Gen|Numb=Sing	uiae
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
.	.	PUNC	MORPH=empty	.
consequens	consequens?	VER	Case=Nom|Numb=Sing|Tense=Pres|Voice=Dep	consequens
ergo	ergo2	CONcoo	MORPH=empty	ergo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
nunc	nunc	ADV	Deg=Pos	nunc
animam	anima	NOMcom	Case=Acc|Numb=Sing	animam
suam	suus	PROpos.ref	Case=Acc|Numb=Sing	suam
prae	prae2	PRE	MORPH=empty	prae
taedio	taedium	NOMcom	Case=Abl|Numb=Sing	taedio
mortalis	mortalis2	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	mortalis
habitaculi	habitaculum	NOMcom	Case=Gen|Numb=Sing	habitaculi
