form	lemma	POS	morph	treated_token
erit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erit
illic	illic2	ADV	Case=Nom|Deg=Pos	illic
diaboli	diabolus	NOMcom	Case=Gen|Numb=Sing	diaboli
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
insidians	insidior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	insidians
atque	atque1	CONcoo	MORPH=empty	atque
obsidens	obsideo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	obsidens
ubi	ubi3	CONsub	MORPH=empty	ubi
adeundi	adeo1	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	adeundi
oportunitatem	oportunitas	NOMcom	Case=Acc|Numb=Sing	oportunitatem
habuerit	habeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	habuerit
tamquam	tamquam2	CONsub	MORPH=empty	tamquam
uacuam	uacuus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	uacuam
domum	domus	NOMcom	Case=Acc|Numb=Sing	domum
occupet	occupo2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	occupet
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
ei	is	PROdem	Case=Dat|Numb=Sing	ei
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
eam	is	PROdem	Case=Acc|Numb=Sing	eam
deserente	desero?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	deserente
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
tradita	trado	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	tradita
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
quidem	quidem	ADV	Deg=Pos	quidem
quia	quia	CONsub	MORPH=empty	quia
ex	ex	PRE	MORPH=empty	ex
persona	persona	NOMcom	Case=Abl|Numb=Sing	persona
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
ne	ne4	CONsub	MORPH=empty	ne
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
tradatur	trado	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	tradatur
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
.	.	PUNC	MORPH=empty	.
ceterum	ceterum2	ADV	Deg=Pos	ceterum
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing	apostolus
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
iam	iam	ADV	Deg=Pos	iam
id	is	PROdem	Case=Acc|Numb=Sing	id
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
ut	ut4	CONsub	MORPH=empty	ut
peccatores	peccator	NOMcom	Case=Acc|Numb=Plur	peccatores
diabolo	diabolus	NOMcom	Case=Dat|Numb=Sing	diabolo
tradat	trado	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	tradat
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
cum	cum3	CONsub	MORPH=empty	cum
ad	ad2	PRE	MORPH=empty	ad
Corinthios	corinthius	NOMcom	Case=Acc|Numb=Plur	corinthios
de	de	PRE	MORPH=empty	de
eo	is	PROdem	Case=Abl|Numb=Sing	eo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
fornicationes	fornicatio	NOMcom	Case=Acc|Numb=Plur	fornicationes
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
praegressus	praegredior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	praegressus
uxorem	uxor	NOMcom	Case=Acc|Numb=Sing	uxorem
patris	pater	NOMcom	Case=Gen|Numb=Sing	patris
sui	suus	PROpos.ref	Case=Gen|Numb=Sing	sui
acceperat	accipio	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	acceperat
scribit	scribo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scribit
ego	ego	PROper	Case=Nom|Numb=Sing	ego
autem	autem	CONcoo	MORPH=empty	autem
absens	absum1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	absens
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
autem	autem	CONcoo	MORPH=empty	autem
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
iam	iam	ADV	Deg=Pos	iam
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
praesens	praesens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	praesens
eum	is	PROdem	Case=Acc|Numb=Sing	eum
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
fecit	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fecit
congregatis	congrego	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	congregatis
uobis	uos	PROper	Case=Dat|Numb=Plur	uobis
et	et2	CONcoo	MORPH=empty	et
meo	meus	PROpos	Case=Abl|Numb=Sing	meo
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
cum	cum2	PRE	MORPH=empty	cum
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
Iesu	iesus	NOMcom	Numb=Sing	iesu
tradere	trado	VER	Mood=Inf|Tense=Pres|Voice=Act	tradere
istius	iste	PROdem	Case=Gen|Numb=Sing	istius
modi	modus	NOMcom	Case=Gen|Numb=Sing	modi
ia	is	PROdem	Case=Nom|Numb=Sing	ia
interitum	interitus	NOMcom	Case=Acc|Numb=Sing	interitum
carnis	caro1	NOMcom	Case=Abl|Numb=Plur	carnis
ut	ut4	CONsub	MORPH=empty	ut
spiritus	spiritus	NOMcom	Case=Nom|Numb=Sing	spiritus
saluus	saluus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	saluus
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
in	in	PRE	MORPH=empty	in
die	dies	NOMcom	Case=Abl|Numb=Sing	die
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
licet	licet3	CONsub	Voice=Act	licet
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing	apostolus
tradat	trado	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	tradat
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
tamen	tamen	ADV	Deg=Pos	tamen
se	sui1	PROref	Case=Acc|Numb=Sing	se
in	in	PRE	MORPH=empty	in
uirtute	uirtus	NOMcom	Case=Abl|Numb=Sing	uirtute
Christi	christium	NOMcom	Case=Gen|Numb=Sing	christi
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
suo	suus	PROpos.ref	Case=Abl|Numb=Sing	suo
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
traditurum	trado	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	traditurum
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
et	et1	ADV	Deg=Pos	et
in	in	PRE	MORPH=empty	in
alia	alius	PROind	Case=Abl|Numb=Sing	alia
epistula	epistola	NOMcom	Case=Abl|Numb=Sing	epistula
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
de	de	PRE	MORPH=empty	de
Phygello	phygellus	NOMcom	Case=Abl|Numb=Sing	phygello
et	et2	CONcoo	MORPH=empty	et
Hermoge	hermox	NOMcom	Case=Abl|Numb=Sing	hermoge
-ne	ne2	CONcoo	MORPH=empty	-ne
quos	qui1	PROrel	Case=Acc|Numb=Plur	quos
tradidi	trado	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	tradidi
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inquit
ut	ut4	CONsub	MORPH=empty	ut
discant	disco	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	discant
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
enim	enim2	CONcoo	MORPH=empty	enim
ab	ab	PRE	MORPH=empty	ab
ecclesiae	ecclesia	NOMcom	Case=Gen|Numb=Sing	ecclesiae
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
respuuntur	respuo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	respuuntur
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
Christi	christes	NOMcom	Case=Gen|Numb=Sing	christi
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
peregrini	peregrinus1	NOMcom	Case=Nom|Numb=Plur|Deg=Pos	peregrini
et	et2	CONcoo	MORPH=empty	et
alieni	alienus2	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	alieni
a	ab	PRE	MORPH=empty	a
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
dominatui	dominatus	NOMcom	Case=Dat|Numb=Sing	dominatui
diaboli	diabolus	NOMcom	Case=Nom|Numb=Plur	diaboli
traduntur	trado	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	traduntur
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing	propheta
ne	ne4	CONsub	MORPH=empty	ne
nocentibus	nocens	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	nocentibus
se	sui1	PROref	Case=Acc|Numb=Sing	se
tradatur	trado	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	tradatur
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
.	.	PUNC	MORPH=empty	.
adsunt	assum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	adsunt
enim	enim2	CONcoo	MORPH=empty	enim
inimicae	inimicus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	inimicae
infestae	infestus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	infestae
-que	que	CONcoo	MORPH=empty	-que
uirtutes	uirtus	NOMcom	Case=Nom|Numb=Plur	uirtutes
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
propositum	propositum	NOMcom	Case=Acc|Numb=Sing	propositum
conturbent	conturbo2	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	conturbent
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
timorem	timor	NOMcom	Case=Acc|Numb=Sing	timorem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
obliterent	oblittero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	obliterent
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
in	in	PRE	MORPH=empty	in
terrenas	terrenus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	terrenas
cupiditates	cupiditas	NOMcom	Case=Acc|Numb=Plur	cupiditates
et	et2	CONcoo	MORPH=empty	et
desideria	desiderium	NOMcom	Case=Acc|Numb=Plur	desideria
sollicitent	sollicito	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sollicitent
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
infirmam	infirmus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	infirmam
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
naturam	natura	NOMcom	Case=Acc|Numb=Sing	naturam
quibusdam	quidam	PROind	Case=Dat|Numb=Plur	quibusdam
blandimentorum	blandimentum	NOMcom	Case=Gen|Numb=Plur	blandimentorum
aculeis	aculeus	NOMcom	Case=Abl|Numb=Plur	aculeis
in	in	PRE	MORPH=empty	in
uitia	uitium	NOMcom	Case=Acc|Numb=Plur	uitia
commoueant	commoueo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	commoueant
.	.	PUNC	MORPH=empty	.
nouit	nosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	nouit
et	et2	CONcoo	MORPH=empty	et
apostolus	apostolus	VER	Case=Nom|Numb=Sing	apostolus
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
multitudinem	multitudo	NOMcom	Case=Acc|Numb=Sing	multitudinem
dominantium	dominans?	VER	Case=Gen|Numb=Plur|Voice=Dep	dominantium
uirtutum	uirtus	NOMcom	Case=Gen|Numb=Plur	uirtutum
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
in	in	PRE	MORPH=empty	in
quibus	qui1	PROrel	Case=Abl|Numb=Plur	quibus
et	et2	CONcoo	MORPH=empty	et
uos	uos	PROper	Case=Nom|Numb=Plur	uos
aliquando	aliquando	ADV	Deg=Pos	aliquando
ambulastis	ambulo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=2	ambulastis
secundum	secundum2	PRE	MORPH=empty	secundum
principem	princeps1	NOMcom	Case=Acc|Numb=Sing	principem
potestatis	potestas	NOMcom	Case=Gen|Numb=Sing	potestatis
spiritus	spiritus	NOMcom	Case=Gen|Numb=Sing	spiritus
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nunc	nunc	ADV	Deg=Pos	nunc
operatur	operor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	operatur
in	in	PRE	MORPH=empty	in
filiis	filius	NOMcom	Case=Abl|Numb=Plur	filiis
.	.	PUNC	MORPH=empty	.
fecit	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fecit
ergo	ergo2	CONcoo	MORPH=empty	ergo
propheta	prophetus	VER	Numb=Sing	propheta
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
et	et2	CONcoo	MORPH=empty	et
iustitiam	iustitia	NOMcom	Case=Acc|Numb=Sing	iustitiam
;	;	PUNC	MORPH=empty	;
et	et2	CONcoo	MORPH=empty	et
ne	ne4	CONsub	MORPH=empty	ne
tradatur	trado	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	tradatur
nocentibus	nocens	ADJqua	Case=Dat|Numb=Plur	nocentibus
se	sui1	PROref	Case=Acc|Numb=Sing	se
rogat	rogo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	rogat
et	et2	CONcoo	MORPH=empty	et
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
modo	modus	NOMcom	Case=Abl|Numb=Sing	modo
nocentibus	nocens	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	nocentibus
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
peccatum	peccatum	NOMcom	Case=Acc|Numb=Sing	peccatum
inpellunt	impello	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inpellunt
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
gloriam	gloria	NOMcom	Case=Acc|Numb=Sing	gloriam
inflant	inflo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inflant
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
iram	ira	NOMcom	Case=Acc|Numb=Sing	iram
accendunt	accendo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	accendunt
cum	cum3	CONsub	MORPH=empty	cum
in	in	PRE	MORPH=empty	in
odium	odium	NOMcom	Case=Acc|Numb=Sing	odium
exacerbant	exacerbo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exacerbant
cum	cum3	CONsub	MORPH=empty	cum
ad	ad2	PRE	MORPH=empty	ad
lasciuiam	lasciuia	NOMcom	Case=Acc|Numb=Sing	lasciuiam
inliciunt	illicio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	inliciunt
cum	cum3	CONsub	MORPH=empty	cum
ad	ad2	PRE	MORPH=empty	ad
auaritiam	auaritia	NOMcom	Case=Acc|Numb=Sing	auaritiam
prouocant	prouoco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prouocant
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
cum	cum3	CONsub	MORPH=empty	cum
per	per	PRE	MORPH=empty	per
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
nocere	noceo	VER	Mood=Inf|Tense=Pres|Voice=Act	nocere
properent	propero	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	properent
obtinere	obtineo	VER	Mood=Inf|Tense=Pres|Voice=Act	obtinere
tamen	tamen	ADV	Deg=Pos	tamen
eos	is	PROdem	Case=Acc|Numb=Plur	eos
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
innocentes	innocens	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	innocentes
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
nisi	nisi	CONsub	MORPH=empty	nisi
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
per	per	PRE	MORPH=empty	per
secessionem	secessio	NOMcom	Case=Acc|Numb=Sing	secessionem
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
traditi	trado	ADJqua	Case=Nom|Numb=Plur	traditi
fuerint	sum1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	fuerint
non	non	ADVneg	MORPH=empty	non
ualebunt	ualeo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	ualebunt
.	.	PUNC	MORPH=empty	.
excipe	excipio	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	excipe
me	ego	PROper	Case=Acc|Numb=Sing	me
seruum	seruus1	NOMcom	Case=Acc|Numb=Sing	seruum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
in	in	PRE	MORPH=empty	in
bonum	bonum	NOMcom	Case=Acc|Numb=Sing	bonum
non	non	ADVneg	MORPH=empty	non
calumnientur	calumnior	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	calumnientur
me	ego	PROper	Case=Acc|Numb=Sing	me
superbi	superbus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	superbi
.	.	PUNC	MORPH=empty	.
proficit	proficio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	proficit
in	in	PRE	MORPH=empty	in
spe	spes	NOMcom	Case=Abl|Numb=Sing	spe
sua	suus	PROpos.ref	Case=Abl|Numb=Sing	sua
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
et	et2	CONcoo	MORPH=empty	et
celsiorem	celsus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	celsiorem
iam	iam	ADV	Deg=Pos	iam
deprecationis	deprecatio	NOMcom	Case=Gen|Numb=Sing	deprecationis
suae	suus	PROpos.ref	Case=Gen|Numb=Sing	suae
gradum	gradus	NOMcom	Case=Acc|Numb=Sing	gradum
scandit	scando	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scandit
.	.	PUNC	MORPH=empty	.
qui	qui1	PROrel	Case=Nom	qui
enim	enim2	CONcoo	MORPH=empty	enim
orauerat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	orauerat
ne	ne4	CONsub	MORPH=empty	ne
traderetur	trado	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	traderetur
nocentibus	nocens	ADJqua	Case=Dat|Numb=Plur	nocentibus
se	sui1	PROref	Case=Acc|Numb=Sing	se
iam	iam	ADV	Deg=Pos	iam
ut	ut4	CONsub	MORPH=empty	ut
proprietate	proprietas	NOMcom	Case=Abl|Numb=Sing	proprietate
serui	seruus1	NOMcom	Case=Gen|Numb=Sing	serui
excipiatur	excipio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	excipiatur
rogat	rogo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	rogat
beatum	beatus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	beatum
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Abl|Numb=Sing	se
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
dominatum	dominatus	NOMcom	Case=Acc|Numb=Sing	dominatum
cum	cum3	CONsub	MORPH=empty	cum
bona	bonum	NOMcom	Case=Acc|Numb=Sing	bona
susceptio	susceptio	NOMcom	Case=Nom|Numb=Sing	susceptio
-ne	ne2	CONcoo	MORPH=empty	-ne
sua	suus	PROpos.ref	Case=Acc|Numb=Sing	sua
deprecans	deprecor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	deprecans
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
ob	ob	PRE	MORPH=empty	ob
leuem	leuis?	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	leuem
causam	causa	NOMcom	Case=Acc|Numb=Sing	causam
.	.	PUNC	MORPH=empty	.
ut	ut4	CONsub	MORPH=empty	ut
in	in	PRE	MORPH=empty	in
bonum	bonum	NOMcom	Case=Acc|Numb=Sing	bonum
suscipiatur	suscipio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	suscipiatur
orat	oro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	orat
scilicet	scilicet	ADV	Deg=Pos	scilicet
ne	ne4	CONsub	MORPH=empty	ne
eum	is	PROdem	Case=Acc|Numb=Sing	eum
superbi	superbus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	superbi
calumnientur	calumnior	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	calumnientur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
superbi	superbus2	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	superbi
nempe	nempe	ADV	Deg=Pos	nempe
illi	ille	PROdem	Case=Nom|Numb=Plur	illi
quorum	qui1	PROrel	Case=Gen|Numb=Plur	quorum
principem	princeps1	NOMcom	Case=Acc|Numb=Sing	principem
loquentem	loquor	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	loquentem
Esaias	esaio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act	esaias
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
enim	enim2	CONcoo	MORPH=empty	enim
et	et2	CONcoo	MORPH=empty	et
sapientia	sapientia	NOMcom	Case=Abl|Numb=Sing	sapientia
intellectus	intelligo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	intellectus
auferam	aufero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	auferam
fines	finis	NOMcom	Case=Acc|Numb=Plur	fines
gentium	gens	NOMcom	Case=Gen|Numb=Plur	gentium
et	et2	CONcoo	MORPH=empty	et
uirtutes	uirtus	NOMcom	Case=Acc|Numb=Plur	uirtutes
earum	is	PROdem	Case=Gen|Numb=Plur	earum
et	et2	CONcoo	MORPH=empty	et
commouebo	commoueo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	commouebo
ciuitates	ciuitas	NOMcom	Case=Acc|Numb=Plur	ciuitates
inhabitabiles	inhabitabilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	inhabitabiles
et	et2	CONcoo	MORPH=empty	et
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
orbem	orbis	NOMcom	Case=Acc|Numb=Sing	orbem
terrae	terra	NOMcom	Case=Dat|Numb=Sing	terrae
prehendam	prehendo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	prehendam
manu	manus1	NOMcom	Case=Abl|Numb=Sing	manu
mea	meus	PROpos	Case=Abl|Numb=Sing	mea
ut	ut4	CONsub	MORPH=empty	ut
pullos	pullus1	NOMcom	Case=Acc|Numb=Plur	pullos
et	et2	CONcoo	MORPH=empty	et
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
confracta	confringo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	confracta
oua	ouum	NOMcom	Case=Acc|Numb=Plur	oua
auferam	aufero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	auferam
.	.	PUNC	MORPH=empty	.
haec	hic1	PROdem	Case=Nom|Numb=Sing	haec
superbientis	superbio	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	superbientis
uox	uox	NOMcom	Case=Nom|Numb=Sing	uox
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
diaboli	diabolus	NOMcom	Case=Gen|Numb=Sing	diaboli
scilicet	scilicet	ADV	Deg=Pos	scilicet
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
et	et2	CONcoo	MORPH=empty	et
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
ac	ac1	CONcoo	MORPH=empty	ac
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
nostro	noster	PROpos	Case=Dat|Numb=Sing	nostro
Iesu	iesus	NOMcom	Numb=Sing	iesu
Christo	christo	NOMcom	Case=Abl|Numb=Sing	christo
ostensa	ostendo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	ostensa
terrenorum	terrenus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	terrenorum
imperiorum	imperium	NOMcom	Case=Gen|Numb=Plur	imperiorum
gloria	gloria	NOMcom	Case=Abl|Numb=Sing	gloria
dicere	dico?	VER	Mood=Inf|Tense=Pres|Voice=Act	dicere
ausus	audeo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=SemDep|Person=2	ausus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
hsec	hic1	PROdem	Case=Acc|Numb=Sing	hsec
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
dabo	do	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	dabo
si	si2	CONsub	MORPH=empty	si
procidens	procido1	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	procidens
adoraueris	adoro	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	adoraueris
