form	lemma	POS	morph	treated_token
ossa	os?	NOMcom	Case=Acc|Numb=Plur	ossa
egrediens	egredior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	egrediens
Aegyptum	aegyptus	NOMcom	Case=Acc|Numb=Sing	aegyptum
Moyses	moyses	NOMcom	Case=Acc|Numb=Sing	moyses
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
lator	lator	NOMcom	Case=Nom|Numb=Sing	lator
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
abstulit	aufero	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	abstulit
Eliseus	eliseus	NOMcom	Case=Nom|Numb=Sing|Deg=Pos	eliseus
mortuo	morior	NOMcom	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf	mortuo
ut	ut4	CONsub	MORPH=empty	ut
eum	is	PROdem	Case=Acc|Numb=Sing	eum
uiuificaret	uiuifico	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	uiuificaret
incubuit	incumbo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	incubuit
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
mortuos	morior	VER	Case=Acc|Numb=Sing|Mood=Par	mortuos
manu	manus1	NOMcom	Case=Abl|Numb=Sing	manu
in	in	PRE	MORPH=empty	in
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
retraxit	retraho	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	retraxit
et	et2	CONcoo	MORPH=empty	et
contrectatio	contrectatio	NOMcom	Case=Nom|Numb=Sing	contrectatio
mortui	mortuus1	NOMcom	Case=Gen|Numb=Sing	mortui
si	si2	CONsub	MORPH=empty	si
inmundum	immundus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	inmundum
effectura	efficio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Act	effectura
fuisset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	fuisset
nequaquam	nequaquam	ADVneg	MORPH=empty	nequaquam
neque	neque	CONcoo	MORPH=empty	neque
a	ab	PRE	MORPH=empty	a
tantis	tantus	PROdem	Case=Abl|Numb=Plur	tantis
uiris	uir	NOMcom	Case=Abl|Numb=Plur	uiris
neque	neque	CONcoo	MORPH=empty	neque
a	ab	PRE	MORPH=empty	a
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
uiolata	uiolo	VER	Case=Nom|Numb=Sing|Mood=Sub|Tense=Perf|Voice=Pass	uiolata
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
dicente	dico?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicente
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
soluere	soluo	VER	Mood=Inf|Tense=Pres|Voice=Act	soluere
sed	sed	CONcoo	MORPH=empty	sed
implere	impleo	VER	Mood=Inf|Tense=Pres|Voice=Act	implere
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
quia	quia	CONsub	MORPH=empty	quia
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
futurorum	futurus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	futurorum
bonorum	bonus	NOMcom	Case=Gen|Numb=Plur	bonorum
idcirco	idcirco	ADV	Deg=Pos	idcirco
per	per	PRE	MORPH=empty	per
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
significantiam	significantia	NOMcom	Case=Acc|Numb=Sing	significantiam
docuit	doceo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	docuit
nos	nos	PROper	Case=Acc|Numb=Plur	nos
in	in	PRE	MORPH=empty	in
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
terreni	terrenus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	terreni
et	et2	CONcoo	MORPH=empty	et
morticini	morticinus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	morticini
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
habitaculo	habitaculum	NOMcom	Case=Abl|Numb=Sing	habitaculo
mundos	mundus2	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	mundos
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
non	non	ADVneg	MORPH=empty	non
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act	posse
nisi	nisi	CONsub	MORPH=empty	nisi
per	per	PRE	MORPH=empty	per
ablutionem	ablutio	NOMcom	Case=Acc|Numb=Sing	ablutionem
caelestis	caelestis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	caelestis
emundationem	emundatio	NOMcom	Case=Acc|Numb=Sing	emundationem
consequamur	consequor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=1	consequamur
post	post2	PRE	MORPH=empty	post
demutationem	demutatio	NOMcom	Case=Acc|Numb=Sing	demutationem
resurrectionis	resurrectio	NOMcom	Case=Gen|Numb=Sing	resurrectionis
terreni	terrenus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	terreni
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
effecta	efficio	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	effecta
gloriosiore	gloriosus	ADJqua	Case=Abl|Numb=Sing|Deg=Comp	gloriosiore
natura	natura	NOMcom	Case=Abl|Numb=Sing	natura
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
forte	forte	ADV	Deg=Pos	forte
si	si2	CONsub	MORPH=empty	si
quis	quis2	PROind	Case=Nom|Numb=Sing	quis
existimet	existimo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	existimet
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
in	in	PRE	MORPH=empty	in
sacramento	sacramentum	NOMcom	Case=Abl|Numb=Sing	sacramento
baptismi	baptimen	NOMcom	Case=Gen|Numb=Sing	baptismi
perfectam	perficio	VER	Case=Acc|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	perfectam
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
innocentiae	innocentia	NOMcom	Case=Gen|Numb=Sing	innocentiae
et	et2	CONcoo	MORPH=empty	et
caelestis	caelestis	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	caelestis
uitae	uita	NOMcom	Case=Gen|Numb=Sing	uitae
dignam	dignus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dignam
redditam	reddo	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Pass	redditam
puritatem	puritas	NOMcom	Case=Acc|Numb=Sing	puritatem
Iohannem	iohannis	NOMcom	Case=Acc|Numb=Sing	iohannem
Baptistam	baptista	NOMcom	Case=Acc|Numb=Sing	baptistam
dixisse	dico?	VER	Mood=Inf|Tense=Perf|Voice=Act	dixisse
recolat	recolo2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	recolat
ego	ego	PROper	Case=Nom|Numb=Sing	ego
quidem	quidem	ADV	Deg=Pos	quidem
baptizo	baptizo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	baptizo
uos	uos	PROper	Case=Acc|Numb=Plur	uos
in	in	PRE	MORPH=empty	in
aqua	aqua	NOMcom	Case=Abl|Numb=Sing	aqua
;	;	PUNC	MORPH=empty	;
qui	qui3	ADVint	MORPH=empty	qui
autem	autem	CONcoo	MORPH=empty	autem
uenit	uenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uenit
fortior	fortis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	fortior
me	ego	PROper	Case=Abl|Numb=Sing	me
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
uos	uos	PROper	Case=Acc|Numb=Plur	uos
baptizat	baptizo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	baptizat
in	in	PRE	MORPH=empty	in
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing	spiritu
sancto	sanctus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sancto
et	et2	CONcoo	MORPH=empty	et
igni	ignis	NOMcom	Case=Abl|Numb=Sing	igni
;	;	PUNC	MORPH=empty	;
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
autem	autem	CONcoo	MORPH=empty	autem
dominum	dominus	NOMcom	Case=Acc|Numb=Sing	dominum
baptizatum	baptizatus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	baptizatum
a	ab	PRE	MORPH=empty	a
Iohan	ide	PROdem	Case=Acc|Numb=Sing	iohan
-ne	ne2	CONcoo	MORPH=empty	-ne
cum	cum3	CONsub	MORPH=empty	cum
adhuc	adhuc	ADV	Deg=Pos	adhuc
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
in	in	PRE	MORPH=empty	in
corpore	corpus	NOMcom	Case=Abl|Numb=Sing	corpore
meminerit	memini	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	meminerit
locutum	loquor	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Perf|Voice=Dep	locutum
adhuc	adhuc	ADV	Deg=Pos	adhuc
habeo	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	habeo
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
baptisma	baptimma	NOMcom	Case=Acc|Numb=Sing	baptisma
baptizari	baptizarius	NOMcom	Case=Gen|Numb=Sing	baptizari
.	.	PUNC	MORPH=empty	.
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ergo	ergo2	CONcoo	MORPH=empty	ergo
quantum	quantum1	PROrel	Numb=Sing	quantum
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	licet
existimare	existimo	VER	Mood=Inf|Tense=Pres|Voice=Act	existimare
perfectae	perfectus2	VER	Case=Gen|Numb=Sing|Mood=Sub|Voice=Pass	perfectae
emundatio	emundatio	NOMcom	Case=Nom|Numb=Sing	emundatio
puritatis	puritas	NOMcom	Case=Gen|Numb=Sing	puritatis
etiam	etiam	ADV	Deg=Pos	etiam
post	post2	PRE	MORPH=empty	post
baptismi	baptimen	NOMcom	Case=Gen|Numb=Sing	baptismi
aquas	aqua	NOMcom	Case=Acc|Numb=Plur	aquas
reposita	repono	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	reposita
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
nos	nos	PROper	Case=Nom|Numb=Plur	nos
sancti	sanctus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	sancti
spiritus	spiritus	NOMcom	Case=Nom|Numb=Sing	spiritus
sanctificet	sanctifico	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sanctificet
aduentu	aduentus	NOMcom	Case=Abl|Numb=Sing	aduentu
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
iudicii	iudicium	NOMcom	Case=Gen|Numb=Sing	iudicii
igni	ignis	NOMcom	Case=Abl|Numb=Sing	igni
nos	nos	PROper	Case=Acc|Numb=Plur	nos
decoquet	decoquo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	decoquet
quae	qui1	PROrel	Case=Nom|Numb=Sing	quae
per	per	PRE	MORPH=empty	per
mortis	mors	NOMcom	Case=Gen|Numb=Sing	mortis
iniuriam	iniuria	NOMcom	Case=Acc|Numb=Sing	iniuriam
a	ab	PRE	MORPH=empty	a
labe	labes	NOMcom	Case=Abl|Numb=Sing	labe
morticinae	morticina	NOMcom	Case=Gen|Numb=Sing	morticinae
et	et2	CONcoo	MORPH=empty	et
societate	societas	NOMcom	Case=Abl|Numb=Sing	societate
purgabit	purgo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	purgabit
martyrii	martyrium	NOMcom	Case=Gen|Numb=Sing	martyrii
passio	passio	NOMcom	Case=Nom|Numb=Sing	passio
-ne	ne2	CONcoo	MORPH=empty	-ne
deuoto	deuoueo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	deuoto
ac	ac1	CONcoo	MORPH=empty	ac
fideli	fidelis2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	fideli
sanguine	sanguis	NOMcom	Case=Abl|Numb=Sing	sanguine
abluet	abluo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	abluet
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
idcirco	idcirco	ADV	Deg=Pos	idcirco
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
propheta	propheta	NOMcom	Case=Acc|Numb=Sing	propheta
uicturum	uiuo	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	uicturum
se	sui1	PROref	Case=Acc|Numb=Sing	se
dicit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	dicit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
cum	cum3	CONsub	MORPH=empty	cum
uiuat	uiuo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	uiuat
per	per	PRE	MORPH=empty	per
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
scilicet	scilicet	ADV	Deg=Pos	scilicet
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
ad	ad2	PRE	MORPH=empty	ad
ueram	uerus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	ueram
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
regionem	regio	NOMcom	Case=Acc|Numb=Sing	regionem
uiuentium	uiuo	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	uiuentium
transferendum	transfero	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	transferendum
.	.	PUNC	MORPH=empty	.
secundum	secundus2	ADJord	Numb=Sing	secundum
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
exemplum	exemplum	NOMcom	Case=Acc|Numb=Sing	exemplum
ut	ut1	ADVrel	MORPH=empty	ut
dixit	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dixit
uiuam	uiuo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1	uiuam
.	.	PUNC	MORPH=empty	.
ita	ita	ADV	Deg=Pos	ita
et	et2	CONcoo	MORPH=empty	et
custodiam	custodia	VER	Case=Acc|Numb=Sing	custodiam
sermones	sermo	NOMcom	Case=Acc|Numb=Plur	sermones
tuos	tuus	PROpos	Case=Acc|Numb=Plur	tuos
.	.	PUNC	MORPH=empty	.
custodiuntur	custodio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	custodiuntur
interim	interim	ADV	Deg=Pos	interim
apostolum	apostolum	NOMcom	Case=Nom|Numb=Sing	apostolum
Paulum	paulum2	ADV	Deg=Pos	paulum
pro	pro1	PRE	MORPH=empty	pro
parte	pars	NOMcom	Case=Abl|Numb=Sing	parte
et	et2	CONcoo	MORPH=empty	et
per	per	PRE	MORPH=empty	per
speculum	speculum	NOMcom	Case=Acc|Numb=Sing	speculum
.	.	PUNC	MORPH=empty	.
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
enim	enim2	CONcoo	MORPH=empty	enim
multa	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multa
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
scandala	scandalum	NOMcom	Case=Nom|Numb=Plur	scandala
prohibent	prohibeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	prohibent
perfectam	perfectus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos|Mood=Par|Tense=Perf|Voice=Pass	perfectam
in	in	PRE	MORPH=empty	in
nobis	nos	PROper	Case=Abl|Numb=Plur	nobis
mandatorum	mandatum	NOMcom	Case=Gen|Numb=Plur	mandatorum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
custodiam	custodia	NOMcom	Case=Acc|Numb=Sing	custodiam
.	.	PUNC	MORPH=empty	.
taceo	taceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	taceo
de	de	PRE	MORPH=empty	de
naturis	natura	NOMcom	Case=Abl|Numb=Plur	naturis
corporum	corpus	NOMcom	Case=Gen|Numb=Plur	corporum
quse	qui1	PROrel	Numb=Sing	quse
nos	nos	PROper	Case=Acc|Numb=Plur	nos
interim	interim	ADV	Deg=Pos	interim
aut	aut	CONcoo	MORPH=empty	aut
per	per	PRE	MORPH=empty	per
aut	aut	CONcoo	MORPH=empty	aut
per	per	PRE	MORPH=empty	per
incentiua	incentiuus	NOMcom	Case=Acc|Numb=Plur	incentiua
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
inperfectos	imperfectus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	inperfectos
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
conpellunt	compello?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conpellunt
.	.	PUNC	MORPH=empty	.
at	at2	CONcoo	MORPH=empty	at
uero	uero3	ADV	Deg=Pos	uero
morte	mors	NOMcom	Case=Abl|Numb=Sing	morte
uicta	uinco	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	uicta
et	et2	CONcoo	MORPH=empty	et
aculeo	aculeus	NOMcom	Case=Abl|Numb=Sing	aculeo
eius	is	PROdem	Case=Gen|Numb=Sing	eius
obtuso	obtusus	VER	Case=Abl|Numb=Sing|Deg=Pos|Mood=Par	obtuso
et	et2	CONcoo	MORPH=empty	et
cum	cum2	PRE	MORPH=empty	cum
facie	facies	NOMcom	Case=Abl|Numb=Sing	facie
ad	ad2	PRE	MORPH=empty	ad
faciem	facies	NOMcom	Case=Acc|Numb=Sing	faciem
audiamus	audio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	audiamus
atque	atque1	CONcoo	MORPH=empty	atque
cernamus	cerno	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	cernamus
tunc	tunc	ADV	Deg=Pos	tunc
uere	uere	ADV	Deg=Pos	uere
et	et2	CONcoo	MORPH=empty	et
uiuemus	uiuo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	uiuemus
et	et2	CONcoo	MORPH=empty	et
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
seruabimus	seruo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=1	seruabimus
.	.	PUNC	MORPH=empty	.
Ordo	ordo	NOMcom	Case=Nom|Numb=Sing	ordo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
primo	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	primo
uersu	uersus1	NOMcom	Case=Abl|Numb=Sing	uersu
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
idem	idem	PROdem	Case=Nom|Numb=Sing	idem
in	in	PRE	MORPH=empty	in
consequentibus	consequor	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	consequentibus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
enim	enim2	CONcoo	MORPH=empty	enim
oculos	oculus	NOMcom	Case=Acc|Numb=Plur	oculos
meos	meus	PROpos	Case=Acc|Numb=Plur	meos
et	et2	CONcoo	MORPH=empty	et
considerabo	considero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1	considerabo
mirabilia	mirabilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	mirabilia
de	de	PRE	MORPH=empty	de
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
tua	tuus	PROpos	Case=Abl|Numb=Sing	tua
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
mortalibus	mortalis1	NOMcom	Case=Dat|Numb=Plur	mortalibus
oculis	oculus	NOMcom	Case=Dat|Numb=Plur	oculis
atque	atque1	CONcoo	MORPH=empty	atque
corporeis	corporeus	ADJqua	Case=Dat|Numb=Plur|Deg=Pos	corporeis
nubem	nubes	NOMcom	Case=Acc|Numb=Sing	nubem
obscuritatis	obscuritas	NOMcom	Case=Gen|Numb=Sing	obscuritatis
obsistere	obsisto	VER	Mood=Inf|Tense=Pres|Voice=Act	obsistere
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
ea	is	PROdem	Case=Acc|Numb=Plur	ea
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
corporaliter	corporaliter	ADV	Deg=Pos	corporaliter
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
praecepta	praeceptum	NOMcom	Case=Nom|Numb=Plur	praecepta
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
et	et2	CONcoo	MORPH=empty	et
speculum	speculum	NOMcom	Case=Acc|Numb=Sing	speculum
futurorum	futurus	VER	Case=Gen|Numb=Plur|Voice=Act	futurorum
.	.	PUNC	MORPH=empty	.
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
quidem	quidem	ADV	Deg=Pos	quidem
legit	lego?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	legit
sed	sed	CONcoo	MORPH=empty	sed
optat	opto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	optat
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
mirabilia	mirabilis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	mirabilia
contueri	contueor	VER	Mood=Inf|Tense=Pres|Voice=Dep	contueri
.	.	PUNC	MORPH=empty	.
meminit	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	meminit
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
sancta	sanctus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	sancta
sabbata	sabbatus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	sabbata
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
aeternorum	aeternus	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	aeternorum
sabbatorum	sabbatus	NOMcom	Case=Gen|Numb=Plur	sabbatorum
requie	requies	NOMcom	Numb=Sing	requie
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
desiderat	desidero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	desiderat
.	.	PUNC	MORPH=empty	.
utitur	utor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	utitur
quidem	quidem	ADV	Deg=Pos	quidem
azymis	azyma	NOMcom	Case=Abl|Numb=Plur	azymis
panibus	panis	NOMcom	Case=Abl|Numb=Plur	panibus
sed	sed	CONcoo	MORPH=empty	sed
fermentum	fermentum	NOMcom	Case=Nom|Numb=Sing	fermentum
eicere	eicio	VER	Mood=Inf|Tense=Pres|Voice=Act	eicere
naturae	natura	NOMcom	Case=Gen|Numb=Sing	naturae
ueteris	uetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	ueteris
festinat	festino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	festinat
.	.	PUNC	MORPH=empty	.
immolat	immolo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	immolat
paschae	pascha	NOMcom	Case=Dat|Numb=Sing	paschae
ouem	ouis	NOMcom	Case=Acc|Numb=Sing	ouem
sed	sed	CONcoo	MORPH=empty	sed
adsistere	assisto	VER	Mood=Inf|Tense=Pres|Voice=Act	adsistere
ei	is	PROdem	Case=Dat|Numb=Sing	ei
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
per	per	PRE	MORPH=empty	per
Iohannem	iohannis	NOMcom	Case=Acc|Numb=Sing	iohannem
reuelatur	reuelo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	reuelatur
agno	agnus	NOMcom	Case=Abl|Numb=Sing	agno
concupiscit	concupisco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	concupiscit
.	.	PUNC	MORPH=empty	.
septimi	septimus	ADJord	Case=Gen|Numb=Sing|Deg=Pos	septimi
anni	annus	NOMcom	Case=Gen|Numb=Sing	anni
legi	lex	VER	Numb=Sing|Tense=Pres|Voice=Act	legi
satisfacit	satisfacio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	satisfacit
sed	sed	CONcoo	MORPH=empty	sed
ipse	ipse	PROdem	Case=Nom|Numb=Sing	ipse
exactis	exigo	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	exactis
septem	septem	ADJcar	Case=Ind	septem
milibus	mille	ADJcar	Case=Abl|Numb=Plur	milibus
saeculi	saeculum	NOMcom	Case=Gen|Numb=Sing	saeculi
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
liber	liber2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	liber
expostulat	expostulo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	expostulat
.	.	PUNC	MORPH=empty	.
iubelaei	iubelaeum	NOMcom	Case=Gen|Numb=Sing	iubelaei
quinquagesimi	quinquagesimus	NOMcom	Case=Gen|Numb=Sing	quinquagesimi
anni	annus	NOMcom	Case=Gen|Numb=Sing	anni
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
explet	expleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	explet
sed	sed	CONcoo	MORPH=empty	sed
pentecostadis	pentecostas	NOMcom	Case=Dat|Numb=Sing	pentecostadis
remissionem	remissio	NOMcom	Case=Acc|Numb=Sing	remissionem
ac	ac1	CONcoo	MORPH=empty	ac
renouationem	renouatio	NOMcom	Case=Acc|Numb=Sing	renouationem
obtinere	obtineo	VER	Mood=Inf|Tense=Pres|Voice=Act	obtinere
festinat	festino	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	festinat
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
ex	ex	PRE	MORPH=empty	ex
