form	lemma	POS	morph	treated_token
opus	opus?	NOMcom	Case=Acc|Numb=Sing	opus
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
extendat	extendo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	extendat
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quo	quis1	PROint	Case=Abl|Numb=Sing	quo
praeterea	praeterea	ADV	Deg=Pos	praeterea
in	in	PRE	MORPH=empty	in
officio	officium	NOMcom	Case=Abl|Numb=Sing	officio
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
audiamus	audio	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	audiamus
septies	septiens	ADJadv.mul	MORPH=empty	septies
in	in	PRE	MORPH=empty	in
die	dies	NOMcom	Case=Abl|Numb=Sing	die
laudem	laus	NOMcom	Numb=Sing	laudem
dixi	dico?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	dixi
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
super	super2	PRE	MORPH=empty	super
iudicia	iudicium	NOMcom	Case=Acc|Numb=Plur	iudicia
ius	ius?	NOMcom	Case=Nom|Numb=Sing	ius
tit	tu	VER	Numb=Sing|Mood=Ind|Person=3	tit
i	eo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2	i
ae	ae	INJ	Numb=Sing	ae
tuae	tuus	PROpos	Case=Dat|Numb=Sing	tuae
.	.	PUNC	MORPH=empty	.
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
propheta	propheta	NOMcom	Case=Abl|Numb=Sing	propheta
primum	primum	ADJadv.ord	Deg=Sup	primum
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
agit	ago	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	agit
diligit	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	diligit
opus	opus?	NOMcom	Case=Acc|Numb=Sing	opus
scilicet	scilicet	ADV	Deg=Pos	scilicet
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
quia	quia	CONsub	MORPH=empty	quia
uitiorum	uitium	NOMcom	Case=Gen|Numb=Plur	uitiorum
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
et	et2	CONcoo	MORPH=empty	et
usus	usus	NOMcom	Case=Nom|Numb=Sing	usus
reciditur	recido?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	reciditur
et	et2	CONcoo	MORPH=empty	et
uoluntas	uoluntas	NOMcom	Case=Nom|Numb=Sing	uoluntas
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
postea	postea	ADV	Deg=Pos	postea
iudicia	iudicium	NOMcom	Case=Acc|Numb=Plur	iudicia
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
laudat	laudo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	laudat
.	.	PUNC	MORPH=empty	.
haec	hic1	PROdem	Case=Acc|Numb=Plur	haec
enim	enim2	CONcoo	MORPH=empty	enim
ut	ut1	ADVrel	MORPH=empty	ut
saepe	saepe	ADV	Deg=Pos	saepe
admonuimus	admoneo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	admonuimus
plus	multus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	plus
significant	significo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	significant
quam	quam1	ADVrel	MORPH=empty	quam
agant	ago	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	agant
dum	dum2	CONsub	MORPH=empty	dum
gesta	gestum	NOMcom	Case=Acc|Numb=Plur|Mood=Par|Voice=Pass	gesta
ipsa	ipse	PROdem	Case=Acc|Numb=Plur	ipsa
notionem	notio	NOMcom	Case=Acc|Numb=Sing	notionem
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
aeternae	aeternus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	aeternae
dispositionis	dispositio	NOMcom	Case=Gen|Numb=Sing	dispositionis
insinuant	insinuo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	insinuant
ut	ut1	ADVrel	MORPH=empty	ut
sabbati	sabbatus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	sabbati
requies	requies	NOMcom	Case=Nom|Numb=Sing	requies
ut	ut1	ADVrel	MORPH=empty	ut
Hebraeus	hebraeus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	hebraeus
puer	puer	NOMcom	Case=Nom|Numb=Sing	puer
ut	ut1	ADVrel	MORPH=empty	ut
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
otiatura	otior	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Fut|Voice=Dep	otiatura
ut	ut1	ADVrel	MORPH=empty	ut
annus	annus	NOMcom	Case=Nom|Numb=Sing	annus
quinquagesimus	quinquagesimus	ADJord	Numb=Plur	quinquagesimus
sub	sub	PRE	MORPH=empty	sub
imaginis	imago	NOMcom	Case=Gen|Numb=Sing	imaginis
sacramentorum	sacramentum	NOMcom	Case=Gen|Numb=Plur	sacramentorum
momentis	momentum	NOMcom	Case=Abl|Numb=Plur	momentis
intelleguntur	intelligo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	intelleguntur
.	.	PUNC	MORPH=empty	.
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
ergo	ergo2	CONcoo	MORPH=empty	ergo
in	in	PRE	MORPH=empty	in
die	dies	NOMcom	Case=Abl|Numb=Sing	die
septies	septiens	ADJadv.mul	MORPH=empty	septies
laudatur	laudo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	laudatur
.	.	PUNC	MORPH=empty	.
Ac	ac1	CONcoo	MORPH=empty	ac
non	non	ADVneg	MORPH=empty	non
ambiguum	ambiguus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ambiguum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
cur	cur	ADVint	MORPH=empty	cur
laudis	laus	NOMcom	Case=Gen|Numb=Sing	laudis
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
numerus	numerus	NOMcom	Case=Nom|Numb=Sing	numerus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
.	.	PUNC	MORPH=empty	.
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
enim	enim2	CONcoo	MORPH=empty	enim
eadem	idem	PROdem	Case=Abl|Numb=Sing	eadem
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
die	dies	NOMcom	Case=Abl|Numb=Sing	die
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
puero	puer	NOMcom	Case=Abl|Numb=Sing	puero
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
terra	terra	NOMcom	Case=Abl|Numb=Sing	terra
uel	uel2	CONcoo	MORPH=empty	uel
in	in	PRE	MORPH=empty	in
anno	annus	NOMcom	Case=Abl|Numb=Sing	anno
atque	atque1	CONcoo	MORPH=empty	atque
annis	annus	NOMcom	Case=Abl|Numb=Plur	annis
sub	sub	PRE	MORPH=empty	sub
sanctificatio	sanctificatio	NOMcom	Case=Abl|Numb=Sing	sanctificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
numeri	numerus	NOMcom	Case=Nom|Numb=Sing	numeri
continentur	contineo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continentur
cum	cum3	CONsub	MORPH=empty	cum
usque	usque	ADV	Deg=Pos	usque
ad	ad2	PRE	MORPH=empty	ad
illam	ille	PROdem	Case=Acc|Numb=Sing	illam
quinquagesimae	quinquagesima	NOMcom	Case=Gen|Numb=Sing	quinquagesimae
aeternam	aeternus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	aeternam
requiem	requies	NOMcom	Case=Acc|Numb=Sing	requiem
quod	quod?	PROrel	Case=Nom	quod
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
sabbata	sabbatus	ADJqua	Case=Nom|Numb=Sing	sabbata
sabbatorum	sabbatus	NOMcom	Case=Gen|Numb=Plur	sabbatorum
septenus	septenus	ADJord	Case=Nom|Numb=Sing|Deg=Pos	septenus
numerus	numerus	NOMcom	Case=Nom|Numb=Sing	numerus
expleatur	expleo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	expleatur
.	.	PUNC	MORPH=empty	.
multa	multus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	multa
autem	autem	CONcoo	MORPH=empty	autem
de	de	PRE	MORPH=empty	de
numeri	numerus	NOMcom	Case=Gen|Numb=Sing	numeri
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
sanctificatio	sanctificatio	NOMcom	Case=Nom|Numb=Sing	sanctificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
cognita	cognosco	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	cognita
ut	ut1	ADVrel	MORPH=empty	ut
ipsa	ipse	PROdem	Case=Nom|Numb=Sing	ipsa
dierum	dies	NOMcom	Case=Gen|Numb=Plur	dierum
constitutio	constitutio	NOMcom	Case=Nom|Numb=Sing	constitutio
ut	ut1	ADVrel	MORPH=empty	ut
angelorum	angelus	NOMcom	Case=Gen|Numb=Plur	angelorum
throno	thronus	NOMcom	Case=Dat|Numb=Sing	throno
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
adstantium	asto	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	adstantium
electio	electio	NOMcom	Case=Nom|Numb=Sing	electio
ut	ut1	ADVrel	MORPH=empty	ut
spiritaliam	spiritalia	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	spiritaliam
potestatum	potestas	NOMcom	Case=Gen|Numb=Plur	potestatum
et	et2	CONcoo	MORPH=empty	et
requiescentium	requiesco	VER	Case=Gen|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	requiescentium
gratiarum	gratia	NOMcom	Case=Gen|Numb=Plur	gratiarum
in	in	PRE	MORPH=empty	in
domino	dominus	NOMcom	Case=Abl|Numb=Sing	domino
plenitudo	plenitudo	NOMcom	Case=Nom|Numb=Sing	plenitudo
.	.	PUNC	MORPH=empty	.
certe	certe	ADV	Deg=Pos	certe
iudicia	iudicium	NOMcom	Case=Nom|Numb=Plur	iudicia
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
in	in	PRE	MORPH=empty	in
numero	numerus	NOMcom	Case=Abl|Numb=Sing	numero
laudari	laudo	VER	Mood=Inf|Tense=Pres|Voice=Pass	laudari
a	ab	PRE	MORPH=empty	a
propheta	prophetus	NOMcom	Case=Abl|Numb=Sing|Deg=Pos	propheta
conuenit	conuenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	conuenit
per	per	PRE	MORPH=empty	per
quem	qui1	PROrel	Case=Acc|Numb=Sing	quem
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
earundem	idem	PROdem	Case=Gen|Numb=Plur	earundem
iustificationum	iustificatio	NOMcom	Case=Gen|Numb=Plur	iustificationum
uirtus	uirtus	NOMcom	Case=Nom|Numb=Sing	uirtus
et	et2	CONcoo	MORPH=empty	et
constitutio	constitutio	NOMcom	Case=Nom|Numb=Sing	constitutio
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
.	.	PUNC	MORPH=empty	.
Non	non	ADVneg	MORPH=empty	non
alius	alius	PROind	Case=Nom|Numb=Sing	alius
autem	autem	CONcoo	MORPH=empty	autem
nunc	nunc	ADV	Deg=Pos	nunc
prsedicationis	prsedicatio	NOMcom	Case=Gen|Numb=Sing	prsedicationis
propheticse	propheticse	ADJqua	Numb=Sing|Deg=Pos	propheticse
ordo	ordo	NOMcom	Case=Nom|Numb=Sing	ordo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quam	quam1	ADVrel	MORPH=empty	quam
fidei	fides?	NOMcom	Case=Gen|Numb=Sing	fidei
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
et	et2	CONcoo	MORPH=empty	et
tolerantia	tolerantia	NOMcom	Case=Nom|Numb=Sing	tolerantia
persecutionum	persecutio	NOMcom	Case=Gen|Numb=Plur	persecutionum
et	et2	CONcoo	MORPH=empty	et
formido	formido1	NOMcom	Case=Nom|Numb=Sing	formido
uerborum	uerbum	NOMcom	Case=Gen|Numb=Plur	uerborum
et	et2	CONcoo	MORPH=empty	et
laetitia	laetitia	NOMcom	Case=Nom|Numb=Sing	laetitia
eloquii	eloquium	NOMcom	Case=Gen|Numb=Sing	eloquii
et	et2	CONcoo	MORPH=empty	et
odium	odium	NOMcom	Case=Nom|Numb=Sing	odium
iniquitatis	iniquitas	NOMcom	Case=Gen|Numb=Sing	iniquitatis
et	et2	CONcoo	MORPH=empty	et
amor	amor	NOMcom	Case=Nom|Numb=Sing	amor
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
et	et2	CONcoo	MORPH=empty	et
laudatio	laudatio	NOMcom	Case=Nom|Numb=Sing	laudatio
iustitiae	iustitia	NOMcom	Case=Gen|Numb=Sing	iustitiae
et	et2	CONcoo	MORPH=empty	et
omne	omnis	PROind	Case=Nom|Numb=Sing	omne
omnino	omnino	ADV	Deg=Pos	omnino
si	si2	CONsub	MORPH=empty	si
quod	quis?	PROrel	Case=Nom|Numb=Sing	quod
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
mandatum	mando?	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	mandatum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
huius	hic1	PROdem	Case=Gen|Numb=Sing	huius
tantum	tantum2	ADV	Deg=Pos	tantum
praecepti	praeceptum	NOMcom	Case=Gen|Numb=Sing	praecepti
obseruatio	obseruatio	NOMcom	Case=Nom|Numb=Sing	obseruatio
-ne	ne2	CONcoo	MORPH=empty	-ne
concluditur	concludo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	concluditur
diliges	diligo3	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	diliges
proximum	propior	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	proximum
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
sicut	sicut1	ADVrel	MORPH=empty	sicut
te	tu	PROper	Case=Acc|Numb=Sing	te
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
.	.	PUNC	MORPH=empty	.
hoc	hic1	PROdem	Case=Abl|Numb=Sing	hoc
holocaustis	oluocaus	NOMcom	Case=Abl|Numb=Plur	holocaustis
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
sacrificiis	sacrificium	NOMcom	Case=Abl|Numb=Plur	sacrificiis
omnibus	omnis	PROind	Case=Dat|Numb=Plur	omnibus
maius	magnus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	maius
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
unum	unus	ADJcar	Case=Acc|Numb=Sing	unum
atque	atque1	CONcoo	MORPH=empty	atque
idem	idem	PROdem	Case=Acc|Numb=Sing	idem
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
meminisse	memini	VER	Mood=Inf|Tense=Perf|Voice=Act	meminisse
cum	cum2	PRE	MORPH=empty	cum
alio	alius	PROind	Case=Abl|Numb=Sing	alio
corpus	corpus	NOMcom	Case=Acc|Numb=Sing	corpus
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
Christi	christus	NOMcom	Case=Gen|Numb=Sing	christi
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
ut	ut1	ADVrel	MORPH=empty	ut
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
suum	suus	PROpos.ref	Case=Nom|Numb=Sing	suum
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
se	sui1	PROref	Case=Acc|Numb=Sing	se
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
amare	amo	VER	Mood=Inf|Tense=Pres|Voice=Act	amare
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
proximus	propior	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proximus
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
.	.	PUNC	MORPH=empty	.
sequitur	sequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	sequitur
enim	enim2	CONcoo	MORPH=empty	enim
pax	pax	NOMcom	Case=Nom|Numb=Sing	pax
multa	multus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	multa
diligentibus	diligens	ADJqua	Case=Dat|Numb=Plur	diligentibus
nomen	nomen	NOMcom	Case=Nom|Numb=Sing	nomen
tuum	tuus	PROpos	Case=Nom|Numb=Sing	tuum
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
illis	ille	PROdem	Case=Dat|Numb=Plur	illis
scandalum	scandalus	NOMcom	Case=Nom|Numb=Sing	scandalum
.	.	PUNC	MORPH=empty	.
apostolus	apostolus	NOMcom	Numb=Sing|Person=1	apostolus
non	non	ADVneg	MORPH=empty	non
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
sua	suus	PROpos.ref	Case=Nom|Numb=Plur	sua
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
sed	sed	CONcoo	MORPH=empty	sed
quae	qui1	PROrel	Case=Acc|Numb=Plur	quae
aliorum	alius	PROind	Case=Gen|Numb=Plur	aliorum
cogitans	cogito	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	cogitans
car	car	NOMcom	Numb=Sing	car
-ne	ne2	CONcoo	MORPH=empty	-ne
se	sui1	PROref	Case=Acc|Numb=Sing	se
abstenturum	abstendo	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	abstenturum
in	in	PRE	MORPH=empty	in
saeculum	saeculum	NOMcom	Case=Acc|Numb=Sing	saeculum
ne	ne4	CONsub	MORPH=empty	ne
fratrem	frater	NOMcom	Case=Acc|Numb=Sing	fratrem
scandalizet	scandalizo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scandalizet
professus	profiteor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	professus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
adeo	adeo2	ADV	Deg=Pos	adeo
perfectse	perfecte	ADV	Deg=Pos	perfectse
caritatis	caritas	NOMcom	Case=Gen|Numb=Sing	caritatis
et	et2	CONcoo	MORPH=empty	et
pacis	pax	NOMcom	Case=Gen|Numb=Sing	pacis
tenuit	teneo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	tenuit
adfectum	affectus1	NOMcom	Case=Acc|Numb=Sing	adfectum
ut	ut4	CONsub	MORPH=empty	ut
ab	ab	PRE	MORPH=empty	ab
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
uitse	uitsis	NOMcom	Case=Abl|Numb=Sing	uitse
communis	communis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	communis
usu	usus	NOMcom	Case=Abl|Numb=Sing	usu
dummodo	dummodo	CONsub	MORPH=empty	dummodo
causam	causa	NOMcom	Case=Acc|Numb=Sing	causam
offensionis	offensio	NOMcom	Case=Gen|Numb=Sing	offensionis
abscideret	abscido2	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	abscideret
temperaret	tempero	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	temperaret
.	.	PUNC	MORPH=empty	.
pax	pax	NOMcom	Case=Nom|Numb=Sing	pax
ergo	ergo2	CONcoo	MORPH=empty	ergo
retinenda	retineo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	retinenda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
non	non	ADVneg	MORPH=empty	non
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
unicuique	unusquisque	PROind	Case=Dat|Numb=Sing	unicuique
sed	sed	CONcoo	MORPH=empty	sed
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
uniuersitati	uniuersitas	NOMcom	Case=Dat|Numb=Sing	uniuersitati
congruat	congruo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	congruat
expetendum	expeto	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	expetendum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quia	quia	CONsub	MORPH=empty	quia
secundum	secundus2	ADJord	Case=Nom|Numb=Sing	secundum
euangelium	euangelium	NOMcom	Case=Nom|Numb=Sing	euangelium
utilius	utilis	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	utilius
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
in	in	PRE	MORPH=empty	in
uitam	uita	NOMcom	Case=Acc|Numb=Sing	uitam
non	non	ADVneg	MORPH=empty	non
uenisse	uenio	VER	Mood=Inf|Tense=Perf|Voice=Act	uenisse
quam	quam1	ADVrel	MORPH=empty	quam
scandalum	scandalus	NOMcom	Case=Acc|Numb=Sing	scandalum
minimis	paruus2	ADJqua	Case=Dat|Numb=Plur|Deg=Sup	minimis
intulisse	infero	VER	Mood=Inf|Tense=Perf|Voice=Act	intulisse
.	.	PUNC	MORPH=empty	.
In	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
itaque	itaque	CONcoo	MORPH=empty	itaque
pacis	pax	NOMcom	Case=Gen|Numb=Sing	pacis
caritatis	caritas	NOMcom	Case=Gen|Numb=Sing	caritatis
-que	que	CONcoo	MORPH=empty	-que
prseceptis	prseceptum	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	prseceptis
manens	maneo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	manens
propheta	prophetus	VER	Numb=Sing	propheta
.	.	PUNC	MORPH=empty	.
euangelicse	euangelice	ADV	Deg=Pos	euangelicse
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
desiderio	desiderium	NOMcom	Case=Abl|Numb=Sing	desiderio
detentus	detentus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	detentus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
scit	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scit
enim	enim2	CONcoo	MORPH=empty	enim
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
uel	uel2	CONcoo	MORPH=empty	uel
quis	quis1	PROint	Case=Nom|Numb=Sing	quis
finis	finis	NOMcom	Case=Nom|Numb=Sing	finis
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
cum	cum3	CONsub	MORPH=empty	cum
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
exspectabam	exspecto	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=1	exspectabam
salutarem	salutaris	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	salutarem
tuum	tuus	PROpos	Case=Acc|Numb=Sing	tuum
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
et	et2	CONcoo	MORPH=empty	et
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
feci	facio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	feci
.	.	PUNC	MORPH=empty	.
salutaris	salutaris	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	salutaris
Iesus	iesus	NOMcom	Case=Nom|Numb=Sing	iesus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
enuntiatio	enuntiatio	NOMcom	Case=Nom|Numb=Sing	enuntiatio
ex	ex	PRE	MORPH=empty	ex
hebrseo	hebrseum	NOMcom	Case=Abl|Numb=Sing	hebrseo
nominis	nomen	NOMcom	Case=Gen|Numb=Sing	nominis
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
ad	ad2	PRE	MORPH=empty	ad
Ioseph	iosephius	NOMcom	Case=Acc|Numb=Sing	ioseph
angelus	angelus	NOMcom	Case=Nom|Numb=Sing	angelus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
locutus	loquor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	locutus
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
Simeo	simeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	simeo
-ne	ne2	CONcoo	MORPH=empty	-ne
exinde	exinde	ADV	Deg=Pos	exinde
in	in	PRE	MORPH=empty	in
pace	pax	NOMcom	Case=Abl|Numb=Sing	pace
remittendus	remitto	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	remittendus
agnouit	agnosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	agnouit
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
reddita	reddo	VER	Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	reddita
nobis	nos	PROper	Case=Dat|Numb=Plur	nobis
per	per	PRE	MORPH=empty	per
eum	is	PROdem	Case=Acc|Numb=Sing	eum
salus	salus	NOMcom	Case=Nom|Numb=Sing	salus
edocet	edoceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	edocet
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
