form	lemma	POS	morph	treated_token
mandatis	mandatum	NOMcom	Case=Abl|Numb=Plur	mandatis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
prudentior	prudens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	prudentior
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
quando	quando3	CONsub	MORPH=empty	quando
enim	enim2	CONcoo	MORPH=empty	enim
inanimantia	inanimo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	inanimantia
saxa	saxum	NOMcom	Case=Acc|Numb=Plur	saxa
et	et2	CONcoo	MORPH=empty	et
aut	aut	CONcoo	MORPH=empty	aut
metalla	metallum	NOMcom	Case=Acc|Numb=Plur	metalla
aut	aut	CONcoo	MORPH=empty	aut
ligna	lignum	NOMcom	Case=Acc|Numb=Plur	ligna
uenerantes	ueneror	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	uenerantes
consequi	consequor	VER	Mood=Inf|Tense=Pres|Voice=Dep	consequi
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
de	de	PRE	MORPH=empty	de
uiuentis	uiuens	ADJqua	Case=Gen|Numb=Sing	uiuentis
atque	atque1	CONcoo	MORPH=empty	atque
aeterni	aeternus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	aeterni
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
cognitio	cognitio	NOMcom	Case=Nom|Numb=Sing	cognitio
-ne	ne2	CONcoo	MORPH=empty	-ne
potuissent	possum1	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	potuissent
ut	ut4	CONsub	MORPH=empty	ut
his	hic1	PROdem	Case=Abl|Numb=Plur	his
conparatis	comparo?	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf	conparatis
fieret	fio	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	fieret
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
prudentior	prudens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	prudentior
sed	sed	CONcoo	MORPH=empty	sed
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
impiorum	impius	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	impiorum
error	error	NOMcom	Case=Nom|Numb=Sing	error
ipsum	ipse	PROdem	Case=Nom|Numb=Sing	ipsum
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
nomen	nomen	NOMcom	Case=Acc|Numb=Sing	nomen
cum	cum2	PRE	MORPH=empty	cum
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
et	et2	CONcoo	MORPH=empty	et
prophetis	prophetus	NOMcom	Case=Abl|Numb=Plur	prophetis
et	et2	CONcoo	MORPH=empty	et
apostolis	apostola	NOMcom	Case=Abl|Numb=Plur	apostolis
respuit	respuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	respuit
retractat	retracto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	retractat
horrescit	horresco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	horrescit
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
ueros	uerus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	ueros
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
alios	alius	PROind	Case=Acc|Numb=Plur	alios
propheta	prophetus	ADJqua	Numb=Sing|Deg=Pos	propheta
hic	hic1	PROdem	MORPH=empty	hic
sanctus	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sanctus
inimicos	inimicus1	NOMcom	Case=Acc|Numb=Plur	inimicos
quibus	qui1	PROrel	Case=Dat|Numb=Plur	quibus
prudentius	prudenter	ADV	Deg=Comp	prudentius
in	in	PRE	MORPH=empty	in
mandatis	mandatum	NOMcom	Case=Abl|Numb=Plur	mandatis
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
eruditus	eruditus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	eruditus
.	.	PUNC	MORPH=empty	.
mandatum	mandatum	NOMcom	Case=Acc|Numb=Sing	mandatum
dei	deus	NOMcom	Case=Nom|Numb=Plur	dei
in	in	PRE	MORPH=empty	in
prophetis	prophetus	NOMcom	Case=Abl|Numb=Plur	prophetis
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
habent	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habent
sed	sed	CONcoo	MORPH=empty	sed
nullo	nullus	PROind	Case=Abl|Numb=Sing	nullo
eorum	is	PROdem	Case=Gen|Numb=Plur	eorum
per	per	PRE	MORPH=empty	per
inperitiam	imperitia	NOMcom	Case=Acc|Numb=Sing	inperitiam
uoluntatis	uoluntas	NOMcom	Case=Gen|Numb=Sing	uoluntatis
utuntur	utor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	utuntur
.	.	PUNC	MORPH=empty	.
mandatum	mandatum	VER	Case=Acc|Numb=Sing	mandatum
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
proprium	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	proprium
et	et2	CONcoo	MORPH=empty	et
hereditarium	hereditarius	NOMcom	Case=Acc|Numb=Sing|Deg=Pos	hereditarium
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
uindicant	uindico	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	uindicant
sed	sed	CONcoo	MORPH=empty	sed
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
auctorem	auctor	NOMcom	Case=Acc|Numb=Sing	auctorem
non	non	ADVneg	MORPH=empty	non
habentibus	habeo	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	habentibus
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
in	in	PRE	MORPH=empty	in
signo	signum	NOMcom	Case=Abl|Numb=Sing	signo
tantum	tantum2	ADV	Deg=Pos	tantum
constituta	constituo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	constituta
iam	iam	ADV	Deg=Pos	iam
proderit	prosum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	proderit
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
sabbati	sabbatus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	sabbati
religio	religio	NOMcom	Case=Nom|Numb=Sing	religio
deum	deus	NOMcom	Case=Gen|Numb=Plur	deum
sabbati	sabbatus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	sabbati
nescientibus	nescio	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	nescientibus
opis	ops	NOMcom	Case=Gen|Numb=Sing	opis
adferet	affero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	adferet
quid	quis1	PROint	Case=Acc|Numb=Sing	quid
paschae	paschus	NOMcom	Case=Gen|Numb=Sing	paschae
agnus	agnus	NOMcom	Case=Nom|Numb=Sing	agnus
et	et2	CONcoo	MORPH=empty	et
liminum	limen	NOMcom	Case=Gen|Numb=Plur	liminum
sanguis	sanguis	NOMcom	Case=Nom|Numb=Sing	sanguis
et	et2	CONcoo	MORPH=empty	et
azymorum	azymor	NOMcom	Case=Gen|Numb=Plur	azymorum
festiuitas	festiuitas	NOMcom	Case=Nom|Numb=Sing	festiuitas
agnum	agnus	NOMcom	Case=Acc|Numb=Sing	agnum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
et	et2	CONcoo	MORPH=empty	et
azyma	azyma	NOMcom	Case=Nom|Numb=Sing	azyma
sinceritatis	sinceritas	NOMcom	Case=Gen|Numb=Sing	sinceritatis
et	et2	CONcoo	MORPH=empty	et
sanguinem	sanguis	NOMcom	Case=Acc|Numb=Sing	sanguinem
salutis	salus	NOMcom	Case=Gen|Numb=Sing	salutis
ignorantibus	ignoro	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	ignorantibus
auxilii	auxilium	NOMcom	Case=Gen|Numb=Sing	auxilii
praestabit	praesto1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	praestabit
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
exercent	exerceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exercent
sed	sed	CONcoo	MORPH=empty	sed
efficientiam	efficientia	NOMcom	Case=Acc|Numb=Sing	efficientiam
mandatorum	mandatum	NOMcom	Case=Gen|Numb=Plur	mandatorum
et	et2	CONcoo	MORPH=empty	et
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
ignorant	ignoro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ignorant
.	.	PUNC	MORPH=empty	.
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
legunt	lego?	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	legunt
sed	sed	CONcoo	MORPH=empty	sed
eam	is	PROdem	Case=Acc|Numb=Sing	eam
legente	lego?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	legente
et	et2	CONcoo	MORPH=empty	et
nesciente	nescio	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	nesciente
Christianus	christianus1	NOMcom	Case=Nom|Numb=Sing	christianus
intellegit	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intellegit
.	.	PUNC	MORPH=empty	.
inimicus	inimicus1	NOMcom	Case=Nom|Numb=Sing	inimicus
plane	plane	ADV	Deg=Pos	plane
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
parricidales	parricidalis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	parricidales
manus	manus1	NOMcom	Case=Nom|Numb=Sing	manus
unigenito	unigenitus	ADJqua	Case=Dat|Numb=Sing|Deg=Pos	unigenito
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
filio	filius	NOMcom	Case=Dat|Numb=Sing	filio
inferens	infero	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	inferens
et	et2	CONcoo	MORPH=empty	et
saluatorem	saluator	NOMcom	Case=Acc|Numb=Sing	saluatorem
generis	genus?	NOMcom	Case=Gen|Numb=Sing	generis
humani	humanus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	humani
et	et2	CONcoo	MORPH=empty	et
aeternae	aeternus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	aeternae
largitorem	largitor1	NOMcom	Case=Acc|Numb=Sing	largitorem
morte	mors	NOMcom	Case=Abl|Numb=Sing	morte
quantum	quantum1	PROrel	Numb=Sing	quantum
in	in	PRE	MORPH=empty	in
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
condemnans	condemno	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	condemnans
.	.	PUNC	MORPH=empty	.
prae	prae2	PRE	MORPH=empty	prae
his	hic1	PROdem	Case=Abl|Numb=Plur	his
ergo	ergo2	CONcoo	MORPH=empty	ergo
omnibus	omnis	PROind	Case=Abl|Numb=Plur	omnibus
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
mandato	mandatum	VER	Case=Abl|Numb=Sing|Mood=Par|Voice=Pass	mandato
prudentior	prudens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	prudentior
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
Atque	atque1	CONcoo	MORPH=empty	atque
ut	ut4	CONsub	MORPH=empty	ut
hos	hic1	PROdem	Case=Acc|Numb=Plur	hos
inimicos	inimicus1	NOMcom	Case=Acc|Numb=Plur	inimicos
significasse	significo	VER	Mood=Inf|Tense=Perf|Voice=Act	significasse
intellegeretur	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Pass|Person=3	intellegeretur
id	is	PROdem	Case=Acc|Numb=Sing	id
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
consequitur	consequor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	consequitur
adiecit	adicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adiecit
super	super2	PRE	MORPH=empty	super
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
docentes	doceo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
me	ego	PROper	Case=Acc|Numb=Sing	me
intellexi	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	intellexi
quoniam	quoniam	CONsub	MORPH=empty	quoniam
testimonia	testimonium	NOMcom	Case=Nom|Numb=Plur	testimonia
tua	tuus	PROpos	Case=Nom|Numb=Sing	tua
meditatio	meditatio	NOMcom	Case=Nom|Numb=Sing	meditatio
mea	meus	PROpos	Case=Nom|Numb=Sing	mea
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
didicisti	disco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	didicisti
o	o	INJ	MORPH=empty	o
Dauid	dauidus	ADJqua	Case=Voc|Numb=Sing|Deg=Pos	dauid
a	ab	PRE	MORPH=empty	a
Moyse	moysis	NOMcom	Case=Voc|Numb=Sing	moyse
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
et	et2	CONcoo	MORPH=empty	et
Aaro	arer	NOMcom	Case=Abl|Numb=Sing	aaro
-ne	ne2	CONcoo	MORPH=empty	-ne
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
omnium	omnis	PROind	Case=Gen|Numb=Plur	omnium
doctor	doctor	NOMcom	Case=Nom|Numb=Sing	doctor
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Iesus	iesus	VER	Case=Nom|Numb=Sing	iesus
iteratae	itero	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	iteratae
circumcisionis	circumcisio	NOMcom	Case=Gen|Numb=Sing	circumcisionis
magister	magister	NOMcom	Case=Nom|Numb=Sing	magister
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
Samuel	samuel	NOMcom	Case=Nom|Numb=Sing	samuel
ungendi	ungo	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	ungendi
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
sacramentum	sacramentum	NOMcom	Case=Acc|Numb=Sing	sacramentum
in	in	PRE	MORPH=empty	in
temetipso	temetipsum	NOMcom	Case=Abl|Numb=Sing	temetipso
et	et2	CONcoo	MORPH=empty	et
prophetae	prophetus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	prophetae
et	et2	CONcoo	MORPH=empty	et
regis	rex	NOMcom	Case=Gen|Numb=Sing	regis
ostendit	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	ostendit
quid	quis1	PROint	Case=Nom|Numb=Sing	quid
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
istud	iste	PROdem	Case=Nom|Numb=Sing	istud
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
loqui	loquor	VER	Mood=Inf|Tense=Pres|Voice=Dep	loqui
ausus	audeo	VER	Case=Nom|Numb=Sing|Mood=Ind|Tense=Perf|Voice=SemDep|Person=2	ausus
es	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2	es
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
super	super2	PRE	MORPH=empty	super
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
te	tu	PROper	Case=Acc|Numb=Sing	te
docentes	doceo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
intellexeris	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=2	intellexeris
sed	sed	CONcoo	MORPH=empty	sed
superior	superus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	superior
uersus	uersus1	NOMcom	Case=Acc|Numb=Plur	uersus
super	super2	PRE	MORPH=empty	super
quos	qui1	PROrel	Case=Acc|Numb=Plur	quos
omnes	omnis	PROind	Case=Acc|Numb=Plur	omnes
docentes	doceo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
se	sui1	PROref	Case=Acc|Numb=Sing	se
intellegat	intelligo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	intellegat
ostendit	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ostendit
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
super	super2	PRE	MORPH=empty	super
inimicos	inimicus1	NOMcom	Case=Acc|Numb=Plur	inimicos
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
rursum	rursus	ADV	Deg=Pos	rursum
hic	hic1	PROdem	Case=Nom|Numb=Sing	hic
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
nunc	nunc	ADV	Deg=Pos	nunc
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
uersus	uersus1	NOMcom	Case=Nom|Numb=Plur	uersus
inferior	inferus	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	inferior
qui	quis?	PROrel	Case=Nom|Numb=Plur	qui
inimici	inimicus1	NOMcom	Case=Nom|Numb=Plur	inimici
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
declarat	declaro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	declarat
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
omnes	omnis	PROind	Case=Nom|Numb=Plur	omnes
docentes	doceo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
.	.	PUNC	MORPH=empty	.
claues	clauis	NOMcom	Case=Acc|Numb=Plur	claues
enim	enim2	CONcoo	MORPH=empty	enim
se	sui1	PROref	Case=Acc|Numb=Sing	se
caelorum	caelum?	NOMcom	Case=Gen|Numb=Plur	caelorum
habere	habeo	VER	Mood=Inf|Tense=Pres|Voice=Act	habere
profitentur	profiteor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	profitentur
et	et2	CONcoo	MORPH=empty	et
doctores	doctor	NOMcom	Case=Nom|Numb=Plur	doctores
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
se	sui1	PROref	Case=Acc|Numb=Sing	se
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
gloriantur	glorior	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3	gloriantur
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
cum	cum3	CONsub	MORPH=empty	cum
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
aduentum	aduentus	NOMcom	Case=Acc|Numb=Sing	aduentum
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
nostri	noster	PROpos	Case=Gen|Numb=Sing	nostri
Iesu	iesus	NOMcom	Numb=Sing	iesu
Christi	christus	NOMcom	Case=Nom|Numb=Sing	christi
testentur	testor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	testentur
super	super2	PRE	MORPH=empty	super
doctores	doctor	NOMcom	Case=Acc|Numb=Plur	doctores
suos	suus	PROpos.ref	Case=Acc|Numb=Plur	suos
propheta	propheta	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	propheta
intellegit	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intellegit
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
unigenitum	unigenitus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	unigenitum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
filium	filius	NOMcom	Case=Acc|Numb=Sing	filium
in	in	PRE	MORPH=empty	in
car	car	NOMcom	Case=Acc|Numb=Sing	car
-ne	ne2	CONcoo	MORPH=empty	-ne
uenturum	uenio	VER	Case=Acc|Numb=Sing|Mood=Inf|Tense=Fut|Voice=Act	uenturum
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
.	.	PUNC	MORPH=empty	.
eius	is	PROdem	Case=Gen|Numb=Sing	eius
meditans	meditor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Dep	meditans
semper	semper	ADV	Deg=Pos	semper
expectet	exspecto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	expectet
.	.	PUNC	MORPH=empty	.
o	o	INJ	MORPH=empty	o
felix	felix	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	felix
discipuli	discipulus	NOMcom	Case=Gen|Numb=Sing	discipuli
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
o	o	INJ	MORPH=empty	o
doctorum	doctus	NOMcom	Case=Gen|Numb=Plur	doctorum
miserabilis	miserabilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	miserabilis
inperitia	imperitia	NOMcom	Case=Acc|Numb=Plur	inperitia
docentes	doceo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
nesciunt	nescio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	nesciunt
et	et2	CONcoo	MORPH=empty	et
intellegunt	intelligo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intellegunt
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
docentur	doceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	docentur
.	.	PUNC	MORPH=empty	.
caret	careo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	caret
autem	autem	CONcoo	MORPH=empty	autem
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
uitio	uitium	NOMcom	Case=Abl|Numb=Sing	uitio
intellegentiae	intelligentia	NOMcom	Case=Gen|Numb=Sing	intellegentiae
enim	enim2	CONcoo	MORPH=empty	enim
unde	unde1	ADVrel	MORPH=empty	unde
adeptus	adipiscor	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Dep	adeptus
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
ostendit	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ostendit
.	.	PUNC	MORPH=empty	.
nam	nam	CONcoo	MORPH=empty	nam
superius	superius	ADV	Case=Acc|Deg=Comp	superius
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
quod	quod2	CONsub	MORPH=empty	quod
super	super2	PRE	MORPH=empty	super
inimicos	inimicus1	NOMcom	Case=Acc|Numb=Plur	inimicos
suos	suus	PROpos.ref	Case=Acc|Numb=Plur	suos
prudentior	prudens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	prudentior
a	ab	PRE	MORPH=empty	a
deo	deus	NOMcom	Case=Abl|Numb=Sing	deo
in	in	PRE	MORPH=empty	in
mandatis	mandatum	NOMcom	Case=Abl|Numb=Plur	mandatis
eius	is	PROdem	Case=Gen|Numb=Sing	eius
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
effectus	efficio	NOMcom	Case=Nom|Numb=Sing	effectus
.	.	PUNC	MORPH=empty	.
intellegentia	intelligentia	NOMcom	Case=Nom|Numb=Sing	intellegentia
enim	enim2	CONcoo	MORPH=empty	enim
omnis	omnis	PROind	Case=Nom|Numb=Sing	omnis
ex	ex	PRE	MORPH=empty	ex
eo	is	PROdem	Case=Abl|Numb=Sing	eo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
prudentiorem	prudens	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	prudentiorem
eum	is	PROdem	Case=Acc|Numb=Sing	eum
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
constituit	constituo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	constituit
.	.	PUNC	MORPH=empty	.
super	super2	PRE	MORPH=empty	super
docentes	doceo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	docentes
se	sui1	PROref	Case=Acc|Numb=Sing	se
ergo	ergo2	CONcoo	MORPH=empty	ergo
intellegit	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	intellegit
.	.	PUNC	MORPH=empty	.
Et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
interdum	interdum	ADV	Deg=Pos	interdum
ex	ex	PRE	MORPH=empty	ex
diuersitate	diuersitas	NOMcom	Case=Abl|Numb=Sing	diuersitate
soleat	soleo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=SemDep|Person=3	soleat
accidere	accido?	VER	Mood=Inf|Tense=Pres|Voice=Act	accidere
ut	ut4	CONsub	MORPH=empty	ut
discipulus	discipulus	NOMcom	Case=Nom|Numb=Sing	discipulus
prudentior	prudens	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	prudentior
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
magistro	magister	NOMcom	Case=Dat|Numb=Sing	magistro
tamen	tamen	ADV	Deg=Pos	tamen
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
ipsum	ipse	PROdem	Case=Acc|Numb=Sing	ipsum
diligentiae	diligentia	NOMcom	Case=Gen|Numb=Sing	diligentiae
et	et2	CONcoo	MORPH=empty	et
studii	studium	NOMcom	Case=Gen|Numb=Sing	studii
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
demonstrat	demonstro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	demonstrat
.	.	PUNC	MORPH=empty	.
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
enim	enim2	CONcoo	MORPH=empty	enim
super	super2	PRE	Deg=Pos	super
seniores	senior	NOMcom	Case=Acc|Numb=Plur	seniores
intellexi	intelligo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	intellexi
