form	lemma	POS	morph	treated_token
quia	quia	CONsub	MORPH=empty	quia
et	et2	CONcoo	MORPH=empty	et
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
peccati	peccatum	NOMcom	Case=Gen|Numb=Sing	peccati
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
idcirco	idcirco	ADV	Deg=Pos	idcirco
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
dicta	dico?	NOMcom	Case=Nom|Numb=Sing	dicta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
nisi	nisi	CONsub	MORPH=empty	nisi
enim	enim2	CONcoo	MORPH=empty	enim
et	et1	ADV	MORPH=empty	et
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
esset	sum1	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3	esset
exterior	exter	ADJqua	Case=Nom|Numb=Sing|Deg=Comp	exterior
non	non	ADVneg	MORPH=empty	non
cum	cum3	CONsub	MORPH=empty	cum
adiectio	adiectio	NOMcom	Case=Nom|Numb=Sing	adiectio
-ne	ne2	CONcoo	MORPH=empty	-ne
proprietatis	proprietas	NOMcom	Case=Gen|Numb=Sing	proprietatis
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
propheticus	propheticus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheticus
sermo	sermo	NOMcom	Case=Nom|Numb=Sing	sermo
dixisset	dico?	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3	dixisset
.	.	PUNC	MORPH=empty	.
Sequens	sequens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos|Tense=Pres	sequens
deinde	deinde	ADV	Deg=Pos	deinde
uersus	uersus1	NOMcom	Case=Nom|Numb=Sing	uersus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
primae	primus	ADJord	Case=Nom|Numb=Plur|Deg=Sup	primae
litterae	littera	NOMcom	Case=Nom|Numb=Plur	litterae
beati	beatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	beati
scrutantes	scrutor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	scrutantes
testimonia	testimonium	NOMcom	Case=Nom|Numb=Plur	testimonia
eius	is	PROdem	Case=Gen|Numb=Sing	eius
et	et2	CONcoo	MORPH=empty	et
in	in	PRE	MORPH=empty	in
toto	totus	PROind	Case=Abl|Numb=Sing	toto
corde	cor	NOMcom	Case=Abl|Numb=Sing	corde
exquirunt	exquiro	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	exquirunt
eum	is	PROdem	Case=Acc|Numb=Sing	eum
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
primo	primus	ADJord	Case=Abl|Numb=Sing|Deg=Sup	primo
uersu	uersus1	NOMcom	Case=Abl|Numb=Sing	uersu
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
ambulant	ambulo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ambulant
in	in	PRE	MORPH=empty	in
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
.	.	PUNC	MORPH=empty	.
in	in	PRE	MORPH=empty	in
secundo	secundus1	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	secundo
qui	qui1	PROrel	Case=Nom|Numb=Plur	qui
scrutant	scrutor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	scrutant
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
eius	is	PROdem	Case=Gen|Numb=Sing	eius
in	in	PRE	MORPH=empty	in
quarto	quartus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quarto
quia	quia	CONsub	MORPH=empty	quia
tertius	tertius	ADJord	Case=Nom|Numb=Sing|Deg=Pos	tertius
supplementum	supplementum	NOMcom	Case=Acc|Numb=Sing	supplementum
dedit	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dedit
secundo	secundus2	ADJord	Case=Abl|Numb=Sing|Deg=Pos	secundo
de	de	PRE	MORPH=empty	de
mandatis	mandatum	NOMcom	Case=Abl|Numb=Plur	mandatis
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
tu	tu	PROper	Case=Nom|Numb=Sing	tu
mandasti	mando?	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2	mandasti
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
custodiri	custodio	VER	Mood=Inf|Tense=Pres|Voice=Pass	custodiri
nimis	nimis	ADV	Deg=Pos	nimis
in	in	PRE	MORPH=empty	in
quinto	quintus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	quinto
de	de	PRE	MORPH=empty	de
iustificatio	iustificatio	NOMcom	Case=Abl|Numb=Sing	iustificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
utinam	utinam	ADV	Deg=Pos	utinam
dirigantur	dirigo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3	dirigantur
uiae	uia	NOMcom	Case=Nom|Numb=Plur	uiae
m	s	INJ	MORPH=empty	m
e	ex	PRE	MORPH=empty	e
ae	ae	NOMcom	Case=Abl|Numb=Sing	ae
ad	ad2	PRE	MORPH=empty	ad
custodiendas	custodio	VER	Case=Acc|Numb=Plur|Mood=Adj|Voice=Pass	custodiendas
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
tuas	tuus	PROpos	Case=Acc|Numb=Plur	tuas
in	in	PRE	MORPH=empty	in
sexto	sextus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	sexto
rursum	rursus	ADV	Deg=Pos	rursum
de	de	PRE	MORPH=empty	de
mandatorum	mandatum	NOMcom	Case=Gen|Numb=Plur	mandatorum
effectibus	effectus1	NOMcom	Case=Abl|Numb=Plur	effectibus
non	non	ADVneg	MORPH=empty	non
confundar	confundo2	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=1	confundar
cum	cum3	CONsub	MORPH=empty	cum
respicio	respicio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1	respicio
in	in	PRE	MORPH=empty	in
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
tua	tuus	PROpos	Case=Acc|Numb=Plur	tua
in	in	PRE	MORPH=empty	in
septimo	septimus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	septimo
de	de	PRE	MORPH=empty	de
iudiciis	iudicium	NOMcom	Case=Abl|Numb=Plur	iudiciis
confitebor	confiteor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=1	confitebor
tibi	tu	PROper	Case=Dat|Numb=Sing	tibi
domi	domus	NOMcom	Case=Loc|Numb=Sing	domi
-ne	ne2	CONcoo	MORPH=empty	-ne
in	in	PRE	MORPH=empty	in
directio	directio	NOMcom	Case=Abl|Numb=Sing	directio
-ne	ne2	CONcoo	MORPH=empty	-ne
cordis	corda	NOMcom	Case=Gen|Numb=Sing	cordis
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
quod	qui1	PROrel	Case=Acc	quod
didici	disco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	didici
iudicia	iudicium	NOMcom	Case=Acc|Numb=Plur	iudicia
tua	tuus	PROpos	Case=Nom|Numb=Plur	tua
in	in	PRE	MORPH=empty	in
octauo	octauus	ADJord	Case=Abl|Numb=Sing|Deg=Pos	octauo
de	de	PRE	MORPH=empty	de
iustificatio	iustificatio	NOMcom	Case=Abl|Numb=Sing	iustificatio
-ne	ne2	CONcoo	MORPH=empty	-ne
iustificationes	iustificatio	NOMcom	Case=Acc|Numb=Plur	iustificationes
tuas	tuus	PROpos	Case=Acc|Numb=Plur	tuas
custodiam	custodio	VER	Numb=Sing|Mood=Sub|Voice=Act|Person=1	custodiam
non	non	ADVneg	MORPH=empty	non
me	ego	PROper	Case=Acc|Numb=Sing	me
derelinquas	derelinquo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2	derelinquas
usquequaque	usquequaque	ADV	Deg=Pos	usquequaque
nimis	nimis	ADV	Deg=Pos	nimis
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
ergo	ergo2	CONcoo	MORPH=empty	ergo
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
praeceptum	praecipio	VER	Numb=Sing|Mood=Ind|Voice=Pass|Person=3	praeceptum
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
iudicium	iudicium	NOMcom	Case=Nom|Numb=Sing	iudicium
.	.	PUNC	MORPH=empty	.
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
iustificatio	iustificatio	NOMcom	Case=Nom|Numb=Sing	iustificatio
aliud	alius	PROind	Case=Nom|Numb=Sing	aliud
testimonium	testimonium	NOMcom	Case=Nom|Numb=Sing	testimonium
necessarium	necessarius2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	necessarium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ab	ab	PRE	MORPH=empty	ab
eo	is	PROdem	Case=Abl|Numb=Sing	eo
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
omnia	omnis	PROind	Case=Acc|Numb=Plur	omnia
constituit	constituo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	constituit
et	et2	CONcoo	MORPH=empty	et
condidit	condo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	condidit
intellegentiae	intelligentia	NOMcom	Case=Dat|Numb=Sing	intellegentiae
gratiam	gratia	NOMcom	Case=Acc|Numb=Sing	gratiam
nos	nos	PROper	Case=Acc|Numb=Plur	nos
et	et2	CONcoo	MORPH=empty	et
munus	munus	NOMcom	Case=Acc|Numb=Sing	munus
orare	oro	VER	Mood=Inf|Tense=Pres|Voice=Act	orare
.	.	PUNC	MORPH=empty	.
totum	totus	PROind	Case=Nom|Numb=Sing	totum
hoc	hic1	PROdem	Case=Nom|Numb=Sing	hoc
autem	autem	CONcoo	MORPH=empty	autem
in	in	PRE	MORPH=empty	in
commune	communis	ADJqua	Case=Acc|Numb=Sing	commune
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
dicitur	dico?	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	dicitur
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quiddam	quidam	PROind	Case=Nom|Numb=Sing	quiddam
in	in	PRE	MORPH=empty	in
his	hic1	PROdem	Case=Abl|Numb=Plur	his
speciale	specialis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	speciale
quod	qui1	PROrel	Case=Acc|Numb=Sing	quod
propriam	proprius	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	propriam
in	in	PRE	MORPH=empty	in
se	sui1	PROref	Case=Acc|Numb=Sing	se
habet	habeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	habet
legis	lex	NOMcom	Case=Gen|Numb=Sing	legis
.	.	PUNC	MORPH=empty	.
Quid	quis1	PROint	Case=Nom|Numb=Sing	quid
ergo	ergo2	CONcoo	MORPH=empty	ergo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
scilicet	scilicet	ADV	Deg=Pos	scilicet
ut	ut1	ADVrel	MORPH=empty	ut
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing	apostolus
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
futurorum	futurus	NOMcom	Case=Gen|Numb=Plur	futurorum
;	;	PUNC	MORPH=empty	;
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
de	de	PRE	MORPH=empty	de
ceteris	ceteri	NOMcom	Case=Abl|Numb=Plur	ceteris
scriptum	scribo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	scriptum
nusquam	nusquam	ADVneg	MORPH=empty	nusquam
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut4	CONsub	MORPH=empty	ut
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
aut	aut	CONcoo	MORPH=empty	aut
iustificatio	iustificatio	NOMcom	Case=Nom|Numb=Sing	iustificatio
aut	aut	CONcoo	MORPH=empty	aut
testimonia	testimonium	NOMcom	Case=Nom|Numb=Plur	testimonia
aut	aut	CONcoo	MORPH=empty	aut
mandata	mandatum	NOMcom	Case=Acc|Numb=Plur	mandata
sed	sed	CONcoo	MORPH=empty	sed
tantum	tantum2	ADV	Deg=Pos	tantum
id	is	PROdem	Case=Nom|Numb=Sing	id
legi	lex	NOMcom	Case=Dat|Numb=Sing	legi
proprium	proprius	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	proprium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ut	ut1	ADVrel	MORPH=empty	ut
apostolus	apostolus	NOMcom	Case=Nom|Numb=Sing	apostolus
in	in	PRE	MORPH=empty	in
plurimis	multus	ADJqua	Case=Abl|Numb=Plur|Deg=Sup	plurimis
docet	doceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	docet
non	non	ADVneg	MORPH=empty	non
secundum	secundum?	ADJord	Deg=Pos	secundum
litterae	littera	NOMcom	Case=Nom|Numb=Plur	litterae
intellegentiam	intelligentia	NOMcom	Case=Acc|Numb=Sing	intellegentiam
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
tractandam	tracto	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	tractandam
sed	sed	CONcoo	MORPH=empty	sed
secundum	secundum2	PRE	MORPH=empty	secundum
spiritalem	spiritalis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	spiritalem
doctrinam	doctrina	NOMcom	Case=Acc|Numb=Sing	doctrinam
futurorum	futurus	ADJqua	Case=Gen|Numb=Plur	futurorum
in	in	PRE	MORPH=empty	in
ea	is	PROdem	Case=Abl|Numb=Sing	ea
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
noscendam	nosco	VER	Case=Acc|Numb=Sing|Mood=Adj|Voice=Pass	noscendam
.	.	PUNC	MORPH=empty	.
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
enim	enim2	CONcoo	MORPH=empty	enim
non	non	ADVneg	MORPH=empty	non
obturabis	obturo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	obturabis
os	os?	NOMcom	Case=Acc|Numb=Sing	os
bouis	bos	NOMcom	Case=Gen|Numb=Sing	bouis
triturantis	trituro	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	triturantis
et	et2	CONcoo	MORPH=empty	et
adiecit	adicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adiecit
numquid	numquid	ADVint	MORPH=empty	numquid
pecudum	pecus?	NOMcom	Case=Gen|Numb=Plur	pecudum
deo	deus	NOMcom	Case=Dat|Numb=Sing	deo
cura	cura	NOMcom	Case=Nom|Numb=Sing	cura
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
an	an	ADVint	MORPH=empty	an
propter	propter2	PRE	MORPH=empty	propter
nos	nos	PROper	Case=Acc|Numb=Plur	nos
dicta	dictum	NOMcom	Case=Nom|Numb=Plur	dicta
scripta	scribo	NOMcom	Case=Nom|Numb=Plur	scripta
-que	que	CONcoo	MORPH=empty	-que
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
et	et2	CONcoo	MORPH=empty	et
rursum	rursus	ADV	Deg=Pos	rursum
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
legentes	lego?	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	legentes
non	non	ADVneg	MORPH=empty	non
audistis	audio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=2	audistis
duos	duo	ADJcar	Case=Acc|Numb=Plur	duos
filios	filius	NOMcom	Case=Acc|Numb=Plur	filios
habuit	habeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	habuit
unum	unus	ADJcar	Case=Acc|Numb=Sing	unum
ex	ex	PRE	MORPH=empty	ex
ancilla	ancilla	NOMcom	Case=Abl|Numb=Sing	ancilla
et	et2	CONcoo	MORPH=empty	et
unum	unus	ADJcar	Case=Acc|Numb=Sing	unum
ex	ex	PRE	MORPH=empty	ex
libera	liber2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	libera
sed	sed	CONcoo	MORPH=empty	sed
qui	qui1	PROrel	Case=Nom|Numb=Sing	qui
ex	ex	PRE	MORPH=empty	ex
ancilla	ancilla	NOMcom	Case=Abl|Numb=Sing	ancilla
secundum	secundum2	PRE	MORPH=empty	secundum
carnem	caro1	NOMcom	Case=Acc|Numb=Sing	carnem
natus	nascor	VER	Case=Nom|Numb=Sing|Deg=Pos|Tense=Perf|Voice=Dep	natus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
qui	qui3	ADVint	Case=Nom	qui
autem	autem	CONcoo	MORPH=empty	autem
ex	ex	PRE	MORPH=empty	ex
libera	liber2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	libera
secundum	secundum2	PRE	MORPH=empty	secundum
repromissionem	repromissio	NOMcom	Case=Acc|Numb=Sing	repromissionem
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
adiecit	adicio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	adiecit
quse	quis1	PROint	MORPH=empty	quse
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
allegorumena	allegorum	NOMcom	Case=Nom|Numb=Plur	allegorumena
hsec	hic1	PROdem	Case=Nom|Numb=Plur	hsec
enim	enim2	CONcoo	MORPH=empty	enim
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
duo	duo	ADJcar	Case=Nom|Numb=Plur	duo
testamenta	testamentum	NOMcom	Case=Nom|Numb=Plur	testamenta
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
quaecumque	quicumque1	PROrel	Case=Nom|Numb=Plur	quaecumque
doctrinarum	doctrina	NOMcom	Case=Gen|Numb=Plur	doctrinarum
spiritalium	spiritalis	ADJqua	Case=Gen|Numb=Plur|Deg=Pos	spiritalium
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
conplexabunt	compleco	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	conplexabunt
hsec	hic1	PROdem	Case=Nom|Numb=Sing	hsec
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
dicenda	dico?	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	dicenda
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
quia	quia	CONsub	MORPH=empty	quia
lex	lex	NOMcom	Case=Nom|Numb=Sing	lex
et	et2	CONcoo	MORPH=empty	et
spiritalis	spiritalis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	spiritalis
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
umbra	umbra	NOMcom	Case=Nom|Numb=Sing	umbra
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
futurorum	futurus	ADJqua	Case=Gen|Numb=Plur	futurorum
.	.	PUNC	MORPH=empty	.
Mandatum	mandatum	NOMcom	Numb=Sing	mandatum
autem	autem	CONcoo	MORPH=empty	autem
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
in	in	PRE	MORPH=empty	in
quo	qui1	PROrel	Case=Abl|Numb=Sing	quo
obseruatio	obseruatio	NOMcom	Case=Nom|Numb=Sing	obseruatio
et	et2	CONcoo	MORPH=empty	et
custodia	custodia	NOMcom	Case=Nom|Numb=Sing	custodia
continetur	contineo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	continetur
ut	ut4	CONsub	MORPH=empty	ut
illud	ille	PROdem	Case=Acc|Numb=Sing	illud
non	non	ADVneg	MORPH=empty	non
occides	occido?	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2	occides
non	non	ADVneg	MORPH=empty	non
moechaberis	moechobor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=2	moechaberis
et	et2	CONcoo	MORPH=empty	et
cetera	cetera1	NOMcom	Case=Acc|Numb=Plur	cetera
horum	hic1	PROdem	Case=Gen|Numb=Plur	horum
similia	similis	ADJqua	Case=Acc|Numb=Plur|Deg=Pos	similia
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
quia	quia	CONsub	MORPH=empty	quia
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
simplicia	simplex	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	simplicia
et	et2	CONcoo	MORPH=empty	et
splendida	splendidus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	splendida
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
nos	nos	PROper	Case=Nom|Numb=Plur	nos
-que	que	CONcoo	MORPH=empty	-que
in	in	PRE	MORPH=empty	in
uerum	uerus	ADJqua	Case=Acc|Numb=Sing	uerum
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
per	per	PRE	MORPH=empty	per
obseruantiam	obseruantia	NOMcom	Case=Acc|Numb=Sing	obseruantiam
suorum	sui2	PROpos.ref	Case=Gen|Numb=Plur	suorum
dirigentia	dirigo	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	dirigentia
idcirco	idcirco	ADV	Deg=Pos	idcirco
ita	ita	ADV	Deg=Pos	ita
dictum	dico?	VER	Case=Nom|Numb=Sing|Tense=Perf|Voice=Pass	dictum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
domini	dominus	NOMcom	Case=Gen|Numb=Sing	domini
lucidum	lucidus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	lucidum
inluminans	illumino	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	inluminans
oculos	oculus	NOMcom	Case=Acc|Numb=Plur	oculos
.	.	PUNC	MORPH=empty	.
de	de	PRE	MORPH=empty	de
lege	lex	NOMcom	Case=Abl|Numb=Sing	lege
autem	autem	CONcoo	MORPH=empty	autem
non	non	ADVneg	MORPH=empty	non
conuenerat	conuenio	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3	conuenerat
ista	iste	PROdem	Case=Acc|Numb=Plur	ista
dixisse	dico?	VER	Mood=Inf|Tense=Perf|Voice=Act	dixisse
quia	quia	CONsub	MORPH=empty	quia
per	per	PRE	MORPH=empty	per
umbram	umbra	NOMcom	Case=Acc|Numb=Sing	umbram
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
sancta	sanctus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	sancta
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
animas	anima	NOMcom	Case=Acc|Numb=Plur	animas
per	per	PRE	MORPH=empty	per
futurorum	futurum	NOMcom	Case=Gen|Numb=Plur	futurorum
cognitionem	cognitio	NOMcom	Case=Acc|Numb=Sing	cognitionem
conuertens	conuerto	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	conuertens
;	;	PUNC	MORPH=empty	;
mandatum	mandatum	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Pass|Person=3	mandatum
autem	autem	CONcoo	MORPH=empty	autem
per	per	PRE	MORPH=empty	per
obseruantiam	obseruantia	NOMcom	Case=Acc|Numb=Sing	obseruantiam
sui	sui1	PROref	Case=Gen|Numb=Sing	sui
inluminans	illumino	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	inluminans
.	.	PUNC	MORPH=empty	.
Ergo	ergo2	CONcoo	MORPH=empty	ergo
quia	quia	CONsub	MORPH=empty	quia
beati	beatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	beati
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
scrutantes	scrutor	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	scrutantes
testimonia	testimonium	NOMcom	Case=Nom|Numb=Plur	testimonia
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
et	et2	CONcoo	MORPH=empty	et
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
legem	lex	NOMcom	Case=Acc|Numb=Sing	legem
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
mandatum	mandatum	VER	Case=Acc|Numb=Sing	mandatum
aliud	alius	PROind	Case=Acc|Numb=Sing	aliud
testimonia	testimonium	NOMcom	Case=Acc|Numb=Plur	testimonia
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
sicut	sicut1	ADVrel	MORPH=empty	sicut
cetera	cetera1	NOMcom	Case=Acc|Numb=Plur	cetera
diximus	dico?	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1	diximus
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
haec	hic1	PROdem	Case=Nom|Numb=Plur	haec
dei	deus	NOMcom	Case=Gen|Numb=Plur	dei
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sint
