form	lemma	POS	morph	treated_token
spei	spes	NOMcom	Case=Gen|Numb=Sing	spei
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
earum	is	PROdem	Case=Gen|Numb=Plur	earum
luce	lux	NOMcom	Case=Abl|Numb=Sing	luce
peragamus	perago	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	peragamus
.	.	PUNC	MORPH=empty	.
Apostolos	apostolus	NOMcom	Case=Acc|Numb=Plur	apostolos
quoque	quoque	ADV	Deg=Pos	quoque
quos	qui1	PROrel	Case=Acc|Numb=Plur	quos
sal	sal	NOMcom	Case=Nom|Numb=Sing	sal
.	.	PUNC	MORPH=empty	.
quos	qui1	PROrel	Case=Acc|Numb=Plur	quos
et	et2	CONcoo	MORPH=empty	et
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
mundi	mundus1	NOMcom	Case=Gen|Numb=Sing	mundi
dominus	dominus	NOMcom	Case=Nom|Numb=Sing	dominus
nuncupat	nuncupo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	nuncupat
per	per	PRE	MORPH=empty	per
hanc	hic1	PROdem	Case=Acc|Numb=Sing	hanc
significationem	significatio	NOMcom	Case=Acc|Numb=Sing	significationem
hos	hic1	PROdem	Case=Acc|Numb=Plur	hos
et	et2	CONcoo	MORPH=empty	et
lucernas	lucerna	NOMcom	Case=Acc|Numb=Plur	lucernas
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
ecclesiae	ecclesius	NOMcom	Case=Gen|Numb=Sing	ecclesiae
ostendit	ostendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ostendit
dicens	dico?	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicens
lucerna	lucerna	NOMcom	Case=Nom|Numb=Sing	lucerna
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
tui	tuus	PROpos	Case=Gen|Numb=Sing	tui
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
oculus	oculus	NOMcom	Case=Nom|Numb=Sing	oculus
tuus	tuus	PROpos	Case=Nom|Numb=Sing	tuus
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
scilicet	scilicet	ADV	Deg=Pos	scilicet
ecclesiae	ecclesia	NOMcom	Case=Gen|Numb=Sing	ecclesiae
unum	unus	ADJcar	Case=Nom|Numb=Sing	unum
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
in	in	PRE	MORPH=empty	in
Christo	christus	NOMcom	Case=Abl|Numb=Sing	christo
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
nos	nos	PROper	Case=Nom|Numb=Plur	nos
-que	que	CONcoo	MORPH=empty	-que
inuicem	inuicem	ADV	Deg=Pos	inuicem
eius	is	PROdem	Case=Gen|Numb=Sing	eius
membra	membrum	NOMcom	Case=Nom|Numb=Plur	membra
sumus	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	sumus
.	.	PUNC	MORPH=empty	.
primum	primum	ADJadv.ord	Deg=Sup	primum
enim	enim2	CONcoo	MORPH=empty	enim
unicuique	unusquisque	PROind	Case=Dat|Numb=Sing	unicuique
nostrum	nos	PROper	Case=Gen|Numb=Plur	nostrum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
uerbum	uerbum	NOMcom	Case=Nom|Numb=Sing	uerbum
sibi	sui1	PROref	Case=Dat|Numb=Sing	sibi
lucerna	lucerna	NOMcom	Case=Nom|Numb=Sing	lucerna
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
;	;	PUNC	MORPH=empty	;
deinde	deinde	ADV	Deg=Pos	deinde
uir	uir	NOMcom	Case=Nom|Numb=Sing	uir
apostolicus	apostolicus	NOMcom	Case=Nom|Numb=Sing	apostolicus
toti	totus	PROind	Case=Dat|Numb=Sing	toti
corpori	corpus	NOMcom	Case=Dat|Numb=Sing	corpori
suo	suus	PROpos.ref	Case=Dat|Numb=Sing	suo
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ecclesiae	ecclesius	NOMcom	Case=Gen|Numb=Sing	ecclesiae
lucerna	lucerna	NOMcom	Case=Nom|Numb=Sing	lucerna
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
neque	neque	CONcoo	MORPH=empty	neque
enim	enim2	CONcoo	MORPH=empty	enim
omne	omnis	PROind	Case=Nom|Numb=Sing	omne
corpus	corpus	NOMcom	Case=Nom|Numb=Sing	corpus
aut	aut	CONcoo	MORPH=empty	aut
pes	pes	NOMcom	Case=Nom|Numb=Sing	pes
aut	aut	CONcoo	MORPH=empty	aut
oculus	oculus	NOMcom	Case=Nom|Numb=Sing	oculus
aut	aut	CONcoo	MORPH=empty	aut
manus	manus1	NOMcom	Case=Nom|Numb=Sing	manus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
ergo	ergo2	CONcoo	MORPH=empty	ergo
si	si2	CONsub	MORPH=empty	si
oculi	oculus	NOMcom	Case=Nom|Numb=Plur	oculi
totius	totus	PROind	Case=Gen|Numb=Sing	totius
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
pars	pars	NOMcom	Case=Nom|Numb=Sing	pars
lucidissima	lucidus	ADJqua	Case=Nom|Numb=Plur|Deg=Sup	lucidissima
et	et2	CONcoo	MORPH=empty	et
ob	ob	PRE	MORPH=empty	ob
id	is	PROdem	Case=Acc|Numb=Sing	id
membris	membrum	NOMcom	Case=Dat|Numb=Plur	membris
ceteris	ceteri	NOMcom	Case=Dat|Numb=Plur	ceteris
erunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	erunt
tenebrae	tenebrae	NOMcom	Case=Nom|Numb=Plur	tenebrae
id	is	PROdem	Case=Nom|Numb=Sing	id
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
si	si2	CONsub	MORPH=empty	si
apostolorum	apostolus	NOMcom	Case=Gen|Numb=Plur	apostolorum
non	non	ADVneg	MORPH=empty	non
ardebunt	ardeo	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3	ardebunt
lumine	lumen	NOMcom	Case=Abl|Numb=Sing	lumine
ipso	ipse	PROdem	Case=Abl|Numb=Sing	ipso
in	in	PRE	MORPH=empty	in
tenebris	tenebrae	NOMcom	Case=Abl|Numb=Plur	tenebris
sito	situs2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	sito
quanta	quantus1	PROrel	Case=Nom|Numb=Sing	quanta
totius	totus	PROind	Case=Gen|Numb=Sing	totius
corporis	corpus	NOMcom	Case=Gen|Numb=Sing	corporis
nox	nox	NOMcom	Case=Nom|Numb=Sing	nox
manebit	maneo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3	manebit
Iohannes	iohannes	NOMcom	Case=Acc|Numb=Plur	iohannes
psenit	psenio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	psenit
entiae	entia	NOMcom	Case=Dat|Numb=Sing	entiae
et	et2	CONcoo	MORPH=empty	et
Iudaeis	iudaeum	NOMcom	Case=Dat|Numb=Plur	iudaeis
et	et2	CONcoo	MORPH=empty	et
gentibus	gens	NOMcom	Case=Dat|Numb=Plur	gentibus
fuit	sum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	fuit
domino	dominus	NOMcom	Case=Dat|Numb=Sing	domino
dicente	dico?	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	dicente
ille	ille	PROdem	Case=Nom|Numb=Sing	ille
erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3	erat
lucerna	lucerna	NOMcom	Case=Abl|Numb=Sing	lucerna
ardens	ardens	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	ardens
et	et2	CONcoo	MORPH=empty	et
lucens	luceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	lucens
et	et2	CONcoo	MORPH=empty	et
uos	uos	PROper	Case=Nom|Numb=Plur	uos
uoluistis	uolo?	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=2	uoluistis
ad	ad2	PRE	MORPH=empty	ad
horam	hora	NOMcom	Case=Acc|Numb=Sing	horam
exultare	exsulto	VER	Mood=Inf|Tense=Pres|Voice=Act	exultare
in	in	PRE	MORPH=empty	in
lumine	lumen	NOMcom	Case=Abl|Numb=Sing	lumine
eius	is	PROdem	Case=Gen|Numb=Sing	eius
.	.	PUNC	MORPH=empty	.
habemus	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	habemus
ergo	ergo2	CONcoo	MORPH=empty	ergo
doctrinae	doctrina	NOMcom	Case=Gen|Numb=Sing	doctrinae
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
exultemus	exsulto	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	exultemus
in	in	PRE	MORPH=empty	in
eo	is	PROdem	Case=Abl|Numb=Sing	eo
non	non	ADVneg	MORPH=empty	non
ad	ad2	PRE	MORPH=empty	ad
horam	hora	NOMcom	Case=Acc|Numb=Sing	horam
sed	sed	CONcoo	MORPH=empty	sed
semper	semper	ADV	Deg=Pos	semper
;	;	PUNC	MORPH=empty	;
neque	neque	CONcoo	MORPH=empty	neque
ad	ad2	PRE	MORPH=empty	ad
tempus	tempus?	NOMcom	Case=Acc|Numb=Sing	tempus
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
in	in	PRE	MORPH=empty	in
aeternum	aeternum1	NOMcom	Case=Acc|Numb=Sing	aeternum
.	.	PUNC	MORPH=empty	.
beatae	beatus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	beatae
uirgines	uirgo	NOMcom	Case=Nom|Numb=Plur	uirgines
illae	ille	PROdem	Case=Nom|Numb=Plur	illae
et	et2	CONcoo	MORPH=empty	et
utiles	utilis	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	utiles
olei	oleum	NOMcom	Case=Nom|Numb=Plur	olei
mercatrices	mercatrix	NOMcom	Case=Nom|Numb=Plur	mercatrices
solae	solus	PROind	Case=Nom|Numb=Plur	solae
in	in	PRE	MORPH=empty	in
lampadum	lampas	NOMcom	Case=Gen|Numb=Plur	lampadum
suarum	suus	PROpos.ref	Case=Gen|Numb=Plur	suarum
lumine	lumen	NOMcom	Case=Abl|Numb=Sing	lumine
cum	cum3	CONsub	MORPH=empty	cum
sponso	sponsum	NOMcom	Case=Abl|Numb=Sing	sponso
thalamum	thalamus	NOMcom	Case=Nom|Numb=Sing	thalamum
ingressae	ingredior	VER	Case=Nom|Numb=Plur|Mood=Par|Tense=Perf|Voice=Dep	ingressae
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	sunt
ceteris	ceteri	NOMcom	Case=Abl|Numb=Plur	ceteris
neglegentibus	negligens	ADJqua	Case=Abl|Numb=Plur|Deg=Pos	neglegentibus
et	et2	CONcoo	MORPH=empty	et
dormientibus	dormio	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	dormientibus
ab	ab	PRE	MORPH=empty	ab
ingressu	ingressus	NOMcom	Case=Abl|Numb=Sing	ingressu
thalami	thalamus	NOMcom	Case=Gen|Numb=Sing	thalami
exclusis	excludo	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass	exclusis
.	.	PUNC	MORPH=empty	.
Ad	ad2	PRE	MORPH=empty	ad
omnem	omnis	PROind	Case=Acc|Numb=Sing	omnem
igitur	igitur	CONcoo	MORPH=empty	igitur
animae	anima	NOMcom	Case=Gen|Numb=Sing	animae
nostrae	noster	PROpos	Case=Gen|Numb=Sing	nostrae
pedem	pes	NOMcom	Case=Acc|Numb=Sing	pedem
utamur	utor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=1	utamur
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
uerbo	uerbum	NOMcom	Case=Abl|Numb=Sing	uerbo
ut	ut1	ADVrel	MORPH=empty	ut
lucerna	lucerna	NOMcom	Case=Abl|Numb=Sing	lucerna
sed	sed	CONcoo	MORPH=empty	sed
lucerna	lucerna	NOMcom	Case=Abl|Numb=Sing	lucerna
semper	semper	ADV	Deg=Pos	semper
ardente	ardeo	VER	Case=Abl|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	ardente
semper	semper	ADV	Deg=Pos	semper
in	in	PRE	MORPH=empty	in
officium	officium	NOMcom	Case=Acc|Numb=Sing	officium
suum	suus	PROpos.ref	Case=Acc|Numb=Sing	suum
per	per	PRE	MORPH=empty	per
nostram	noster	PROpos	Case=Acc|Numb=Sing	nostram
prudentiam	prudentia	NOMcom	Case=Acc|Numb=Sing	prudentiam
praeparata	praeparo2	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	praeparata
.	.	PUNC	MORPH=empty	.
uerbum	uerbum	NOMcom	Case=Nom|Numb=Sing	uerbum
autem	autem	CONcoo	MORPH=empty	autem
quod	qui1	PROrel	Case=Nom|Numb=Sing	quod
pedibus	pes	NOMcom	Case=Dat|Numb=Plur	pedibus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ipsum	ipse	PROdem	Case=Nom|Numb=Sing	ipsum
illud	ille	PROdem	Case=Nom|Numb=Sing	illud
et	et2	CONcoo	MORPH=empty	et
semitis	semita	NOMcom	Case=Gen|Numb=Sing	semitis
lumen	lumen	NOMcom	Case=Nom|Numb=Sing	lumen
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
.	.	PUNC	MORPH=empty	.
sensim	sensim	ADV	Deg=Pos	sensim
enim	enim2	CONcoo	MORPH=empty	enim
et	et2	CONcoo	MORPH=empty	et
domestice	domestix	ADV	Case=Abl|Numb=Sing|Deg=Pos	domestice
incedentibus	incedo1	VER	Case=Abl|Numb=Plur|Mood=Par|Tense=Pres|Voice=Act	incedentibus
lucerna	lucerna	NOMcom	Case=Abl|Numb=Sing	lucerna
opus	opus?	NOMcom	Case=Ind	opus
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
autem	autem	CONcoo	MORPH=empty	autem
et	et2	CONcoo	MORPH=empty	et
publicum	publicus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	publicum
iter	iter	NOMcom	Case=Nom|Numb=Sing	iter
ingredientibus	ingredior	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Pres|Voice=Dep	ingredientibus
lumen	lumen	NOMcom	Case=Nom|Numb=Sing	lumen
potius	potis	ADV	Deg=Comp	potius
necessarium	necessarius2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	necessarium
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
ne	ne4	CONsub	MORPH=empty	ne
latro	latro1	NOMcom	Case=Nom|Numb=Sing	latro
insidietur	insidior	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3	insidietur
ne	ne4	CONsub	MORPH=empty	ne
ambiguae	ambiguus	ADJqua	Case=Gen|Numb=Sing|Deg=Pos	ambiguae
uise	uiso	VER	Numb=Sing|Tense=Pres|Voice=Act	uise
error	error	NOMcom	Case=Nom|Numb=Sing	error
occurrat	occurro	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	occurrat
.	.	PUNC	MORPH=empty	.
per	per	PRE	MORPH=empty	per
incrementa	incrementum	NOMcom	Case=Acc|Numb=Plur	incrementa
enim	enim2	CONcoo	MORPH=empty	enim
a	ab	PRE	MORPH=empty	a
minori	paruus2	ADJqua	Case=Dat|Numb=Sing|Deg=Comp	minori
ad	ad2	PRE	MORPH=empty	ad
maius	magnus	ADJqua	Case=Acc|Numb=Sing|Deg=Comp	maius
acceditur	accedo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	acceditur
ut	ut1	ADVrel	MORPH=empty	ut
ei	is	PROdem	Case=Dat|Numb=Sing	ei
.	.	PUNC	MORPH=empty	.
cui	quis1	PROint	Case=Dat|Numb=Sing	cui
uerbum	uerbum	NOMcom	Case=Nom|Numb=Sing	uerbum
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
primum	primum	ADJadv.ord	Deg=Sup	primum
lucerna	lucerna	NOMcom	Case=Nom|Numb=Sing	lucerna
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
pedibus	pes	NOMcom	Case=Dat|Numb=Plur	pedibus
id	is	PROdem	Case=Nom|Numb=Sing	id
ipsum	ipse	PROdem	Case=Nom|Numb=Sing	ipsum
uerbum	uerbum	NOMcom	Case=Nom|Numb=Sing	uerbum
ei	is	PROdem	Case=Dat|Numb=Sing	ei
fiat	fio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	fiat
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
in	in	PRE	MORPH=empty	in
semitis	semita	NOMcom	Case=Gen|Numb=Plur	semitis
.	.	PUNC	MORPH=empty	.
sed	sed	CONcoo	MORPH=empty	sed
lucerna	lucerna	NOMcom	Case=Nom|Numb=Sing	lucerna
pedibus	pes	NOMcom	Case=Dat|Numb=Plur	pedibus
et	et2	CONcoo	MORPH=empty	et
lumen	lumen	NOMcom	Case=Acc|Numb=Sing	lumen
in	in	PRE	MORPH=empty	in
semitis	semita	NOMcom	Case=Gen|Numb=Plur	semitis
utilem	utilis	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	utilem
profectum	profectus	NOMcom	Case=Acc|Numb=Sing	profectum
praestare	praesto1	VER	Mood=Inf|Tense=Pres|Voice=Act	praestare
debent	debeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3	debent
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
uideamus	uideo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1	uideamus
an	an	ADVint	MORPH=empty	an
dignum	dignus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	dignum
aliquid	aliquis	PROind	Case=Acc|Numb=Sing	aliquid
propheta	prophetus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	propheta
subiecerit	subicio	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3	subiecerit
.	.	PUNC	MORPH=empty	.
Ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	ait
enim	enim2	CONcoo	MORPH=empty	enim
iuraui	iuro	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1	iuraui
et	et2	CONcoo	MORPH=empty	et
statui	statuo	VER	Mood=Ind|Tense=Perf|Voice=Act|Person=1	statui
custodire	custodio	VER	Mood=Inf|Tense=Pres|Voice=Act	custodire
iudicia	iudicium	NOMcom	Case=Acc|Numb=Plur	iudicia
.	.	PUNC	MORPH=empty	.
iam	iam	ADV	Deg=Pos	iam
non	non	ADVneg	MORPH=empty	non
in	in	PRE	MORPH=empty	in
nocte	nox	NOMcom	Case=Abl|Numb=Sing	nocte
errat	erro2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	errat
nec	nec2	CONcoo	MORPH=empty	nec
pedem	pes	NOMcom	Case=Acc|Numb=Sing	pedem
metuit	metuo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	metuit
offendere	offendo	VER	Mood=Inf|Tense=Pres|Voice=Act	offendere
.	.	PUNC	MORPH=empty	.
sacramentum	sacramentum	NOMcom	Case=Nom|Numb=Sing	sacramentum
enim	enim2	CONcoo	MORPH=empty	enim
omne	omnis	PROind	Case=Nom|Numb=Sing	omne
firmatae	firmo	VER	Case=Gen|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass	firmatae
scientiae	scientia	NOMcom	Case=Gen|Numb=Sing	scientiae
res	res	NOMcom	Case=Nom|Numb=Sing	res
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
et	et2	CONcoo	MORPH=empty	et
iurandi	iuro	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act	iurandi
religio	religio	NOMcom	Case=Nom|Numb=Sing	religio
ex	ex	PRE	MORPH=empty	ex
ueritatis	ueritas	NOMcom	Case=Gen|Numb=Sing	ueritatis
cognitio	cognitio	NOMcom	Case=Nom|Numb=Sing	cognitio
-ne	ne2	CONcoo	MORPH=empty	-ne
suscipitur	suscipio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	suscipitur
.	.	PUNC	MORPH=empty	.
iurat	iuro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iurat
ergo	ergo2	CONcoo	MORPH=empty	ergo
propheta	prophetus	NOMcom	Case=Nom|Numb=Sing	propheta
;	;	PUNC	MORPH=empty	;
nec	nec2	CONcoo	MORPH=empty	nec
tantum	tantum2	ADV	Deg=Pos	tantum
iurat	iuro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	iurat
sed	sed	CONcoo	MORPH=empty	sed
et	et2	CONcoo	MORPH=empty	et
statuit	statuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	statuit
quia	quia	CONsub	MORPH=empty	quia
sacramenti	sacramentum	NOMcom	Case=Gen|Numb=Sing	sacramenti
uinculum	uinculum	NOMcom	Case=Nom|Numb=Sing	uinculum
firmitas	firmitas	NOMcom	Case=Nom|Numb=Sing	firmitas
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
statutorum	statuta	NOMcom	Case=Gen|Numb=Plur	statutorum
.	.	PUNC	MORPH=empty	.
statuit	statuo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	statuit
ergo	ergo2	CONcoo	MORPH=empty	ergo
iurans	iuro	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Pres|Voice=Act	iurans
custodire	custodio	VER	Mood=Inf|Tense=Pres|Voice=Act	custodire
iudicia	iudicium	NOMcom	Case=Acc|Numb=Plur	iudicia
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
.	.	PUNC	MORPH=empty	.
et	et2	CONcoo	MORPH=empty	et
difficile	difficilis	ADJqua	Case=Nom|Numb=Sing|Deg=Pos	difficile
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
statuta	statuo	NOMcom	Case=Nom|Numb=Plur	statuta
conuelli	conuello	VER	Mood=Inf|Tense=Pres|Voice=Pass	conuelli
et	et2	CONcoo	MORPH=empty	et
optimum	bonus	ADJqua	Case=Nom|Numb=Sing|Deg=Sup	optimum
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3	est
statuere	statuo	VER	Mood=Inf|Tense=Pres|Voice=Act	statuere
iurata	iuratus	ADJqua	Case=Abl|Numb=Sing|Deg=Pos	iurata
.	.	PUNC	MORPH=empty	.
Sed	sed	CONcoo	MORPH=empty	sed
meminit	memini	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	meminit
nihil	nihil	PROind	Case=Ind	nihil
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
iudiciis	iudicium	NOMcom	Case=Abl|Numb=Plur	iudiciis
iniustum	iniustus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	iniustum
.	.	PUNC	MORPH=empty	.
si	si2	CONsub	MORPH=empty	si
enim	enim2	CONcoo	MORPH=empty	enim
humana	humanus	ADJqua	Case=Nom|Numb=Plur|Deg=Pos	humana
iudicia	iudicium	NOMcom	Case=Nom|Numb=Plur	iudicia
ea	is	PROdem	Case=Nom|Numb=Plur	ea
uere	uere	ADV	Deg=Pos	uere
iudicia	iudicium	NOMcom	Case=Nom|Numb=Plur	iudicia
existimantur	existimo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	existimantur
quae	qui1	PROrel	Case=Nom|Numb=Plur	quae
ex	ex	PRE	MORPH=empty	ex
arbitrio	arbitrium	NOMcom	Case=Abl|Numb=Sing	arbitrio
iudicii	iudicium	NOMcom	Case=Gen|Numb=Sing	iudicii
sanciuntur	sancio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3	sanciuntur
nedum	nedum2	CONsub	MORPH=empty	nedum
modo	modo1	ADV	Deg=Pos	modo
ambigendum	ambigo	VER	Case=Nom|Numb=Sing|Mood=Adj|Voice=Pass	ambigendum
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3	sit
nihil	nihil	PROind	Case=Ind	nihil
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act	esse
in	in	PRE	MORPH=empty	in
dei	deus	NOMcom	Case=Gen|Numb=Sing	dei
iudiciis	iudicium	NOMcom	Case=Abl|Numb=Plur	iudiciis
iniustum	iniustus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	iniustum
.	.	PUNC	MORPH=empty	.
amittimus	amitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	amittimus
liberos	liberi	NOMcom	Case=Acc|Numb=Plur	liberos
;	;	PUNC	MORPH=empty	;
iniustum	iniustus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	iniustum
hoc	hic1	PROdem	Case=Acc|Numb=Sing	hoc
iudicium	iudicium	NOMcom	Case=Acc|Numb=Sing	iudicium
existimamus	existimo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	existimamus
.	.	PUNC	MORPH=empty	.
numquid	numquid	ADVint	MORPH=empty	numquid
iniuste	iniuste	ADV	Deg=Pos	iniuste
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
in	in	PRE	MORPH=empty	in
Iob	isbe	PROdem	Case=Acc|Numb=Sing	iob
filios	filius	NOMcom	Case=Acc|Numb=Plur	filios
dedit	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3	dedit
diabolo	diabolus	NOMcom	Case=Abl|Numb=Sing	diabolo
potestatem	potestas	NOMcom	Case=Acc|Numb=Sing	potestatem
damna	damnum	NOMcom	Case=Acc|Numb=Plur	damna
nostra	noster	PROpos	Case=Acc|Numb=Plur	nostra
tamquam	tamquam1	ADVrel	MORPH=empty	tamquam
inique	inique	ADV	Deg=Pos	inique
accidentia	accidens	NOMcom	Case=Acc|Numb=Plur	accidentia
dolemus	doleo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1	dolemus
.	.	PUNC	MORPH=empty	.
numquid	numquid	ADVint	MORPH=empty	numquid
egere	ago	VER	Mood=Inf|Tense=Pres|Voice=Act	egere
solum	solus	PROind	Case=Acc|Numb=Sing	solum
illum	ille	PROdem	Case=Acc|Numb=Sing	illum
perfectum	perfectus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos	perfectum
uirum	uir	NOMcom	Case=Acc|Numb=Sing	uirum
deus	deus	NOMcom	Case=Nom|Numb=Sing	deus
